"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"31ANT7FQN8WASMGWSAMLBMXCBP85HB","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","33M4IA01QHVZ5JC3KNMB6TLPYUYRX2","A1IXH2QLUU5BKZ","Submitted","Mon Jun 26 13:08:03 PDT 2017","Mon Jun 26 13:19:02 PDT 2017","Thu Jun 29 13:19:02 PDT 2017","","","","659","100% (66/66)","100% (66/66)","100% (63/63)","0","Who was your favorite Star Wars villain?","Too bad he ended up getting sliced in half.","I think Darth Maul was probably my favorite.","His character design was awesome. I didn't like the movie he was in that much, though.","Yeah, Episode One isn't very well-liked.","You don't think Darth Vader was a better villain?","Vader is more legendary for sure. However, he didn't feel as evil as Darth Maul to me.","I could see that. Vader's lore is very dark but his character doesn't do much to show it.","Plus Darth Maul had that awesome double bladed lightsaber.","That's true. That thing was really cool.","x",""
"31ANT7FQN8WASMGWSAMLBMXCBP85HB","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3DBQWDE4Y7S5O201LAMZ5QPV41SN5Z","A3SKEW89V5S0DI","Submitted","Tue Jun 27 12:31:21 PDT 2017","Tue Jun 27 12:34:35 PDT 2017","Fri Jun 30 12:34:35 PDT 2017","","","","194","100% (31/31)","100% (31/31)","100% (31/31)","0","The Star Wars movies had a seriousness about them.","Disney has kind of downgraded the franchise somewhat.","Yes, they did.","Even though they were entertainment, they were serious.","George Lucas was a big part of conveying that.","Lucas really developed his characters.","I think the character development was one of the best things.","All of the movies had continuity.","Yes, they all flowed well.","The new installments aren't as good as the old.","x",""
"31ANT7FQN8WASMGWSAMLBMXCBP85HB","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3DZQRBDBSM9ZQ052FNFSPN1HD25S3I","ABUF5EN8YNJQO","Submitted","Tue Jun 27 06:54:36 PDT 2017","Tue Jun 27 06:57:17 PDT 2017","Fri Jun 30 06:57:17 PDT 2017","","","","161","100% (57/57)","100% (57/57)","100% (56/56)","0","What do you like most about Yoda?","That's true, I just wish Yoda was more powerful I guess.","Well, I think Yoda is one of the coolest characters in all the Star Wars movies. I'd have to think about it.","Well, I really like how he lives in the middle of no where in a swamp.","Yeah, that's pretty cool.","So have you thought about what you like best about him yet?","I think it's really cool that he lived for hundreds of years.","Yeah, it's hard to believe how long Yoda was around.","You would think that after all that time, he would be stronger than any Sith Lord.","Well, some of them master the force faster than others, like Annakin did.","x",""
"31ANT7FQN8WASMGWSAMLBMXCBP85HB","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3JZQSN0I3R4RG7C44IMD1I7BSH5FGJ","AMYYL67LDKPDA","Submitted","Mon Jun 26 20:46:39 PDT 2017","Mon Jun 26 20:48:28 PDT 2017","Thu Jun 29 20:48:28 PDT 2017","","","","109","100% (245/245)","100% (245/245)","100% (225/225)","0","I thought Liam Neeson was in Star Wars, but I guess not.","He was kind of a boring Jedi honestly.","No, he was in some of the movies.","Which one or ones?","I know he was in the Phantom Menace for sure.","He was Obi-Wan, right?","Oh no, Anakin hadn't befriended him at the time.","Then what was his name?","Qui-Gon Jinn I think.","Man, I remember nothing about his character to be honest.","x",""
"31ANT7FQN8WASMGWSAMLBMXCBP85HB","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3NL0RFNU0GHMKDBYASB9862DAAXK4R","A3RYTY3QHRXNIY","Submitted","Tue Jun 27 12:41:25 PDT 2017","Tue Jun 27 12:42:31 PDT 2017","Fri Jun 30 12:42:31 PDT 2017","","","","66","100% (536/536)","100% (470/470)","100% (395/395)","0","Do you like movies","He is great","Love them","My favorite is star wars","Mine too","They are great movies","I real","Liked the return of the jedi","Thats one of the best","I love hans solo in it","x",""
"31ANT7FQN8WASMGWSAMLBMXCBP85HB","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3OB0CAO74IJBGUOATEWJB3QSDTCYH4","AXPG6HN2TC6AZ","Submitted","Tue Jun 27 10:50:56 PDT 2017","Tue Jun 27 10:53:25 PDT 2017","Fri Jun 30 10:53:25 PDT 2017","","","","149","0% (0/0)","0% (0/0)","0% (0/0)","0","Do you like the Star Wars prequel movies?","No, I thought that it was rushed, and the actor didn't do a great job with the material.","Yes, for the most part.","Which one was your favorite?","I liked The Phantom Menace, primarily for the epic duel between Darth Maul and Qui-Gon and Obi-Wan.","That was pretty cool. Probably the best duel of any of the movies.","I agree. Which prequel did you like the best?","I liked Revenge of the Sith. It upped the visual effects ante, and we got to see two epic duels between Sidious/Yoda and Vader/Kenobi.","That was my second favorite. Those duels I would place in the top 10.","Did you like the way they showed Vader's transformation to the dark side?","x",""
"31ANT7FQN8WASMGWSAMLBMXCBP85HB","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3PPTZCWALREOYDXI8QLWYORVA96ZQK","APF1EAZT104LQ","Submitted","Mon Jun 26 18:53:40 PDT 2017","Mon Jun 26 19:08:10 PDT 2017","Thu Jun 29 19:08:10 PDT 2017","","","","870","100% (355/355)","100% (348/348)","100% (306/306)","0","What is the force?","I agree","It is an energy field that binds all living things together.","Cool.","Yeah. It was a really cool thing introduced in Star Wars","Who introduced it?","Ben Kenobi","Who plays him?","Alec Guiness","He is a great actor","x",""
"31ANT7FQN8WASMGWSAMLBMXCBP85HB","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3WRFBPLXRBI2ANDX7RY6QTRBQ533NR","A1HWI4N1RJGKYY","Submitted","Tue Jun 27 12:34:07 PDT 2017","Tue Jun 27 12:34:51 PDT 2017","Fri Jun 30 12:34:51 PDT 2017","","","","44","100% (333/333)","100% (230/230)","100% (198/198)","0","Hi there.","The first prequel.   It was terrible.","Hello.","Do you like Star Wars?","Yeah sure.","Do you have a least favorite movie?","Least favorite?","Yeah.","That's easy.","What is it?","x",""
"3OQQD2WO8I07A24CK9GDW107X6WI3R","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","32Q90QCQ1TF4CF8RZYNMHSE4NXLKEN","AMYYL67LDKPDA","Submitted","Tue Jun 27 07:16:18 PDT 2017","Tue Jun 27 07:20:04 PDT 2017","Fri Jun 30 07:20:04 PDT 2017","","","","226","100% (245/245)","100% (245/245)","100% (225/225)","0","Want to hear a fun fact about the third movie?","Guess they were busy getting the film finished, eh?","I imagine you're going to tell me anyway.","Indeed I am.  It was originally called Revenge of the Jedi.","Instead of Return of the Jedi?","Yeah.  They changed it weeks before opening the film.","I like return better anyway.","I guess they thought it didn't make sense because a Jedi shouldn't seek revenge.","Yeah, they don't seem vengeful to me.","You would have thought someone would have caught that earlier.","x",""
"3OQQD2WO8I07A24CK9GDW107X6WI3R","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","35DR22AR5EE7MHR19XLFOVI9SI4X3U","A1B76WYZ47BQJ","Submitted","Tue Jun 27 11:49:39 PDT 2017","Tue Jun 27 11:57:53 PDT 2017","Fri Jun 30 11:57:53 PDT 2017","","","","494","100% (14/14)","100% (14/14)","100% (14/14)","0","Luke Skywalker or Han Solo?","That is why Han is relatable for most adults and usually becomes the adult's favorite character.","If you asked me this question when I was 11 than Luke. If now Han Solo.","Really?Why the change?","Luke at 11 years old because I could relate to the innocence,now Han as an adult because of his defiance against the system.","Same with me. Luke is really the pefect hero for children,while Han is a hero for adults.","This is why Star Wars is so popular because many different age ranges can relate.","Luke is so pure and good at the beginning that most children can relate to him.","Yeah,sort of like a Peter Pan in away,while Han is more the scoundrel.","Han is like this rebel who is trying to do anything he can to get ahead.","x",""
"3OQQD2WO8I07A24CK9GDW107X6WI3R","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","392CY0QWG2LVEILAAPQXVQN0I4X4IL","A3GGBKBLKRG2MI","Submitted","Tue Jun 27 05:27:43 PDT 2017","Tue Jun 27 05:30:37 PDT 2017","Fri Jun 30 05:30:37 PDT 2017","","","","174","100% (5/5)","100% (5/5)","100% (5/5)","0","Are you a Star Wars fan","Even more annoying than the cloying little Ewoks and their Christmas specials!","Oh my god, yes!","Really, do you like ALL the movies?","Well, we won't talk about those two prequels...","Those were horrible.","Weren't they?  That guy the got to play the young Darth Vadar...","Can you say ""overacting""","And what about Jar-Jar Binks","Perhaps the most annoying character in Star Wars history.","x",""
"3OQQD2WO8I07A24CK9GDW107X6WI3R","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3EJJQNKU9SZ2JTCOFJ4P37XVA5IRHE","A214JTAHTAWUKA","Submitted","Mon Jun 26 16:34:28 PDT 2017","Mon Jun 26 16:36:44 PDT 2017","Thu Jun 29 16:36:44 PDT 2017","","","","136","100% (273/273)","100% (233/233)","100% (177/177)","0","Do you think Princess Leai will get a solo film?","And they left Luke on the sand planet.","Like how they are making a Han Solo one?","Yes, do you think they will show her life before a New Hope.","I hope so, she was so brave in the films.","I think it would be sad since the actress that played her passed away.","Carrie Fisher, that was sad.","I wish they would make some movie or at least show what she was doing between films.","I always wondered why she ended up a princess.","The movies do not give a real good back story as to how or why she ended up on Alderan.","x",""
"3OQQD2WO8I07A24CK9GDW107X6WI3R","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3NLZY2D53QJ4TOGETPUNQ9GXV1ALQ1","APUPF3D94XYUQ","Submitted","Tue Jun 27 12:05:16 PDT 2017","Tue Jun 27 12:11:49 PDT 2017","Fri Jun 30 12:11:49 PDT 2017","","","","393","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you hear about the new Star Wars spin-off?","Oh my God!  He's a great director!","Which one?","The one that's all about Han Solo.","That scoundrel.  Cool.","Yeah.  It takes place before he met Luke and Leia in the original trilogy.","That should be interesting!  Is Chewbacca going to be in it?","Of course!  What is a Han Solo movie without Chewie?","Cool.  Who's directing the film?","I heard it was Ron Howard!","x",""
"3OQQD2WO8I07A24CK9GDW107X6WI3R","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3NOKK93PR221QFGH3CCJJX1Z3ZCEEI","A1XDVD860H3PX4","Submitted","Mon Jun 26 13:36:25 PDT 2017","Mon Jun 26 13:41:59 PDT 2017","Thu Jun 29 13:41:59 PDT 2017","","","","334","100% (117/117)","100% (117/117)","100% (117/117)","0","Remember the original Star Wars?","Especially Luke, so whiny in the first one but awesome by the third.","Yep, a New Hope, totally revolutionized the film industry.","Yeah, it's amazing that it's still relevant today.","I know what you mean.  Things are out of fashion in five minutes now.","But Star Wars holds up.  My daughter and I watched it together recently.","Oh yeah?  How did she like it?","She loved it.  Which is awesome, my dad shared with me, I shared with her.","Yeah, truly cross generational.","It's interesting to see that first movie and how everyone develops.","x",""
"3OQQD2WO8I07A24CK9GDW107X6WI3R","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Mon Jun 26 13:00:52 PDT 2017","9","BatchId:2849344;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 13:00:52 PDT 2017","","","3P59JYT76MEBKIMY0N6DGISB97X2TK","A240OTT1T85UGT","Submitted","Mon Jun 26 16:25:19 PDT 2017","Mon Jun 26 16:26:19 PDT 2017","Thu Jun 29 16:26:19 PDT 2017","","","","60","100% (73/73)","100% (73/73)","100% (73/73)","0","What's your favorite Star Wars character?","(grins manicly)","Gotta go with Boba Fett","Any reason why?","He kills people","So does anyone on the Dark side?","Yea, but he kills for money","So why is that good?","I want to be like him","That's disturbing..","x",""
