"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3OKP4QVBP2RTYWX230VKYX1XNHZAGH","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","31LM9EDVOMMDV1FMACQT6080KVLNJ3","ARZ22211FYMYA","Approved","Thu May 25 10:27:46 PDT 2017","Thu May 25 10:37:23 PDT 2017","Sun May 28 10:37:23 PDT 2017","Fri May 26 02:40:38 PDT 2017","","","577","100% (6/6)","100% (6/6)","100% (2/2)","0","Are you going to see Spiderman-homecoming?","yes. The x-men need to join too.","I don't think so. That would be too many characters","I guess you are right","Yeah at that point almost every person has super powers. no one is special","true. I just hope these movies are good.","I will see them even if they aren't probably","yeah i will too.","Isn't there another marvel movie coming out this summer?","yeah Thor Ragnarok is coming out. too","I do want to see that as well.","Yeah, I want to you?","Me too. The hulk is in it.","I plan on seeing it the night it comes out. I am really excited","Is spiderman your favorite super hero?","One of them. I of course like Batman and Ironman too.","Itonman is going to be in the movie","I know. I want it to be a more spiderman than ironman movie though","I am sure it will be.","Finally Spiderman is in the marvel Cinematic universe","",""
"3OKP4QVBP2RTYWX230VKYX1XNHZAGH","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","32AT8R96GM3JPUILU7BTCWRHOA8USZ","A3OB6REG5CGHK1","Approved","Thu May 25 04:38:24 PDT 2017","Thu May 25 05:46:29 PDT 2017","Sun May 28 05:46:29 PDT 2017","Fri May 26 02:40:38 PDT 2017","","","4085","100% (2/2)","100% (2/2)","100% (2/2)","0","Hey, have you seen Arrival?","I saw Jeremy renner in The Avengers movies.","Yes he was good in those.","And Forest Whitaker won an Oscar Playing Idi Amin","Yes, The Last King of Scotland","Wasn't Tzi Ma in The Ladykillers remake?","Yes, he was funny in that but I did not like thta remake.","That's just because you love the original.","Yes, that is true.","So w, who directed Arrival?","Denis Villeneuve","No. But I have heard about it.","Cool. I think I may have to watch Arrival.","It is really good. Do you want  me to tell you about it?","Yes, please do.","It stars Amy Adams","I like her movies, She plays Lois Lane in the new movies with Superman","Yes, she was good in that. Arrival also stars Jeremy Renner, Forest Whitaker, and Tzi MA.","Wow. That is a great cast.","Yes, it is.","",""
"3OKP4QVBP2RTYWX230VKYX1XNHZAGH","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","33F859I5677F3MVZJMIZ3SSRQE2HB2","A1CF6U3GF7DZEJ","Approved","Thu May 25 10:13:06 PDT 2017","Thu May 25 10:20:03 PDT 2017","Sun May 28 10:20:03 PDT 2017","Fri May 26 02:40:38 PDT 2017","","","417","100% (10/10)","100% (10/10)","100% (10/10)","0","I saw The Alphabet Killer last night.","Any good?","Not too bad.  Eliza Dushku is the cop.","She's pretty.","Yes, there's even a nude scene.","Neat.  Who doe Timothy Hutton play?","He turns out to be the murderer.","Wow, he used to play nice guy roles.","I liked him in Beautiful Girls.","Does she get him?","No, he runs away, she goes into a mental ward, and the crimes are unsolved.","Never heard of it.","Bummer.","It's an indie movie.","What's it about?","A woman cop goes after a serial killer who picks out girls with the same two first letters to their names.","Sounds quirky.","It was based on a true story.","Wo stars in it?","Eliza Dushku, Cary Elwes, and Timothy Hutton.","",""
"3OKP4QVBP2RTYWX230VKYX1XNHZAGH","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","37M28K1J0R76BILX18LOKUO0LOMAJ6","A1JY8OZHGDL9GR","Approved","Thu May 25 10:27:45 PDT 2017","Thu May 25 10:37:18 PDT 2017","Sun May 28 10:37:18 PDT 2017","Fri May 26 02:40:38 PDT 2017","","","573","100% (3/3)","100% (3/3)","100% (3/3)","0","Have you seen the movie Hesher?","Wow. Those are some big names. Did it win any awards?","I don't think so, it's different and unique. Great movie but not popular or proper enough to be award material","I see. Did you like it?","I love it. I own it on blue-ray.","Ok. Natalie Portman huh? She must look really pretty on blue-ray.","Of course she does. All the actors have great chemistry in this movie.","It's good to see a movie like that, where all the actors have a chemistry and blend together.","Is is similar to other movies you have seen?","Yes and no.","What do you mean?","No. I haven't. What's it about?","It's very unique, but it based on a character who acts mean but is actually noble, and we have seen movies like that before.","It's about this anarchist living in an abandoned building who meets a boy, and he moves in with his family.","Go on...","He is really harsh and mean at first, but as the story unfolds you see that inside he is a good guy.","Is he really mean in the movie?","Yeah. He's this anarchist with long hair. He does whatever he wants.","Who is in it?","Joseph Gordon- Levitt and Natalie Portman.","",""
"3OKP4QVBP2RTYWX230VKYX1XNHZAGH","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","38JBBYETQP4JYDJOE606ABP8O6HE41","A1GD980NB9Y7SF","Approved","Thu May 25 07:25:25 PDT 2017","Thu May 25 07:45:40 PDT 2017","Sun May 28 07:45:40 PDT 2017","Fri May 26 02:40:38 PDT 2017","","","1215","100% (2/2)","100% (2/2)","100% (2/2)","0","I just saw Passengers at the movie theaters. Have you seen it?","Oh I like him too. Morpheus!","Yea he's a great actor as well.","Don't spoil it for me, but what's it basically about? The trailer is pretty vague.","Chris Pratt's character wakes up too early from cryo-sleep, like almost a century too early.","What, and he's stuck on the spaceship by himself?","Yep, but there's plenty of things for him to do and a realistic robot to talk to.","And Jennifer's character wakes up too early too?","Yes, but her circumstances were different.","How so?","That, I'm not gonna tell you! You just have to go see it!","No I haven't. Was it good?","Oh ok, yea I don't want any spoilers.","Oh yea! I loved it!","That's that one with Jennifer Lawrence and Chris Pratt, right?","Yea, they make a great team. Great actors!","Was anyone else in the movie or just them?","There was that British ""Sheen"" guy. I forget his first name.","Michael?","Yea, him. And, Lawrence Fishbourne or whatever.","",""
"3OKP4QVBP2RTYWX230VKYX1XNHZAGH","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3W2LOLRXLC9TLJDWL47MGZDN0JGRK4","A37EV8RZ82WT8E","Approved","Thu May 25 16:05:15 PDT 2017","Thu May 25 17:26:18 PDT 2017","Sun May 28 17:26:18 PDT 2017","Fri May 26 02:40:38 PDT 2017","","","4863","100% (5/5)","100% (5/5)","100% (2/2)","0","I wonder when they will make a John Wick 3?","That's an extraordinary amount of work to make them look as real and convincing as they do.","The sequences just go on for so long I don't get how its even possible to hold so much choreography in your memory and make it look good.","I think the third one is going to be even more epic, they are great at stepping up the action for the next movie.","I didn't think you even could top the fighting and shooting in John Wick but somehow the second one did.","It almost reminds me of like a kung fu style movie like Jackie Chan would make.","Why is that?","Well its obviously not the same type of movie but it seems that it really takes from the fighting style and cinematic feel of the fight scenes in Jackie Chan movies.","Ah OK. I can see that, the old school martial arts movies definitely paved the way for this genre and type of film that John Wick is.","I'm surprised we don't see as many mainstream fight films with the same style John Wick has.","I think they are out there, its just that none have reached the success or notoriety as John Wick.","Oh yeah, that was a great movie. I like both the John Wick films.","I think Keanu Reeves is a big reason for that, he is a huge star and has a lot of fans due to films like The Matrix.","I do as well, don't you think they set it up for there to be a third movie?","For sure they did, now he has the whole world after him since he crossed the continental owner.","I think it is amazing how good the fight choreography and gun play is in those movies.","I agree, I think it has the best shoot outs out of any other movie.","Right? Every shoot out lasts for a really long time and every moment is heart pounding action.","I can't imagine how creative you would have to be to come up with those scenes.","How about how hard it would be just to learn and perform all those fight scenes for the actors?","",""
"3OKP4QVBP2RTYWX230VKYX1XNHZAGH","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3XM0HYN6NLT5N657CQSUD903F3REP8","A207T1T5FX6H7D","Approved","Thu May 25 14:24:43 PDT 2017","Thu May 25 14:30:34 PDT 2017","Sun May 28 14:30:34 PDT 2017","Fri May 26 02:40:39 PDT 2017","","","351","100% (25/25)","100% (25/25)","100% (25/25)","0","My mom has never seen The Departed! I can't believe it.","That's a lot of great actors!","You bet! I think it's Leo's best work honestly.","I'm surprised I haven't seen it before.","You should definitely watch it. It's so good.","When did it come out?","2006 I believe.","Ok, so it's not so old.","No, not at all. And it's still holds up really well.","Is it long?","It's about 2 and a half hours, but it doesn't drag on at all.","I've never seen it either.","Ok thanks for the recommendation, I think I will watch it later.","What?! It's one of the best movies ever.","Really? I don't know much about it.","Yes! It's one of Martin Scorsese's best films.","So it's like a gangster film?","Yes it is, but not like the average gangster film?","Who is in it?","Everybody! Jack Nicholson, Math Damon, Leo DiCaprio, Alec Baldwin, Mark Wahlberg, Martin Sheen..","",""
"3OKP4QVBP2RTYWX230VKYX1XNHZAGH","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3XUHV3NRVLSDE6EQICRM06SZGJHH54","A2ECRNQ3X5LEXD","Approved","Thu May 25 14:14:11 PDT 2017","Thu May 25 14:20:22 PDT 2017","Sun May 28 14:20:22 PDT 2017","Fri May 26 02:40:39 PDT 2017","","","371","100% (30/30)","100% (30/30)","100% (30/30)","0","Have you seen any good movies you would recommend to me?","Totally you should.","Okay well thank you for recommending that.","You are welcome. What kinds of movies are your favorite?","I like comedy, but I also like action.","What is your favorite action movie?","Spider-Man.","Which one?","The one with Emma stone.","Oh I didn't see that.","You must, you will not regret it!","I saw a Big Mommas house two.","Great thanks!","With Martin Lawrence?","Yeah that is it.","Was it funny?","Yes it was actually.","It was not a dumb movie?","No, you would be surprised.","So I should see that then?","",""
"3OKP4QVBP2RTYWX230VKYX1XNHZAGH","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3YMTUJH0DTALNW1L41P19XP9RGH4TU","AKM6CK7MY7LOE","Approved","Thu May 25 10:20:40 PDT 2017","Thu May 25 10:25:38 PDT 2017","Sun May 28 10:25:38 PDT 2017","Fri May 26 02:40:39 PDT 2017","","","298","100% (24/24)","100% (24/24)","100% (24/24)","0","Have you seen the new movie Everything, Everything?","Let me guess she does leave the house.","I haven't gotten that far in the book, but I know she's willing to risk everything for her love.","Did your daughter say it was good?","Yes and says there is a twist.","Let me guess she doesn't die.","Well I didn't get the whole story from her but No she doesn't.","It has to have a happy ending.","I guess I'll find out. I asked her if it was like Bubble Boy.","Now that was a funny movie.","Yes it was, very good.","No, I never heard of it.","A good comedy, that's what I like.","I didn't go yet, I am reading the book.","What kind of movie is it?","Well, I guess I'll say a love story.","Not a big fan.","Me either, but I will say having seen The Fault in our Stars, I was surprised I liked that.","What is this movie about.","A girl who has a disease and can not leave her house or it will be fatal to her, my daughter went to see it.","",""
"351S7I5UG9QA9HHSKALSHGDDEGFJNE","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","30OG32W0SV55KLTUWBF29KV8FNKEN4","AMPFH3OAXMTT0","Approved","Thu May 25 09:03:12 PDT 2017","Thu May 25 10:59:34 PDT 2017","Sun May 28 10:59:34 PDT 2017","Fri May 26 02:30:03 PDT 2017","","","6982","100% (2/2)","100% (2/2)","100% (2/2)","0","What is the most tragic scene in movie history?","Haha, that's what movies are for - you can live out your fantasies through the actors.","Yeah... what are your favorite movies?","I like Avatar. I like it for the music and the visuals.","You don't care much for the plot?","No, I don't, and in fact before I watch a movie, I read the entire plot summary including the ending.","Doesn't that spoil it? Why would you do that?","I need to know if it's interesting - I need to know the big picture because when I watch a movie, I focus on the details.","You're a film critic, huh?","I never voice my opinions on websites or anything... it's just for personal enjoyment.","Well, you should get a Rotten Tomatoes account.","I am not sure... there are lots of good ones.","I have one, but people would just think I'm crazy or ranting...","What about the scene at the end of Moulin Rouge where Satine dies?","Oh, that's a good one.","I especially am convinced by Christian's crying. The choked sobs were spot on.","Yeah, I know right?","I really like movies where one of the main characters gets hurt or dies, and his or her lover cries over them.","Haha that's interesting!","Yeah I think that's really what love is. I mean, you can say that you love someone, but you never know until you put it to the test.","",""
"351S7I5UG9QA9HHSKALSHGDDEGFJNE","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","354P56DE9LXHRJ6PHZII24DXG047S5","AKM6CK7MY7LOE","Approved","Thu May 25 11:29:21 PDT 2017","Thu May 25 11:37:00 PDT 2017","Sun May 28 11:37:00 PDT 2017","Fri May 26 02:30:03 PDT 2017","","","459","100% (24/24)","100% (24/24)","100% (24/24)","0","I want to see the movie WarCraft, did you see it?","Who is in it?","Not sure of all the actors but I know the one guy is in the History Channel show Vikings.","He want s to watch it when we rent the DVD with us again.","I just hope it's not very long.","Did you search the movie.","No I will have to search the movie .","It wall probably be about two hours.","Yea most new ones are.","Is it about a war between monsters or robots?","Well fantasy type creatures I think and humans.","No, I never heard of it.","I will definitely have to look it up.","It's an action fantasy film based on a game.","You mean like a video game.","Yeah for the computer.","Have you played the game?","No, but my son has been for years.","Did he see the movie?","Yes, he said it was great.","",""
"351S7I5UG9QA9HHSKALSHGDDEGFJNE","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","38JBBYETQP4JYDJOE606ABP8O7M4EY","A29SETAL44W6LV","Approved","Thu May 25 13:00:07 PDT 2017","Thu May 25 13:05:36 PDT 2017","Sun May 28 13:05:36 PDT 2017","Fri May 26 02:30:03 PDT 2017","","","329","90% (9/10)","90% (9/10)","89% (8/9)","0","I saw a movie called One Week the other day.","Amazing. I would love to do that.","Me too. The scenery looks beautiful.","What else happens?","He learns about life and its true meaning.","Nice! Who's in it.","Joshua Jackson I think.","The guy from Dawson's Creek.","Yeah.  He played Pacey.","I remember him.","It got me thinking about life.","How was it?","I have to see it.","It was inspirational. I was moved.","Wow!  I'll have to rent it.","You should. It's amazing.","What's it about?","A guy is diagnosed with cancer and takes a trip.","Where to?","He drives a motorcycle across Canada.","",""
"351S7I5UG9QA9HHSKALSHGDDEGFJNE","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3BDCF01OGYOD2Q70KZBH3VJZS4FLYE","A2XJAGYVNVPCP0","Approved","Thu May 25 06:45:01 PDT 2017","Thu May 25 07:04:58 PDT 2017","Sun May 28 07:04:58 PDT 2017","Fri May 26 02:30:04 PDT 2017","","","1197","100% (61/61)","100% (61/61)","100% (27/27)","0","Hey, do you want to go and see that wimpy kid movie with me?","Yes it is and this movie is not even in the same ball field.","It seems like  Diary of a Wimpy Kid: The Long Haul"" is the common type of road trip movie, the one where everything that can go wrong does go wrong.","It'll have the grownups asking the kids: ""Are we there yet?""","Maybe you were expecting too much from the movie.","I just wanted a good laugh for my money. This movie did not deliver.","I'm sure, Wimpy Kid fans will embrace the movie and its jokes.","You'll never know how good the first three Diary of a Wimpy Kid movies were until you're forced to see the fourth one.","I think the  appeal of a Wimpy Kid movie is in seeing that kid play off against those who aren't so wimpy.","Almost worth it for the ""Psycho"" shower scene send-up. Almost.","Don't spoil it for me.","Wimpy kid? Oh you mean Diary Of A Wimpy Kid: The Long Haul?","You're going to wish I had.","Yes, it looks like it will be a riot.","I went to see two night ago.","You did? How was it?","This is one of the worst movies of 2017. And it's only May.","That's brutal. What was wrong with it?","It is a less-funny, remake -another one, I mean, of- National Lampoon's Vacation.","National Lampoon's Vacation. Now that is a classic.","",""
"351S7I5UG9QA9HHSKALSHGDDEGFJNE","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3DL65MZB8E9MTHW37L6OT91WGLRCE9","A32S0RM8M9PJ6U","Approved","Thu May 25 18:05:53 PDT 2017","Thu May 25 18:17:44 PDT 2017","Sun May 28 18:17:44 PDT 2017","Fri May 26 02:30:04 PDT 2017","","","711","100% (10/10)","100% (10/10)","100% (10/10)","0","It's a really intersting story which is structured like a book with about 5 chapters.","They could not have all been suspicious characters though. If it was seven against one, couldn't they have all jumped him when they were all together?","Right, and not all of them were. Russel just suspected one or two of them, but he had no proof as to which one of them it was, so he had to worry about everyone.","Okay, none of that sounds like a spoiler.","Okay, this is the part which is a bit of a spoiler. It turned out that Samuel L. Jackson was not entirely truthful when he first met Russel. I won't tell you about what though.","This really does sound interesting. Maybe we should see it together tomorrow.","I think I would want to wait awhile before seeing it again. If you are paying attention to the movie, then everything will be thrown into doubt once you find out about it.","That is disappointing- it's one of those movies which loses it's flair after you see it once?","No, it is worth watching again, but a lot of the magic comes from being just as confused as the characters are.","Okay, that does not sound too bad. It feels a little gimmicky though. How long is the movie?","I guess, but it's executed well, and it's genuinely entertaining to watch it all unfold. The movie is a little over two hours long.","Isn't that classic Tarantino? He breaks up his movies like that, right?","I would definitely need to watch it during the weekend then.","I guess so. It may feel a little slow during the first two chapters which are really just the chapters in which the four main characters are introduced.","I heard that it speeds up halfway through the movie.","Yeah, and that is not to say that the rest before it was no good. It's just sort of a lot of nothing without consequences, if you know what I mean.","Yeah, I have seen movies like that before.","Anyway, in chapter 3, some information starts to be revealed. You said you're going to see it, so I do not want to spoil it.","Just don't give away the ending, and I am fine.","Okay, so during chapter 3, it is revealed that there may be liars in the cabin they are in. Everyone is a suspect except for Kurt Russel.","",""
"351S7I5UG9QA9HHSKALSHGDDEGFJNE","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3IX2EGZR7CDYAZ7E3J7AFKDALTURJH","A2ECRNQ3X5LEXD","Approved","Thu May 25 12:12:53 PDT 2017","Thu May 25 12:18:18 PDT 2017","Sun May 28 12:18:18 PDT 2017","Fri May 26 02:30:04 PDT 2017","","","325","100% (30/30)","100% (30/30)","100% (30/30)","0","Have you seen a good movie lately?","You should see it later.","Totally.","What other movies do you recommend?","I recommend watching Cinderella with brandy.","Oh that was a good one, I saw that!","Wasn't the music good in that?","Yes it was great.","I also love the acting.","Yeah the acting was good.","I was happy to talk to you.","I saw princess diaries","Same! Have a good day!","Oh that was a good one!","That was a very good movie but it is almost twenty years old.","I know! I didn't see it until yesterday!","Wow. What did you think?","It was a cute movie.","Did you see the sequel?","No I did not.","",""
"351S7I5UG9QA9HHSKALSHGDDEGFJNE","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3L4PIM1GQUAO5O2DPJ8DP7SYYWAYRN","AEWPAZBYA7XE","Approved","Thu May 25 08:39:32 PDT 2017","Thu May 25 08:43:25 PDT 2017","Sun May 28 08:43:25 PDT 2017","Fri May 26 02:30:04 PDT 2017","","","233","100% (53/53)","100% (53/53)","100% (41/41)","0","Do you like Disney movies.","Shut up!","It's true. Lucas sold the rights to Disney.","Why in the world would he do that.","He likes money, and he can't make good movies anymore.","Ha! Time does a terrible thing to those Hollywood folk!","You said it brother!.","OK. Disney isn't all bad.","I'm a Walt Disney fan.","He did make some incredible animated movies.","I wish they would do some more.","No.","Yeah, get away from all that CGI stuff.","What do you mean?!","I think Disney is an evil corporation.","True enough, but they make a lot of good films.","Name one.","Star Wars.","They didn't make those.","The last one, they did. And the next one coming out.","",""
"351S7I5UG9QA9HHSKALSHGDDEGFJNE","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3RU7GD8VPPN6XPAPDLCZ2Q4IGTKSP5","A3EO1V3OGZ5644","Approved","Thu May 25 06:54:43 PDT 2017","Thu May 25 08:04:00 PDT 2017","Sun May 28 08:04:00 PDT 2017","Fri May 26 02:30:04 PDT 2017","","","4157","100% (2/2)","100% (2/2)","100% (2/2)","0","Have you seen the planet of the apes?","What do you mean when you say dominate?","I just think that he was a focal point in the movie.","Yup, he really took care of business in this one.","What other movies do you like?","I like comedy movies.","What type of comedy movies?","More so stand up comedies.","I like the Kevin Hart stand up.","I do too, that last one was awesome.","Yes, I also liked Dave Chappels stand up.","Which one?","That one was even better than Kevin Harts.","Any of them?","Yes, I believe that I've seen all of them.","How did you like the last one?","What was the name of the last one?","I believe it was called Kong Island.","Oh yea, that one was great.","I agree, I like the way that Kong was so dominate in the movie.","",""
"351S7I5UG9QA9HHSKALSHGDDEGFJNE","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3STRJBFXOXL61YQOPTCHGEE5O4CKT9","A2SNX8GORIS8FN","Approved","Thu May 25 15:36:00 PDT 2017","Thu May 25 15:40:26 PDT 2017","Sun May 28 15:40:26 PDT 2017","Fri May 26 02:30:04 PDT 2017","","","266","100% (18/18)","100% (18/18)","100% (18/18)","0","I think the remake of Dawn of the Dead is better than the original.","Yeah DC in general just don't have their stuff together when it comes to their cinematic universe.","It's a stretch to try and capture the success is Marvel is having and it's just rushed and poorly executed.","Yeah there's no firm vision for their cinematic universe.","Exactly, Marvel has their hands all over their cinematic universe and there's a vision, a way forward.","The way the Marvel Cinematic Universe has panned out really is somewhat of a miracle.","Yeah, and the fact that each one is still making bank is impressive.","People expected the super hero fatigue but we haven't seen a hint of it yet.","That's because you can't get fatigued on fun movies, super hero or non super hero.","I'm curious what Marvel's next move will be when they eventually conclude the arcs in the cinematic universe.","If the money is still rolling in then I can see them going for awhile after with a second arc.","Whoa there you're stepping on the toes of holy ground there.","That's true, guess we will see if the TV shows and the movies clash.","I just think they captured the overall vibe of being stuck inside of the mall better.","I can agree that the remake is a great movie but I'm not sure it's better than the original.","It's one of Zack Snyder's best films.","Yeah but that's not that hard to do, the bar is set low.","Oh come on, he isn't that bad.","True, I actually thought The Watchmen was a really good adaptation.","Exactly, people are on his case because of Batman v. Superman but that was doomed no matter what.","",""
"37OPIVELUUX7YSSDN6D2JXDY2HCAHG","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:45:53 PDT 2017","9","BatchId:2814928;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:45:53 PDT 2017","","","3634BBTX0PO5CYIZU6MGMUKR5RZIF8","ATADQXPHL10Y8","Approved","Fri May 26 02:16:52 PDT 2017","Fri May 26 02:20:32 PDT 2017","Mon May 29 02:20:32 PDT 2017","Fri May 26 02:33:32 PDT 2017","","","220","100% (170/170)","100% (170/170)","100% (71/71)","0","Do you know if they are making another Anchorman?","If you do not do it within 4 years then leave it alone.","All the actors in that movie sort of sold out.","Paul Rudd and David Koechner did not.","Well they never really took off.","Rudd has had alot of leading roles.","But never like Ferrell and Carrell.","Yeah because he did not sell out.","He is a really funny guy","I have liked him in all his roles","How about as Ant-Man","They already made a sequel.","Jury is still out on that one","Yeah are they doing a third one?","God, I hope not.","I thought the sequel was good.","It did not do anything for me.","Sometimes they do wait too long to do a second film.","You're right and this is definitely one of those times.","So what would you do?","",""
