"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"391JB9X4ZY2Z2J2AQU645GOQPVPKMV","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","33LK57MYLUZ0BTCV0UA1TO6WRCLSZP","AJF954955YWZG","Submitted","Mon Jun 19 13:07:14 PDT 2017","Mon Jun 19 13:18:00 PDT 2017","Thu Jun 22 13:18:00 PDT 2017","","","","646","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen The Princess Bride?","It has to be a cross between Robin Wright and Andre the Giant.","Wasn't Robin Wright on that new Netflix series, House of Cards?","Yes, I think she is a classic actress. The same actress who played Jennie in Forest Gump.","Neato. What are your favorite lines from the movie?","Probably when Vizzini is challenging Wesley to a battle of wits.","I think that's supposed to be an epic scene for this movie. Sort of like Russian roulette only with poison.","Yes, the rediculous part is that the ""iocane powder"" actually kills the guy who pours the wine.","How does that happen?","Well Wesley, one of the main characters, has been apparently building a resistance to the drug for years.","Weird. Yeah, this movie seems like a hit. I think I will check it out when I have my date.","Yes, that is one of my favorite movies of all time.","You won't be disappointed! Good luck, bro.","Why is it your favorite?","Oh gosh, probably the dry and obvious humor. That guy, Vizzini, has the funniest lines. And his laugh gets me every time.","I've heard it has some romance aspects, too. Would it be a good date movie?","I think so, actually! There is an element of romance in it, although it is comedic and overdone.","So it has sort of a Monty Python vibe?","Yeah, but sort of tamer and with more famous actors.","Which actors are the most famous ones from that movie?","",""
"391JB9X4ZY2Z2J2AQU645GOQPVPKMV","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","33PPUNGG39ZOAECIL5AW3E1059WZR0","A2K7TM2N12C796","Submitted","Mon Jun 19 11:47:07 PDT 2017","Mon Jun 19 11:55:58 PDT 2017","Thu Jun 22 11:55:58 PDT 2017","","","","531","0% (0/0)","0% (0/0)","0% (0/0)","0","Hey, have you seen this movie City of God?","I'm not sure ... Lets look at our options. Can you just pick something?","Well you may not like what I pick.","Thats ok, im actually fine with whatever you choose.","Even City of God? You sure ?","Yes, I usually dont choose movies like that but im sure ill like it.","It is honestly really great, I think it made some list of like best movies ever made.","Ok, lets check it out then!","Cool, I'm so excited to watch it. Its been a while since ive last seen it. My brother loves it too.","Do you know if it has any well known actors ?","I'm not sure ... I think I heard that they hired local boys to play the roles so its very realistic and true to the culture.","No, what is it about ?","Oh, cool. Alright, lets watch it!","Its about these kids growing up in Rio de Janerio who start growing up to be violent gang members. It shows how they grow up and follows their life stories. .","Hmm, soumds interesting ... Is it really violent though ?","Yeah, *laughs* it's super violent but such a great movie. One of my all time favorites.","Oh, well I'm not sure that I want to watch it tonight ... I think I want to watch something lighter.","Ok, thats fine. Would you watch it sometime with me?","Yeah, definitely .... Maybe just not tonight.","Ok, thats fine. What do you want to watch then?","",""
"391JB9X4ZY2Z2J2AQU645GOQPVPKMV","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","34QN5IT0T0LLQORWI2R46Y39XCN08Z","ASWRCA8J5G771","Submitted","Mon Jun 19 14:14:33 PDT 2017","Mon Jun 19 14:40:26 PDT 2017","Thu Jun 22 14:40:26 PDT 2017","","","","1553","100% (6/6)","100% (6/6)","0% (0/0)","0","Have you seen the trailer for the new Reese Witherspoon movie, Home Again?","How do you think the character lives with three men at once?","It looks like she's kinda playing Mom to them. Even if there's romance involved.","What do you think that says about being 40? Women have to play the Mom role?","I don't think so--I think it's just saying moms get used to being moms.","But she also breaks out of that a bit. Going crazy on her birthday?","You can't only be a mom, silly!","I hope I have crazy birthdays until I'm 80, not just until I have kids.","Reese Witherspoon's character would probably say the same.","You can be a mom and a person! Home Again seems to explore that idea.","I definitely want to see it. Not just because I love Reese Witherspoon.","I did! Doesn't it look great? I still can't get over her in Big Little Lies.","She can do no wrong!","She's represented herself so well throughout her whole career.","From Legally Blonde to Walk the Line to now? She can do it all.","She's as relatable as an actress can be. So in Home Again, her character lives with three guys?","And it looks like her ex-husband comes back for a bit? That's a set-up for some complications!","More and more, movies are showing women without the perfect lives.","We don't have to have it all. It's okay if women make mistakes, if we make a mess of things.","Right. Finally we're admitting that as a society--and Hollywood is catching on.","",""
"391JB9X4ZY2Z2J2AQU645GOQPVPKMV","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","39GHHAVOMGLR9T5GS7BX7R20UX14J3","AOUA5V4K3BQ23","Submitted","Mon Jun 19 11:57:59 PDT 2017","Mon Jun 19 12:12:31 PDT 2017","Thu Jun 22 12:12:31 PDT 2017","","","","872","0% (0/0)","0% (0/0)","0% (0/0)","0","What movie older than 30 years should I definitely see if I haven't seen it?","No, the third one is really bad. Just pretend that it doesn't exist.","What's so great about the Godfather movies.","Where to begin? First of all, Marlon Brando, Al Pacino, Rober DeNiro.","Those are some darn good actors, I'll give you that.","I'd say the main thing is that it's such a cool world they create, of the Mafia back in the early to mid 20th century.","I've enjoyed some Mob movies I've seen in the past. Casino, Donnie Brasco.","These have a different feel to them. It's almost like Feudal Europe or something, with the Godfather as the King.","Who is the main actor?","Al Pacino is Michael Corleone in both movies. He's probably the main guy, but Brando plays his father as an old man, and DeNiro plays his father as a young man.","I will definitely check them out.","Hmm. Have you seen Jaws?","Just remember - the third one doesn't exist!","Yeah, but I didn't think it was that great. I guess sharks don't really scare me.","OK, how about The Shining?","Now that was a great movie! Extremely creepy. Loved Jack Nicholson's performance.","At least I named one that you liked. Alright, have you seen the Godfather Trilogy?","No, I haven't, though I've heard a lot about them.","Oh man! Those movies are epic! Well, the first two are.","Not the third one?","",""
"391JB9X4ZY2Z2J2AQU645GOQPVPKMV","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3BF51CHDTW4EJZSPL6LAJBW80VCH0U","A2WQWHBN0BF4U7","Submitted","Mon Jun 19 14:11:52 PDT 2017","Mon Jun 19 14:28:47 PDT 2017","Thu Jun 22 14:28:47 PDT 2017","","","","1015","100% (27/27)","100% (26/26)","0% (0/0)","0","hi kenny,still up for the cinema tomorrow?","hahaha...who then?","tom cruise and Sofia Boutella","wow tom cruise in the mummy , i wouldn't expect that in my wildest dream, man i must see it.","hahaha i told you.","what's the theme for this mummy and who directed?","this one is called ""y tomb of the dragon emperor"" and was directed by Alex Kurtzman","oh Alex Kurtzman,ive seen some of his movies and he's not bad.","so what time do i come over to yours so we go se it together since it seems you're 100% sure of going.","5.30 pm would be perfect, we can grab some drinks and pizza before we go.","ok that's brilliant, we catch up tomorrow.","not sure yet,although depends on what is showing.","alright mate.","i will have a look now ,via cineworld app.","alright.","oh 'the mummy 5"" is for 7pm.","the mummy ? thought the mummies series is done with.","i had thought same but the trialer looks quite intriguing.","yeah all part from 1 to 4 was. so who's the main act to watch out for?","you won't believe if i tell you...lol","",""
"391JB9X4ZY2Z2J2AQU645GOQPVPKMV","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3HUTX6F6VVHV7QHQ46KEM8MO9D8O23","A1F9KLZGHE9DTA","Submitted","Mon Jun 19 10:50:20 PDT 2017","Mon Jun 19 11:55:48 PDT 2017","Thu Jun 22 11:55:48 PDT 2017","","","","3928","100% (5/5)","100% (4/4)","0% (0/0)","0","Did you see that movie Man Up?","It does sound good!  Can you tell me more about the plot.","Sure, it's a blind date gone wrong.","Can you elaborate?","Well, I don't want to give too much away.  I will say that the wrong people ending up going out on this date.","Sounds like an interesting premise for sure.","It is!  As I said, the soundtrack is great too.","Are there any songs in it that I might have heard?","Yes, a song called ""What Time Do You Call This"".","I've never heard it.  Who is it by?","It's by the band Elbow.","No, what kind of movie was it?","Oh, I've heard of them!  I'm certainly going to rent this!","It was a romantic comedy.","Oh, I love those.  I must have missed that one!","Well, I would definitely suggest you see it?","Why do you say that?  Was it that good?","Oh yea.  It's easily one of the best romantic comedies of the last few years!","What made it sound good?","Everything!  The acting, the plot, the soundtrack were all stellar!","",""
"391JB9X4ZY2Z2J2AQU645GOQPVPKMV","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3KB8R4ZV1F113Q0OZG0HISGQCXVGBB","A3IC7ZQ257WUNV","Submitted","Mon Jun 19 10:58:35 PDT 2017","Mon Jun 19 11:07:58 PDT 2017","Thu Jun 22 11:07:58 PDT 2017","","","","563","100% (5/5)","0% (0/0)","0% (0/0)","0","What's the last movie you saw?","I know people who will see that even if they don't have kids.","I just hope it has some fresh material in it and not the same types of ""gags"" as the other ones.","It should be good- the minions crack me up.","What other movies are you looking forward to this year.","Star Wars in December is the next big one for me to see in theaters.","There's nothing before then that catches your attention?","Not off the top of my head. Seems like movies are just running together these days.","Just try not to overthink it- go to be entertained. Too many people now rely on critics and others to tell them about movies.","True. Let's switch topics. Who are some of your favorite actors?","I love The Rock and Wahlberg. What about you?","I saw ""The Mummy"" a few days ago.","I like a variety. Kevin Hart, Ferrell, Clooney, and Rogan are some of my favorites.","How did you like it? I heard it got bad reviews.","I knew going in about the reviews, but I enjoyed it.","Tom Cruise's career has gone downhill the last several years. I know people that won't go to a movie because he is in it.","I just like to go to be entertained and don't worry about the other stuff.","It seems as if so far, the summer movie season has been a disappointment.","I agree. Most moviegoers want something fresher and have become picky about paying the high prices.","I am ready to see the new ""Despicable Me"" movie with the kids.","",""
"391JB9X4ZY2Z2J2AQU645GOQPVPKMV","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3LWJHTCVCDGITW6I7ERPVWBDXK3FQY","A15NPH04P65T1Y","Submitted","Mon Jun 19 15:04:10 PDT 2017","Mon Jun 19 15:53:11 PDT 2017","Thu Jun 22 15:53:11 PDT 2017","","","","2941","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you heard about the movie ""Get Out""?","Okay, don't tell me too much about the plot, but how does it comment on race relations?","I thought the whole plot was really kind of a metaphor for the experience of black people in a majority-white country. It's both overtly and covertly hostile.","How does that play out in the movie?","Many of the things that the white characters say and do are straight out of real life, but in the context of a horror movie, it's easier to see how damaging they are from the black protagonist's perspective.","So you felt like you could understand what it's like to be black in America?","In some ways, yeah. It often seems like racism has mostly died out here. I never thought about how all of these experiences could add up to create a really hostile environment.","That's interesting. I'll have to check it out. Was it mostly horror or were there funny parts also?","Oh, it was definitely a comedy as well as a horror film. There's a lot of dark humor. No pun intended.","I like dark humor, so that's probably right up my alley.","Definitely! Go see it so we can talk more about the social commentary.","Yeah, a lot of people have said it was really good.","I will try to see it this week!","Did you see it yet?","No, I haven't gotten to see it yet. Don't spoil it for me!","I won't, but you should really go see it. I thought it was both entertaining and insightful.","What did you find insightful about it?","There was a lot of really interesting social commentary regarding race relations, within the narrative of a horror story.","How so? What was it about?","This black guy goes home with his white girlfriend to meet her family, and it's just really uncomfortable. It kind of gets out of hand.","",""
"391JB9X4ZY2Z2J2AQU645GOQPVPKMV","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3TXMY6UCAFIBQKM8GC1ONQQA07BCQK","A1ZCW9H86VFIBE","Submitted","Mon Jun 19 15:01:09 PDT 2017","Mon Jun 19 15:04:54 PDT 2017","Thu Jun 22 15:04:54 PDT 2017","","","","225","100% (30/30)","100% (30/30)","0% (0/0)","0","Did you like the movie?","Every movie has a guy like him. They try to make him awesome even though they don't say much.","I don't understand why Tom Cruise went back to that village. If he was the only survivor, wouldn't that make everyone suspicious about where his loyalty lies?","It was clear in the movie that he loved the place and the samurais. Clearly everyone knows that he isn't a traitor. I would have done the same thing in his position","I guess I think so too.","But isn't it suspicious that he is the only survivor?","Well, all the samurais were looking for a death in battle. Cruise wasn't.","But only the boss received the satisfaction of being killed with the sword. Nobody else did.","That is true.","I guess we can agree to disagree on certain points.","Overall though, we both found some things in the film that we liked, right?","It was better than I thought","Right! I'm glad that we went","The movie didn't have many cheesy or stupid scenes.","Yeah. I'm glad that they didn't have any love scenes. Sometimes a love scene destroys a good movie.","But I thought the scene where the girl was washing her hair and Tom Cruise came to say good bye was stupid. Why did they have that there? It didn't make sense.","I agree. They didn't need that scene","When you are talking about good movies versus great movies, each and every scene counts","But besides those one or two scenes, the movie was great","I liked almost everything about it. I really liked the samurai that was beating up Cruise in the beginning of the movie. The guy second in command. He was cool too.","",""
"3A3KKYU7P3BQXJWRF8P7TRILC2YMWT","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","34J10VATJGS23N888MXAYTO5DANIQG","A2HGAQ9WOEU9PN","Submitted","Mon Jun 19 10:50:27 PDT 2017","Mon Jun 19 10:56:14 PDT 2017","Thu Jun 22 10:56:14 PDT 2017","","","","347","100% (1/1)","100% (1/1)","0% (0/0)","0","Have you watched A Cure for Wellness?","What was the best part of it?","Oh there was this girl in the movie and she was really mysterious and interesting.","Cool, did it have a good ending too?","Yeah, I really wasn't expecting it.","Good, I like unexpected stuff.","Yeah, that's my favorite part when movies send me on a loop.","Well don't tell me any more about it, I'll just have to watch it.","Yeah, you should, you'll like it.","I'm sure I will.","Let me know what you thought about it.","No, I haven't seen it.","Okay, I will.","Oh, welll you really should. It was awesome.","I'm afraid it'll be too scarry.","I thought the same thing but it's really not too spooky.","Oh okay, what was the creepiest part?","Well I don't want to spoil it but there's this part where he's in a tank with eels that creeped me out.","Oh okay, that doesn't sound too bad.","Nah, not awful. Just had a pretty dark feel to the whole movie though.","",""
"3A3KKYU7P3BQXJWRF8P7TRILC2YMWT","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3EFVCAY5L43SSUSI4A1AO3I5WKEJ88","A1WBGYZ6Y8NJ9","Submitted","Mon Jun 19 13:28:50 PDT 2017","Mon Jun 19 14:00:16 PDT 2017","Thu Jun 22 14:00:16 PDT 2017","","","","1886","100% (84/84)","100% (73/73)","0% (0/0)","0","Hey i got a question for you","I bet it would be perfect","Well i am not sure what kind of funny though","Do you want something cheesy or serious funny","i want something as cammpy as can be","Well then i think i got a movie for you","What movie is it","The room","I never heard of it","it is unintentially campy and funny because it is bad","Who stars in it","Sure i can if you want","The one and amazing Tommy Wiseu","well i am thinking of watching a movie","What kind of movie","Well i have not been having a good day","Well then you need something to cheer you up","Yeah it is exactly what i need","Well i can help you pick something to watch","Something funny would be nice","",""
"3A3KKYU7P3BQXJWRF8P7TRILC2YMWT","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3KOPY89HM9W6RXMCST6EXMAUGZ3J3Z","A11QDNT3W7DT7K","Submitted","Mon Jun 19 14:33:32 PDT 2017","Mon Jun 19 14:37:01 PDT 2017","Thu Jun 22 14:37:01 PDT 2017","","","","209","100% (86/86)","100% (59/59)","0% (0/0)","0","Guardians of the Galaxy 2 bothered me.","yes, so?","They never said that he lost his memory. Did he see Thanos? Does he know what's coming?","That actually could be interesting.","Did anything bother you?","No, I'm an optimist. Keep going.","I love Gamora Nebula, but their whole existence in the movie had no meaning.","Why? There was some redemption.","They literally fought until they stopped. The plot of the movie did NOT have this be necessary.","At least Baby Groot was around!","He was so irritating! Cute, but he did nothing!","I loved it! What didn't you like?","Yeah, but he's so adorable","There were a lot of implications that need to be played out.","Like what?","Well, his body is in ALL planets and were growing and killing millions, if not more. Will the Marvel movies address that?","Probably SHIELD will make a passing reference and fix the problem.","So, Peter saw the whole universe, remember?","Yup, his dad showed it with the God powers.","He stripped Peter of those powers and he's now mortal.","",""
"3A3KKYU7P3BQXJWRF8P7TRILC2YMWT","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3M0NZ3JDP2SZ5REKOYXT0DW4DR8Z5N","ATADQXPHL10Y8","Submitted","Mon Jun 19 11:56:44 PDT 2017","Mon Jun 19 12:14:22 PDT 2017","Thu Jun 22 12:14:22 PDT 2017","","","","1058","100% (218/218)","100% (77/77)","0% (0/0)","0","Did you watch the last Avengers film?","I think he is a great character.","What about villains?","I dont know about them, they arent in enough movies.","I found Ultron to be annoying.","It was a bit odd to see his persona.","Yeah it seemed like he was fake.","How about Thor?","He is super bad.","Like as an actor?","He just seems to be all brawn.","Yeah I thought it was awesome.","His movies are boring.","I was a bigger fan of Civil war.","I agree that was also an awesome film.","So who is the best actor in the marvel universe.","I think I would give it to Captain America","Some of his dialogue is weak","I dont think so.","He acts in campy situations as well.","",""
"3A3KKYU7P3BQXJWRF8P7TRILC2YMWT","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3OF2M9AATHI2NAZNVL1Z22FMAHYKZO","A1OQ3KL56KMQSU","Submitted","Mon Jun 19 10:57:53 PDT 2017","Mon Jun 19 11:25:48 PDT 2017","Thu Jun 22 11:25:48 PDT 2017","","","","1675","100% (1/1)","0% (0/0)","0% (0/0)","0","Did you watch Logan yet?","Yea, also in the beginning before he meets X23.","I was OK with it but I can see it being long.","Also, the ending was hilariously bad visually.","You mean the kid's powers?","Yea, they looked like some low budget TV show.","That stood out a little to me too.","Up to that point, the movie looked so raw and brutal.","Is there really a way to make superpowers look better?","I feel like they did it better on older Marvel movies.","Maybe they just spent too much money elsewhere?","Yea, I actually just saw it last weekend.","It could be the answer.","Did you like it?","It was alright, was not my favorite.","What about it did you not like?","First off, it was really long.","I can see that, it was over 2 hours.","They could have easily cut out 30 minutes or so.","A lot of time was wasted at the final meeting spot with the kids.","",""
"3A3KKYU7P3BQXJWRF8P7TRILC2YMWT","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3ON104KXQLQDFD5FZ6UCWHW8WVQ4WI","A22MREX05K7V9Y","Submitted","Mon Jun 19 18:36:05 PDT 2017","Mon Jun 19 20:20:23 PDT 2017","Thu Jun 22 20:20:23 PDT 2017","","","","6258","100% (15/15)","100% (3/3)","0% (0/0)","0","Have you seen the new John Wick?","I know! I already pre-ordered it!","Awesome, did you see Kong: Skull Island?","I did! It was definitely a great rendition of the old one.","I really enjoyed that the time setting was in the 1970s.","Me too, it was during the anti-Vietnam era so there were some references of that in the movie.","The Blue-Ray is going to be available tomorrow!","Are you going to pick one up??","Definitely, King Kong is my hero.","Haha I wouldn't say he's mine but he's pretty great.","You can borrow the movie if you'd like.","Is that the Chapter 2 sequel?? I have!","Sweet! Thanks friend.","Yes that's it! What did you think?","I thought it was pretty great.  It definitely had more suspense than the first one.","Really? I thought they both had pretty equal amount of action.","I disagree! The second one is much better, with more thrilling adventures.","Ok we can agree to disagree then.","All right I guess you're right!","It comes out today on Blue-Ray!","",""
"3A3KKYU7P3BQXJWRF8P7TRILC2YMWT","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3PW9OPU9PREABYAPY4M3AC9GG48127","APF1EAZT104LQ","Submitted","Mon Jun 19 15:29:24 PDT 2017","Mon Jun 19 15:33:30 PDT 2017","Thu Jun 22 15:33:30 PDT 2017","","","","246","100% (15/15)","100% (13/13)","0% (0/0)","0","I want to watch a newer movie tonight. Can you recommend one?","Yes it is. Every scene has suspense.","I think I'll watch that one. And can you recommend another newer one?","No, but there are some old ones I can.","Like what?","You should watch Vertigo.","is it scary?","No, it is more suspenseful than anything.","Cool, I will check it out then.","It is one of Alfred Hitchcock's best movies.","Is that the guy that made The Birds?","Yes, Get Out by Jordan Peele.","Yes it is.","Is that one good?","Yes, you can tell the filmmaker really cares about what he is making. It's a great suspense movie.","Are there any big name actors in it?","No, there are no big names in it.","Was it very succesful?","Yes, people loved it a lot and it got great reviews.","Cool. Is it suspenseful?","",""
"3A3KKYU7P3BQXJWRF8P7TRILC2YMWT","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3Q8GYXHFEQWMXY3AWKDLPFVJ4AUC5B","A3NMQ3019X6YE0","Submitted","Mon Jun 19 13:10:40 PDT 2017","Mon Jun 19 14:58:15 PDT 2017","Thu Jun 22 14:58:15 PDT 2017","","","","6455","100% (2/2)","100% (1/1)","0% (0/0)","0","Have you watched the new movie, ""The Mummy""?","Really? I didn't really think it would be a comedy.","Oh, it's not a comedy, it's an action movie. But, they did incorporate a bit of humor. I thought it was a good touch.","Yes, I like action movies with humor too. So, did you enjoy the movie, was it a new plot, or a bit expected?","Well, I felt it was a bit expected, definitely reminded me of ""The Mummy"" starring Brendan Fraser.","Oh, yes, that's right! I remember that movie.","Yes, very similar plot line, except the mummy was a woman in this one.","Oh, yes, I remember seeing her in the advertisements on television. Did she do a good job with the role?","Yes, she actually was very good at the role. Of course, there was a romance for Tom Cruise, which is a bit typical.","True, I believe there was a romance that developed for Brendan Fraser in ""The Mummy"" too.","Yes, you're right. But, it's an okay movie, worth a watch.","No, is that the one with Tom Cruise in it?","Okay, well I will make sure I check it out. Thanks!","Yes, he is the main character.","It's been awhile since Tom Cruise has been in a new movie.","I know, but I thought it was pretty good, but not his best.","What's the movie about?","Well, Tom Cruise and Jake Johnson are soldiers, but they are a bit corrupted. They like to steal antique artifacts.","Oh, okay. I remember seeing it advertised on television now. It seemed to have pretty good graphics and special effects.","I will say that the special effects were pretty good. It had some pretty funny spots in it too.","",""
"3A3KKYU7P3BQXJWRF8P7TRILC2YMWT","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3YWRV122CTT16A3CG95OV5RGD1WU81","AYJGQBBK6KXZ7","Submitted","Mon Jun 19 15:11:09 PDT 2017","Mon Jun 19 15:20:57 PDT 2017","Thu Jun 22 15:20:57 PDT 2017","","","","588","0% (0/0)","0% (0/0)","0% (0/0)","0","Do you think that David Lynch will ever make another movie?","Oh my goodness, you're right.","Dustin Hoffman steals the screen in that one.","He really does. He plays the goofy professor type so well.","He did it in Stranger than Fiction too.","Oh, that's the one with Will Ferrell, right?","Yeah, it was such a shift for Will.","I like seeing him in a comical yet serious role.","I know. He tends to stick to the same sort of character so that was a departure for him.","I would like to see him take on more of those roles.","Me too. I think he's really talented.","I don't know! He has been busy with Twin Peaks lately.","Even as a goofball, he is always entertaining.","I know. But I love his movies and want more from him.","Which one is your favorite?","Probably Mulholland Drive. Naomi Watts is amazing.","Oh, she is great. She takes on a lot of interesting roles.","Yeah, she does. I also love her in I Heart Huckabees.","She is so funny in that movie!","That's a great cast. They're all amazing.","",""
