"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3566S7OX5DDEBF91EEYXHJV1L6771T","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","388U7OUMF8VR8T6SHBX4XFYEOORR0N","A1OQ3KL56KMQSU","Submitted","Mon Jun 26 20:22:44 PDT 2017","Mon Jun 26 20:39:36 PDT 2017","Thu Jun 29 20:39:36 PDT 2017","","","","1012","100% (25/25)","100% (24/24)","100% (19/19)","0","Have you seen all the trailers for the new Mummy movie?","Yea, the video was edited fine, in fact most of it is what you see on TV now.","That is pretty funny, someone probably got fired for that.","You should check it out, the sounds make it so funny.","I will, did you ever watch the original?","The Mummy with Brendan Fraser?","Yea, from around 2000 or so.","Yea, I have seen it, it was terrible.","I guess you won't be watching the new one then?","Definitely not, it's not for me.","For sure, I was going to see if you wanted to come watch it but I guess not.","Yea, the one with Tom Cruise?","Yea, thanks for the invite though.","Yep, the trailers actually make it look alright, even though I know it will be terrible.","Did you ever see that accidentally released trailer where the sound was messed up.","I do not think so.","The studio messed up and uploaded an unfinished trailer for the movie.","Unfinished in what way?","There was no sound for a lot of it and random voices and noises.","Like they messed up the audio track for it?","x",""
"3566S7OX5DDEBF91EEYXHJV1L6771T","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","39GAF6DQWSUJ8P8RME6ECH6REMAV1N","A30G113XRQO3VL","Submitted","Mon Jun 26 20:49:03 PDT 2017","Mon Jun 26 21:02:25 PDT 2017","Thu Jun 29 21:02:25 PDT 2017","","","","802","100% (40/40)","100% (40/40)","100% (35/35)","0","I watched this movie last night that was so bad, it was truly entertaining!","Teen boys interested in teen girls...another first. What will they think f next, breaking the law?","Snot.","I was right wasn't I? They broke the law too?","Yes. They did.","Right. And they probably went to a big party where they embarrassed them selves in fron of the girls, too!","How do you know this stuff?","I am just brilliant.","Well, I am impressed. And I guess those things are common teen movie themes.","Yup.","Ok. I genuflect before you and acknowledge your awesomeness.","Really? Sounds interesting.","As you should. And your apartment mate told me you watched the movie ""Superbad"" last night!","It was about a small group of high school kids. Well, mostly about to guys, but it included their other friends in it too.","Sounds like alot of other teen movies.","Yeah, but this one includes their search for alcohol.","There's something new. Teens and alcohol...how novel!","Hey, cut the sarcasm. This one was different!","You haven't convinced me yet.","Well, these two guys are interested in scoring points with a couple of girls...","x",""
"3566S7OX5DDEBF91EEYXHJV1L6771T","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3C8HJ7UOP8OXDYZQGXEFHF7Q084ZMS","A3ODPTJ09S6NCL","Submitted","Mon Jun 26 18:01:06 PDT 2017","Mon Jun 26 18:10:28 PDT 2017","Thu Jun 29 18:10:28 PDT 2017","","","","562","0% (0/0)","0% (0/0)","0% (0/0)","0","Do you know who Jack Black is?","How old is it?","Not that old but on Netflix.","Is it funny?","Very, he is trying to impress a new nun who has come to the orhanage where he lives as a munk.","She is a nun and he is hitting on her?","Well more so trying to impress her so he can hit on her. He really does care about the kids and to be able to by food for them he begins to wrestle.","Like pro wrestling?","Exactly, including a big gold cape.","Do people know?","Only his friend because otherwise he would be intouble and thrown out. That is part of the Chaos of the scenerio.","No who is he?","I will have to look around for it, sounds funny.","He is a comedic actor. Dark hair, kind of heavy set a bit.","No idea, what was he in?","My favoriate of his was Nacho Libre.","What is that about?","An orphanage, nuns, munks and wrestling.","Sounds a bit eclectic.","Very!","x",""
"3566S7OX5DDEBF91EEYXHJV1L6771T","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3EKVH9QMEZY43TQ1EX6YBEAP6LS2DK","A15340BRCER2UO","Submitted","Tue Jun 27 04:48:27 PDT 2017","Tue Jun 27 04:51:34 PDT 2017","Fri Jun 30 04:51:34 PDT 2017","","","","187","100% (122/122)","100% (109/109)","100% (102/102)","0","Seen any good movies recently?","Follows the lives of a college baseball team in 1980.","Okay, is it a comedy","Yes, definitely. It's very similar to Dazed and Confused.","Oh wait a minute, I think I remember hearing about this one.","Yeah, it's supposedly a loose sequel to Dazed and Confused","Where Dazed dealt with high school and this one deals with college.","Exactly.","So you recommend it?","Yeah I think so. Has some good scenes and lines.","Okay, do you think it's a good date movie?","I saw a decent Richard Linklater movie the other day","Probably not. More for the male audience.","Oh yeah, what's it called?","Everybody Wants Some","Hmmm, I must've missed that one.","Yeah, I don't think it did very well in the theaters","Any big stars in it?","Actually not really. A lot of unknown in the cast","What's it about?","x",""
"3566S7OX5DDEBF91EEYXHJV1L6771T","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3HFNH7HEMI8O7W2DIYX7DHBPZJDQGN","A1EN3FW93BSXQQ","Submitted","Mon Jun 26 19:55:31 PDT 2017","Mon Jun 26 20:02:08 PDT 2017","Thu Jun 29 20:02:08 PDT 2017","","","","397","100% (22/22)","100% (22/22)","100% (2/2)","0","Have you heard of this movie called “Kimi no Na wa,” also called “Your Name”?","The colors were so beautiful!","I especially like the aurora in the sky.","Yeah, it looks like real life.","Are you going to watch it?","I don’t know. Do you know what the plot is?","Yeah, there is a boy and a girl that live in different areas of Japan. They switch bodies.","Whoa, that sounds cool!","It is! They get to live each other’s lives.","So it’s a romance movie?","It is, but it also has some mystery in it. It’s a very beautiful movie, plot and animation wise.","You mean that one animation movie?","I think I’m going to watch it because I want to see more of that animation.","Yeah, that’s the one!","Is it from Japan?","Yeah, it’s a Japanese anime movie that had some theater releases in the U.S.","I saw the trailer for it.","What did you think of it?","The animation is amazing!","It is, isn’t it!?","x",""
"3566S7OX5DDEBF91EEYXHJV1L6771T","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3L70J4KAZHGT8WL5RCZDHWTNI92DAK","A2SNX8GORIS8FN","Submitted","Mon Jun 26 16:45:25 PDT 2017","Mon Jun 26 16:48:05 PDT 2017","Thu Jun 29 16:48:05 PDT 2017","","","","160","100% (52/52)","100% (34/34)","100% (29/29)","0","I watched Kung Pow again last night.","It's an unintentional comedy, or maybe even an intentional comedy we will never know.","That I can see but it's such an odd choice.","The acting in that film is so off the wall that I can't help but love it.","What's your favorite line?","Oh that's a tough one, probably when he's talking about the doll that burned.","I'm partial to the sharks in the bag line myself.","What about your favorite line in Kung Pow, while we're on the subject of favorite dialogue.","My favorite line in Kung Pow is probably the ""my finger points"" line, so simple, so stupid.","See that's why I kind of can't get into that film as much, just seems random.","That's the point of the movie honestly.","Wow what is that like thirty times for you?","Guess so, maybe I'll rewatch it some time.","I'd say it's gotta be more than that, it's an all time classic.","I could never see the appeal honestly.","It's just a totally ridiculous concept, dubbing an old kung fu movie with english voices.","Definitely a novel idea and I can see why it's a cult classic, I just can't get into it.","What cult classic type movies are you into then?","One of my favorites is The Wicker Man, with Nicolas Cage.","Wait you're telling me you enjoy that remake more than Kung Pow?","x",""
"3566S7OX5DDEBF91EEYXHJV1L6771T","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3SNVL38CI5MPFHOD37HRR4E12LUKCG","A32Y2DA2CW8YWN","Submitted","Mon Jun 26 20:39:59 PDT 2017","Mon Jun 26 20:50:07 PDT 2017","Thu Jun 29 20:50:07 PDT 2017","","","","608","100% (3/3)","0% (0/0)","0% (0/0)","0","What is your favorite movie that you've seen recently?","Also, the whole concept of the aliens was so strange.","Aliens sound intriguing.","They were really well done--their language felt so alien.","Maybe I should watch it sometime.","I really recommend it. What movies have you liked recently?","I really liked Wonder Woman.","Everyone did! I","You've seen it too?","I have, and I also really liked it.","I can't wait for a sequel.","It wasn't recent, but I really liked Arrival.","Yes, Wonder Woman is amazing.","Didn't that come out last fall?","Like I said, it wasn't recent, but it really stuck with me.","What did you like about it?","The narrative structure was so interesting. Did you see it?","No, I haven't yet.","Well, the narrative isn't linear, so you're actually seeing things that happen in the future without realizing it.","That does sound interesting.","x",""
"3JU8CV4BRL6ODDK2G2QPT1ZUEBMPO4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","317HQ483I8MH0QVGSU5TUZT09LINIP","A42MGR8VOZVA","Submitted","Mon Jun 26 19:38:25 PDT 2017","Mon Jun 26 19:45:28 PDT 2017","Thu Jun 29 19:45:28 PDT 2017","","","","423","100% (94/94)","100% (74/74)","100% (74/74)","0","Samuel L Jackson is one of my favorite movie actors of all time.","It was fun to see the sharks actually figure out things and attack  intelligently.","The cook was one of my favorite characters in that movie too.","LL Cool J played the cook!","And Saffron Burrows played the misguided doctor that would not listen to reason.","What they created in the movie were really hyper monsters that tried to kill them all.","It was a lot of fun to watch.","Thomas Jane played an excellent part in this one as a diver.","Yes, he worked well in the script, I liked his work in it.","You should come over and watch it with me one day.","That would fun, how about this weekend?","Which movie do you like him in?","Sounds good!","Well, I like them all, but I think one of my favorites is Deep Blue Sea released in 1999.","I have seen that one!","I love his movies, they are so fun!","Yes, that one is a bit of a thriller!","Yes, the scientists at the ocean facility are testing sharks and collecting brain cells to cure alzheimers. It doesn't turn out so well!","I agree! It is one of the most amazing and fun rides to watch.  Those sharks are massive.","I am sre the creators of those sharks had fun making them so big on screen.","x",""
"3JU8CV4BRL6ODDK2G2QPT1ZUEBMPO4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3EQHHY4HQTMZEAJFY694F6GY3NPG5Z","A3RS7UCO7CQ74R","Submitted","Mon Jun 26 18:38:10 PDT 2017","Mon Jun 26 19:05:19 PDT 2017","Thu Jun 29 19:05:19 PDT 2017","","","","1629","100% (65/65)","100% (65/65)","100% (47/47)","0","Did you see Arrival","Yes, the Americans tried to keep the scientists from doing their job too","The message in the movie was great","What do you think the message is","I think it's that people must work together to look forward","I think people do work together","An actual scenario would still cause panic","I think people would be pretty civilized and not dare to attack them","It was nice to see friendly aliens","They were friendly but looked a bit spooky","The language they made up was interesting","Yes, it was interesting","The best part was when they first got them to talk","Do you think it was realistic","I don't think intelligent aliens will ever visit us here","Some of it was cheesy","I noticed that the Americans were not the good guys in this","Who were the good guys","The scientists were","I remember that the Chinese were about to attack one of the ships","x",""
"3JU8CV4BRL6ODDK2G2QPT1ZUEBMPO4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3F1567XTNXZ9SMF54SRXL0P2V6I9QF","A1F2YZD2VD1CTM","Submitted","Mon Jun 26 19:21:59 PDT 2017","Mon Jun 26 19:36:24 PDT 2017","Thu Jun 29 19:36:24 PDT 2017","","","","865","100% (4/4)","100% (2/2)","100% (2/2)","0","Do you like Western movies?","He was also nominated for The Sands of Iwo Jima. He didn't win though.","His first big role was Stagecoach in 1939.","Another great one.  I think it holds up well despite its age.","He did two movies that were almost identical.","Rio Bravo and El Dorado.  I think El Dorado was the better of the two.","How many of his films had Maureen O'Hara?","A lot.  McClintock, Big Jake, The Quiet Man to name just a few.","The Quiet Man was a little outside his western persona.","Yes, but Replace the old west with Ireland and there you go.","What do you consider his worst film?","Yes, especially with the Duke, John Waynr.","Big Jim McLain without a doubt.  I've never been able to see the whole film it's so bad.","He did great movies.  What is your favorite ?","It's got to be Big Jake.","Surprising.  A lot of people choose The Searchers.","I like that one also but I would put The Shootist ahead of The Searchers.","Do you have The Searchers at number three.  What else do you like?","I like True Grit if course.","He won the Academy award for that one.","x",""
"3JU8CV4BRL6ODDK2G2QPT1ZUEBMPO4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3HFNH7HEMI8O7W2DIYX7DHBPZJBQGL","AH0OMQP35UPYL","Submitted","Mon Jun 26 18:29:40 PDT 2017","Mon Jun 26 18:40:15 PDT 2017","Thu Jun 29 18:40:15 PDT 2017","","","","635","100% (11/11)","100% (11/11)","100% (11/11)","0","What is your favorite Meg Ryan movie?","I did not know that, what does she direct?","Well I know that she co-wrote and directed Ithaca.","I have never heard of that movie. When was it released?","It was released in 2015.","Is it a good movie?","I am not sure I have never seen it.","Maybe we should watch it.","We should, we can have a movie night.","Do you know who is in the movie?","Meg Ryan, Tom Hanks, and Jack Quaid are a few of the cast memebers.","Hands down Sleepless In Seattle.","We will have to watch this movie.","Yes that was an amazing movie.","It is one of my favorite love stories of all time.","Mine too.","What is your favorite Meg Ryan movie?","City Of Angels was a good movie.","Yes it was, I cried during that movie.","Did you know that Meg Ryan is also a director?","x",""
"3JU8CV4BRL6ODDK2G2QPT1ZUEBMPO4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3U088ZLJVLNWGPNEG57AKE6VG340WX","A1YBZWXXW358IF","Submitted","Mon Jun 26 18:32:46 PDT 2017","Mon Jun 26 18:40:38 PDT 2017","Thu Jun 29 18:40:38 PDT 2017","","","","472","100% (119/119)","100% (119/119)","100% (119/119)","0","Have you ever seen the classic taxi driver.","Another great Martin Scorsese movie.","Yes,another one.","Jodie Foster again was good.","She's a really good actress.","She's one of my favorites.","I forgot Peter Boyle was in it.","Right,young Frankenstein fame.","Yes thats right.","Cyrillic Sheperd played a good role.","She was good.","Yes,Robert De Niro.","I like her a lot","What a movie.","What a great part he played.","It was intense.","He was like a vigilante somewhat.","Yea,pretty much.","It was a dark movie.","Yes it was.","x",""
"3JU8CV4BRL6ODDK2G2QPT1ZUEBMPO4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3UNH76FOCTZX88PLKBCW38YOUE0YM0","A3ODPTJ09S6NCL","Submitted","Mon Jun 26 17:51:14 PDT 2017","Mon Jun 26 17:59:29 PDT 2017","Thu Jun 29 17:59:29 PDT 2017","","","","495","0% (0/0)","0% (0/0)","0% (0/0)","0","Every seen the movie Happy Feet?","How come?","The dancing was actually really sweet. The characters were well developed so yo cared what happened to them.","What did happen to them?","The classic man coming along screwing everything up for the animals.","Like what?","One scene I remember a bird has a soda plastic ring stuck around his neck because he thought it was food in the sea.","Sounds sad.","There was also the sruggle of his mom coming back in time.","Back from where?","The sea, the moms do everything in penguin world while the father holds the baby egg on their feet until they are born and big enough to survive.","I am not sure, was it a dancing movie?","I never knew that.","Well kind of.","With Zac Efron?","No, tha was High School Musical. This is about penguins.","Penguins don't dance.","In this movie this one does.","So it is about a dancing penguin?","Yup, sounds odd but it really was  great film.","x",""
"3JU8CV4BRL6ODDK2G2QPT1ZUEBMPO4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3VHP9MDGROEEZVWZ2WQUBRMWUO2CFT","A28SYXQL3YOKVL","Submitted","Mon Jun 26 13:12:31 PDT 2017","Mon Jun 26 13:24:13 PDT 2017","Thu Jun 29 13:24:13 PDT 2017","","","","702","100% (6/6)","100% (3/3)","100% (2/2)","0","You want to watch a movie?","He's the best in everything he's in. Freakin' love Tom Sizemore.","What about JFK.","I love it, but I saw it the other day. John Candy gives the preformence of a life time.","Yeah. It's so good, I'm willing to believe Kennedy was killed by helicopter salesmen.","Oh, yeah, that's the conclusion that Kevin Costner came to, isn't it?","Yeah. A compelling argument, nonetheless.","What else you got?","Born on the Fourth of July?","Yes! That's perfect.","Yeah, he really made some class movies back in the day.","I do, but I'm depressed and I can't make a choice.","Shame he's so terrible now.","Well, do you feel like something you've seen before or something new.","I don't know.","What about Oliver Stone?","Current Oliver Stone, or Oscar winner Oliver Stone?","Oscar Winner, I guess.","Okay, but not Natural Born Killers.","Agreed. But you can't deny, Sizemore was the bomb in that.","x",""
"3JU8CV4BRL6ODDK2G2QPT1ZUEBMPO4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3Y9N9SS8LZ5TOBMKIXK3UOFHCZD3DH","A214JTAHTAWUKA","Submitted","Mon Jun 26 17:42:20 PDT 2017","Mon Jun 26 17:45:55 PDT 2017","Thu Jun 29 17:45:55 PDT 2017","","","","215","100% (252/252)","100% (212/212)","100% (156/156)","0","Do you like Star Trek movies?","I think he was a good person to play Kirk.","He has that cheeky but big heart look.","Yes, I like that they rewrote the time line.","I think that is always a fun plot device with space travel.","I guess Star Wars never would do that would they?","That might mess with the force too much.","Well, JJ Abrams is behind the wheel of both films now.","Jeez, I hope they do not start feeling like the other, you know?","I think one can like both, but they should never feel similar.","If the Enterprise shows up in Star Wars, then I will worry.","No, I am a Star Wars fan.","Fun fact, there was a cameo of that ship in the Empire Strikes back, in the back ground.","You can like both franchises and their films.","I mean, are we talking the old ones too?","Yes, the feature films.","I think the older ones were silly.","What did you think of the newer ones.","With Chris Pine as Captain Kirk?","Yeah, post 2000 versions.","x",""
"3JU8CV4BRL6ODDK2G2QPT1ZUEBMPO4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","3YOH7BII0A1LEQUDUOCWHW2QNS4KV9","A2WWYVKGZZXBOB","Submitted","Mon Jun 26 18:09:40 PDT 2017","Mon Jun 26 18:14:17 PDT 2017","Thu Jun 29 18:14:17 PDT 2017","","","","277","100% (19/19)","100% (11/11)","100% (7/7)","0","Do you like horror movies?","I like the old ones a lot better than some of the franchises these days, like Saw.","Yeah, Saw is just a little to disgusting for the sake of being digusting.","Others are so forgettable, like the Final Destination series.","Yeah, a lot of modern movies are like that. Or they go too far like the Human Centipede.","Don't even get me started on Human Centipede. Just why?","And why a sequel? I think the filmmakers got too greedy.","Yeah, there was no way that shock value was going to last through a successful sequel.","At least there are still classics, like Halloween and Texas Chainsaw Massacre.","Those were pretty good.","You just don't see iconic characters like Michael Meyers anymore.","They're okay.","You certainly don't.","My favorites are the Friday the 13th series.","Jason is all right. I like some of the Nightmare on Elm Street movies.","I like them too, but not the second one. That was just bad.","Yeah, the main character was too whiny.","It's sort of the black sheep of the series.","Robert Englund is always good no matter how cheesy it is, though.","Agreed.","x",""
"3E9ZFLPWOYMJQ0BQ4YN13HPB41WXI5","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","308Q0PEVB97WBORMRKMOCYYG4WMI96","A70G8QVG5ZEUK","Submitted","Mon Jun 26 15:31:23 PDT 2017","Mon Jun 26 15:42:09 PDT 2017","Thu Jun 29 15:42:09 PDT 2017","","","","646","0% (0/0)","0% (0/0)","0% (0/0)","0","Would you rather go to a movie at the theater or rent a movie and watch it at home?","Yes, it is disappointing that the industry leaders have not figured that out.","I know that my husband is recovering from a sexual addiction and he has flat out told me he can't watch most of the movies out these days.","And then there's the language that I hate my teenagers hearing and becoming desensitized to.","I know, it's almost like our culture wants to force us to become cursing, violent sex addicts.","Thank goodness for the few who do create movies that are wholesome.","Yes, but they tend to be pretty cheesy.","That's true, but they definitely have gotten better.","Yeah, like Facing the Giants?","That was a great one, and so was Friday Night Lights.","Oh I love that one and love Jim Caviezel.","Nowadays, I prefer to rent a movie and watch it at home.","He is a superb actor.","Why is that?","Well, for one, I can skip the twenty minutes of previews and insane ticket prices.","Those are good reasons, but what are your others?","I have a clearplay dvd player at home and it will filter out all the raunchy stuff, making it a much better experience.","Oh, aren't movies just crammed full of sexuality these days?","Yes and I'm continuously confused as to why the movie makers feel they must include sex scenes.","You would think they would figure out that they are cutting out a huge portion of their audience by including stuff like that.","x",""
"3E9ZFLPWOYMJQ0BQ4YN13HPB41WXI5","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","33OOO72IVIFOI0E0XGVJSV1XLXPTCX","A1WURYN1U64Y1T","Submitted","Mon Jun 26 13:46:39 PDT 2017","Mon Jun 26 13:51:36 PDT 2017","Thu Jun 29 13:51:36 PDT 2017","","","","297","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you ever seen the Psycho remake?","What did he change?","He added a few flash frames to the murder scenes. Plus Norman Bates masturbates in this one.","Hitchcock didn't have him do that, then?","Er, no.","Who was in it?","Vincent Vaughn was Norman Bates, and Anne Heche played Marion Crane?","Were they any good?","Vincent Vaughn was OK. I didn't like Heche. I thought she was too ditzy.","Yeah, I don't like her much.","Still, you should check it out. Especially if you know the original well.","No. Who did it?","Thanks. I might well do that.","Gus van Sant. He did a shot by shot remake of Psycho.","Who did the original?","Alfred Hitchcock, in 1960.","When was the remake?","1998. It was in color. Plus it wasn't an exact shot by shot remake, though pretty close.","Is it any good?","It's interesting. He changed a couple of things, but it's worth seeing. It's like a film school project, almost.","x",""
"3E9ZFLPWOYMJQ0BQ4YN13HPB41WXI5","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:22 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:22 PDT 2017","","","35GCEFQ6I6IWRCRGAF90LGYK0HB3Z4","A2DQO6MHBPS0M6","Submitted","Mon Jun 26 14:56:33 PDT 2017","Mon Jun 26 15:01:32 PDT 2017","Thu Jun 29 15:01:32 PDT 2017","","","","299","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen the new King Kong movie?","Yeah, the CG in the movie is pretty bad.","So what's good about the movie?","The action scenes were pretty good and they made Kong a good character.","Oh, interesting. I like action scenes involving giants.","Yeah, and it was funny too. It had that guy from Step Brothers with Will Farrel.","Oh, John C. Reilly. I like that guy, he's funny.","Yeah, he was pretty funny in the movie.","Any other actors in there?","Tom Hiddleston. He's good as usual but nothing spectcular.","He's the one in the Avengers right?","Which one, Skull Island?","Yeah, Loki.","Yea, that's the one, have you seen it?","Yeah, it's alright. Nothing special. I like the one from the early 2000s more.","The one with Jack Black?","Yeah, that one had a better story. This one just focuses on Samuel L. Jackson's character and the ending was just strange.","The one from the 2000s was really long though. I got bored of it halfway through the movie.","But the cinematics for that movie at the time were great. Skull Island looks like it was developed using a playstation 2.","Really its that bad?","x",""
