"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3M93N4X8HKH7PU9XS62EGANJ2W4JS6","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","33PPO7FECW98EE4330RQYUH6UYMDI0","A3GW3MPLVGG7PZ","Approved","Tue Jun 20 10:45:39 PDT 2017","Tue Jun 20 11:04:45 PDT 2017","Fri Jun 23 11:04:45 PDT 2017","Fri Jun 23 02:01:13 PDT 2017","","","1146","100% (7/7)","100% (7/7)","100% (7/7)","0","So what do you think about young thug","Because he wears dresses I dont think tupac would of stood for that","I dont think about him","Ha Ha HA What is that susposed to mean","It means he is not someone that i listen too I think thats for you ng people who really dont know what real rap sounds like","Yeah he does have a younger crowd but you would be surprised older people love him too","Well this one dont Did you see on instagram how he said he the new tupac. I almost punched my computer screen","Yeah i seen it but i didnt understand why everyone had a problem with it","Because if tupac was alive he probably wouldnt even like him","Wht do you think that tho you dont really know","x",""
"3M93N4X8HKH7PU9XS62EGANJ2W4JS6","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","345LHZDEDYMF5DX64SAS4OJ5XI53UP","ADKKDK6P4MS1Z","Approved","Wed Jun 21 04:32:57 PDT 2017","Wed Jun 21 04:38:12 PDT 2017","Sat Jun 24 04:38:12 PDT 2017","Fri Jun 23 02:01:13 PDT 2017","","","315","100% (35/35)","100% (29/29)","100% (21/21)","0","Did you hear that Prodigy from Mobb Deep died?","I'm a have to blast The Infamous album later today in his memory.","Yeah i heard, he was only 42 years old.","Mobb Deep was one of my favorite groups growing up.","Yeah they have some great song in their resume for sure.","One of my favorites is Quiet Storm.","That song tore up the charts for a while when it was first released.","I know, it still holds weight till this very day.","I love the song Shook Ones.","Man that beat gives me chills every single time i hear it.","x",""
"3M93N4X8HKH7PU9XS62EGANJ2W4JS6","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","36DSNE9QZ6SVDMFYBRQ6LP85C18JOQ","A1ZCW9H86VFIBE","Approved","Thu Jun 22 11:54:40 PDT 2017","Thu Jun 22 11:56:03 PDT 2017","Sun Jun 25 11:56:03 PDT 2017","Fri Jun 23 02:01:13 PDT 2017","","","83","100% (114/114)","100% (114/114)","100% (84/84)","0","What do you think of Drake?","You should check it out. It has a few songs that I love.","I think he is one of the best rappers ever!","Really? Why do you like him so much?","His lyrics are very clever and I think he delivers them well.","Do you have a favorite song?","I play the song ""passionfruit"" all the time.","Is that new?","Yes it was off of his latest album.","I haven't heard that record yet.","x",""
"3M93N4X8HKH7PU9XS62EGANJ2W4JS6","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","37KGEN7NJ4K9KXUXL4857LZ7U1PPPJ","A21LVVC8KEPJWR","Approved","Thu Jun 22 05:42:03 PDT 2017","Thu Jun 22 05:46:19 PDT 2017","Sun Jun 25 05:46:19 PDT 2017","Fri Jun 23 02:01:13 PDT 2017","","","256","100% (5/5)","100% (5/5)","100% (5/5)","0","i think no limit had the greatest run in rap history","i know i would love to see an abulm with them together","im more on the side of cash money","cash money was good but nobody came close to no limit","and no limit was good but cash money is still running","true but nobody sold an album every week that went gold or platinum","cash money still selling gold or platinum","they definitely had one of the best rosters ever","yeah they did have a nice roster","i wish we could have got collabs from both labels","x",""
"3M93N4X8HKH7PU9XS62EGANJ2W4JS6","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","3COPXFW7XC6896XH8C3XB4D80LKKP2","A2XNO2KWLLGW6Z","Approved","Tue Jun 20 12:43:27 PDT 2017","Tue Jun 20 12:49:54 PDT 2017","Fri Jun 23 12:49:54 PDT 2017","Fri Jun 23 02:01:14 PDT 2017","","","387","100% (28/28)","100% (22/22)","100% (22/22)","0","What do you think about the rapper Lil Boosie?","I think that album was actually a duo album featuring Boosie and Webbie. Trill fam!","I love the dude, his song Smoking on Purple is an all time classic.","You can't get much better than that. I don't think he goes by ""Lil Boosie"" anymore though.","You're correct. He changed his rapper stage name after getting out of prison in 2014.","What's his stage name now?","It's ""Boosie Badazz"". I like his new name better then Lil Boosie.","I'm still going to call him Lil Boosie. I grew up listening to his music and that's just what I associate him with.","Hey man nothing wrong with that! What's your favorite Boosie album?","His first one is the best. The album is called Ghetto Stories.","x",""
"3M93N4X8HKH7PU9XS62EGANJ2W4JS6","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","3L4D84MIL0MLL5TB7EVG1GB4Z8IHJ9","A1SJQ17HD9ZEM2","Approved","Wed Jun 21 12:07:35 PDT 2017","Wed Jun 21 12:09:04 PDT 2017","Sat Jun 24 12:09:04 PDT 2017","Fri Jun 23 02:01:14 PDT 2017","","","89","100% (5/5)","100% (5/5)","100% (5/5)","0","Who's your favorite rapper?","We'll have to agree to disagree on that one.","Probably Eminem.","Personally I think Eminem is overrated.","Really, why's that?","He's not any better than any other rapper out there.","Why do you think he's been so successful then?","I think him being a decent white rapper is a novelty, and that's why people buy into it.","I disagree, Eminem has received lots of awards and has been lauded by the rap community.","That's true, but awards and praise don't mean much.","x",""
"3M93N4X8HKH7PU9XS62EGANJ2W4JS6","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","3OS46CRSLGTEFB9OSKIV7DX8LEV6VY","ATADQXPHL10Y8","Approved","Tue Jun 20 10:54:04 PDT 2017","Tue Jun 20 10:55:05 PDT 2017","Fri Jun 23 10:55:05 PDT 2017","Fri Jun 23 02:01:14 PDT 2017","","","61","100% (446/446)","100% (276/276)","100% (228/228)","0","How great was the Jay Z Kanye West group album.","I can go hard but some of it was aimless.","I might be in the minority but I did not like it.","Why not?","I thought it was a bit pretentious.","In what manner?","They just both have huge egos.","Thats what made the album so good","The lyrics were a little awful just bragging about how rich they are.","Thats what rap is about though, you gotta go hard.","x",""
"3M93N4X8HKH7PU9XS62EGANJ2W4JS6","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","3ZV9H2YQQE1SXHMBZSPTMC42J8T3WM","A2UGM73EHLK6XI","Approved","Fri Jun 23 12:30:15 PDT 2017","Fri Jun 23 12:38:14 PDT 2017","Mon Jun 26 12:38:14 PDT 2017","2017-06-26 19:39:08 UTC","","","479","100% (7/7)","100% (6/6)","100% (6/6)","0","Vince Staples's new album was released today, have you heard it?","I'd go for a 7 but I can't argue against an 8.","Yeah, I listened to it this morning.","What'd you think about it?","It's interesting. It's a new sound for him, not what I expected.","I think it's a bold move to go for an unconventional sound.","It was okay, I just expected a more traditional hip-hop sound.","I liked the second track on the album, ""Big Fish"".","That's the most hip-hop sounding track. I like ""SAMO"" the drums are heavy on that track.","It's been getting good reviews. I give it an 8 out of 10.","x",""
"378G7J1SJLSSLV4EYA1OGJDC314EWV","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","36U2A8VAG2T2IKPIZZZGOV6K56CKYI","A2R2HMURPYBWWC","Submitted","Mon Jun 26 07:59:47 PDT 2017","Mon Jun 26 08:02:34 PDT 2017","Thu Jun 29 08:02:34 PDT 2017","","","","167","100% (82/82)","100% (77/77)","100% (77/77)","0","I remember thinking Chingy was really cute when I was a teenager.","I know he collaborated with a few artists.","I'm not sure if I know who he is.","He was pretty popular, do you remember the song ""Right Thurr""?","Yes that was on the radio a lot!","""I like the way you do that right thurr....""","I loved that! My sister played it all the time.","He wasn't what I would call a classic but pretty good.","I agree. He was fairly talented.","I liked him. I can't remember a lot of his other music.","x",""
"378G7J1SJLSSLV4EYA1OGJDC314EWV","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","39GAF6DQWSUJ8P8RME6ECH6REJG1VT","APF1EAZT104LQ","Submitted","Mon Jun 26 08:45:59 PDT 2017","Mon Jun 26 08:47:25 PDT 2017","Thu Jun 29 08:47:25 PDT 2017","","","","86","100% (258/258)","100% (251/251)","100% (243/243)","0","I do not like rap nowadays.","They're always gonna be here","You are not a fan of the contemporary stuff at all?","No. I don't think it is very good","I hear you. The sound seems too artificial","Back in the day, it had a really organic sound","Yes and the rhymes were better","I think the raps made more sense too.","Yeah. Today they are pretty much all the same","At least we still have the oldies","x",""
"378G7J1SJLSSLV4EYA1OGJDC314EWV","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","3D3VGR7TA19NPL5P0YFNZDWLRXQR3R","A10888G3BQMTBF","Submitted","Sun Jun 25 16:35:30 PDT 2017","Sun Jun 25 16:41:39 PDT 2017","Wed Jun 28 16:41:39 PDT 2017","","","","369","0% (0/0)","0% (0/0)","0% (0/0)","0","Hey, have you heard Chance the Rapper's new song with DJ Khaled?","Me too, but artists are humans too. They grow and evolve. Chance is a daddy now. He can't be doing acid all the time any more!","Yeah, the one called ""I Love You So Much""? Chance has a whole verse on it that is literally just the alphabet.","I know! That's what I was going to say! It's crazy, but it sounds good. That man can make anything flow good.","I hear that! I've been so happy to watch his career grow! Especially after his latest album, Coloring Book. Have you listened to it?","Yes, I have. It's such a different sound than his earlier work. I can't decide whether I like it or not.","You mean all the gospel stuff?","Yeah, it reminds me of being in church when I was little","I think that's the point he's trying to make! Haha","I guess so! His verses are still amazing though. And the features are great. I just kind of miss Acid Rap Chance.","x",""
"378G7J1SJLSSLV4EYA1OGJDC314EWV","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","3HFNH7HEMI8O7W2DIYX7DHBPZFMQGO","A137AMJ2GMFI78","Submitted","Sun Jun 25 13:53:12 PDT 2017","Sun Jun 25 13:56:29 PDT 2017","Wed Jun 28 13:56:29 PDT 2017","","","","197","100% (20/20)","100% (20/20)","100% (19/19)","0","Have you seen SUPER BASS?","I guess ready for the muscle guy.","It is by singer NICKI MINAJ.","It looks like there are ice shoes.","And they have a pink car.","I guess she is rapping.","Or talking really fast.","She always looks really clean.","She has perfect makeup.","And she has perfect hair.","x",""
"378G7J1SJLSSLV4EYA1OGJDC314EWV","3EETFKUFD0Z6NLXNWVD6KNSOZDWF6H","Create a dialog on rap / hip-hop music for ten sentences","Create a dialog on rap / hip-hop music for ten sentences","dialog, chat, rap, hip-hop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:13:22 PDT 2017","9","BatchId:2842593;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:13:22 PDT 2017","","","3HWRJOOET6W20YLZ47WO8E5E4IFESX","A1ZCW9H86VFIBE","Approved","Thu Jun 22 11:56:04 PDT 2017","Thu Jun 22 11:58:40 PDT 2017","Sun Jun 25 11:58:40 PDT 2017","Fri Jun 23 02:00:23 PDT 2017","","","156","100% (114/114)","100% (114/114)","100% (84/84)","0","Does Chris Brown still make music?","Then you should keep supporting him and check out his new song!","He sure does!","Has he put out any tracks recently?","Yes! He has a song called ""Privacy"" that is doing very well on the charts.","I haven't listened to him in a long time.","You should check out this song. It has a pretty catchy beat.","He is from Virginia, isn't he?","Yes, he even raps about it in one of his earlier songs.","I am from Virginia. I love listening to artists from my home state.","x",""
