"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"39XCQ6V3KYYUVXWFWRVHEV8M25F65M","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","33TIN5LC054I1O6RV28RYMS4TVDY9G","A3HNFACN463WJD","Submitted","Mon Jun 19 22:22:49 PDT 2017","Mon Jun 19 22:28:23 PDT 2017","Thu Jun 22 22:28:23 PDT 2017","","","","334","0% (0/0)","0% (0/0)","0% (0/0)","0","DID YOU SEE THE NEW DISNEY ANIMATED MOVIE MOANA?","YES, IT SHOWED THEY HAD BRAVERY. THE COCONUTS WERE ALSO VERY FUNNY!","YES! I LOVED IT!","MOANA'S SINGING WAS SO BEAUTIFUL!","I LOVED HER SONG ""HOW FAR I'LL GO""","YES, WHEN SHE SANG IT AT THE GRAMMY'S IT WAS A HIT.","I ALSO LOVED THE ROCK AS THE CHARACTER MAUI WAS GOOD CASTING.","I LIKED THE LITTLE ANIMAL CHARACTERS TOO!","THE CHICKEN AND THE PIG WE'RE REALLY CUTE.","IT ALSO HAD A GOOD MESSAGE.","",""
"39XCQ6V3KYYUVXWFWRVHEV8M25F65M","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","3JCG6DTRV4KFKLWRLU2J7VFR4MCQQ3","A3O37ZCHISX475","Submitted","Mon Jun 19 15:08:44 PDT 2017","Mon Jun 19 15:14:28 PDT 2017","Thu Jun 22 15:14:28 PDT 2017","","","","344","100% (4/4)","100% (3/3)","0% (0/0)","0","Whats your favorite Disney movie of all time?","Wow, you're a terrible person.","I would have to say The Lion King.","What a great movie. What did you like most about it?","That it was a story about a boy facing terrible circumstances and defying the odds while becoming a man.","Wow, that's pretty deep.","What did you like about it?","The fight between Simba and Scar.","Yea, that was a good fight, what did you think about Simbas dad dying?","What a sad scene, too bad he couldn't Mufasa hahaha!","",""
"39XCQ6V3KYYUVXWFWRVHEV8M25F65M","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","3LBXNTKX0SPT1JGHQ6MPF8LVRNTX9F","A3MJSYSWX0Q4WQ","Submitted","Mon Jun 19 11:57:53 PDT 2017","Mon Jun 19 12:05:03 PDT 2017","Thu Jun 22 12:05:03 PDT 2017","","","","430","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you see the new Disney movie Beauty and the Beast with real people as characters?","Great-I loved the animated Beauty and the Beast.  I am looking forward to seeing this one with real people as the characters.","When did that one come out?","It came out about about three months ago.","I think it came out on March 12, 2017.","Did you see it? or planning to see it?","Yes, I am planning to see it.  Who are the real actors/actresses?","Emma Watson plays the part of Belle.","Who is the Beast?","I think Luke Evans or Dan Stevens is the Beast.  I can't remember which one plays the Beast.","",""
"39XCQ6V3KYYUVXWFWRVHEV8M25F65M","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","3PQ8K71NHYEVAPIT728BRVLHWLXAA0","A3RS7UCO7CQ74R","Submitted","Mon Jun 19 12:55:23 PDT 2017","Mon Jun 19 13:27:33 PDT 2017","Thu Jun 22 13:27:33 PDT 2017","","","","1930","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you see the Jungle Book?","Living in a jungle would actually be terrible","Yes, it was interesting","That's my favorite Disney movie","It's good that the wild animals treated him so well","It is pretty amazing they liked him at all","The snake is the same as the one from Robin Hood","I wonder how it got to Nottingham","I liked the Bear Nececcities","It's catchy","",""
"39XCQ6V3KYYUVXWFWRVHEV8M25F65M","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","3SKRO2GZ72L5SEEFNAS7A8VAX231KY","A1HWI4N1RJGKYY","Submitted","Mon Jun 19 12:33:24 PDT 2017","Mon Jun 19 12:34:15 PDT 2017","Thu Jun 22 12:34:15 PDT 2017","","","","51","100% (123/123)","100% (59/59)","0% (0/0)","0","Hi.","Yeah me too.","Hello.","Do you have a disney movie that you like the best?","Robin Hood always has a special place in my heart.","The one where robin hood is a fox?","Yeah that's the one.","I love the snake in that one.","Yeah he always lisps.","Reminds me a lot of growing up.","",""
"39XCQ6V3KYYUVXWFWRVHEV8M25F65M","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","3TS1AR6UQR88NE13BFIJV5UISUB7FS","A2TU39GDPX7AOZ","Submitted","Mon Jun 19 14:59:37 PDT 2017","Mon Jun 19 15:04:15 PDT 2017","Thu Jun 22 15:04:15 PDT 2017","","","","278","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you go to see the remake of Disney's Beauty and the Beast in the theatre?","I agree. I cannot wait until the next remake!","Yes I did and I loved it, did you go and see it?","I did too! It was amazing. The girl who played Belle was so good in the role. Do you know her name?","It was Emma Watson. I was shocked at how good her singing voice was.","Same! What was your favorite part of the movie?","I think my favorite part was the remake of the formal dance in the library. It was so romantic.","I loved that part too but my favorite part was when Belle ran through the village singing in the opening scene.","The movie really was great. I love how Disney remakes old movies like that.","Me too, it truly keeps the films classic and timeless for future generations.","",""
"39XCQ6V3KYYUVXWFWRVHEV8M25F65M","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","3WMINLGALCXJ34FRRG42XQB5WPPCAD","A1NITBXDX8TN7T","Submitted","Mon Jun 19 15:09:05 PDT 2017","Mon Jun 19 15:12:19 PDT 2017","Thu Jun 22 15:12:19 PDT 2017","","","","194","100% (1/1)","0% (0/0)","0% (0/0)","0","What is your favorite Disney film?","There was a great song during that scene.","That is hard because it seems I always like the newest one I see more than the others.","That is funny. I have a favorite.","What is it?","It is Tangled, the one about Rapunzel.","Really? I like that one too but it isn't my favorite.","Well it has so many great attributes. It is funny, the music is great and so is the singing.","Yes I did love the music in that film.","It was romantic too. I loved the lantern scene where they all float up.","",""
"39XCQ6V3KYYUVXWFWRVHEV8M25F65M","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","3WYGZ5XF3X95MYD90T7R69IJN2ESK7","A29AX5O8KL48F8","Submitted","Mon Jun 19 12:29:47 PDT 2017","Mon Jun 19 12:32:48 PDT 2017","Thu Jun 22 12:32:48 PDT 2017","","","","181","100% (32/32)","100% (15/15)","0% (0/0)","0","Lion king or Aladdin? Which is better to you?","Either way that was a powerful  and popular song.","Aladdin loved robin williams genie. you?","I have to go with Lion  King.","Why is that?","Well a lot of disney films are based on fairy tales, Lion King was an original story.","I did not know that, pretty cool.","Also the elton john song, can you feel the love tonight is so good.","That was a good song, won an oscar I think.","I know it was nominated not sure if it won.","",""
"391FPZIE4CGRD16BTBUTJYPSA0NUHS","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","33CID57105NCMNACVEIRD1NMKM83LH","A3BDQO85R6WOO1","Submitted","Mon Jun 19 11:37:09 PDT 2017","Mon Jun 19 13:08:14 PDT 2017","Thu Jun 22 13:08:14 PDT 2017","","","","5465","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see the live version of Beauty and the Beast?","I think you'll enjoy it if you just take it on it's own, don't compare.","Yes, I did.","What did you think about it?","I actually liked it a lot. I didn't think I was going to.","Why is that?","Because I am such a huge fan of the animated version.","Oh, yeah, me, too.","At first, I kept comparing the two in my head, but after a while, I really got into it.","Well, thanks for your thoughts about it. I'm going to check it out as well.","",""
"391FPZIE4CGRD16BTBUTJYPSA0NUHS","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","34Q075JO1Y73FO7BJHIPROG1J7D10E","A388WOHCBFOJJX","Submitted","Tue Jun 20 02:13:21 PDT 2017","Tue Jun 20 02:15:25 PDT 2017","Fri Jun 23 02:15:25 PDT 2017","","","","124","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen the movie Mulan?","She becomes a warrior princess. She saves her country. She's definitely a princess.","Yes I have, why?","Okay my question is, do you consider her a princess.","I've always categorized her as one.","Some people don't think she is and in technicality she isn't.","That's so strange, because she's know as one.","She's not of royal blood. She only becomes a soldier.","Well she becomes a warrior.","This is why I always ask because I love to hear people's opinions.","",""
"391FPZIE4CGRD16BTBUTJYPSA0NUHS","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","39DD6S19JQ5Z1A7DZZQW472HQN2ZEP","AG1TKYUKS97EV","Submitted","Tue Jun 20 04:31:18 PDT 2017","Tue Jun 20 04:33:35 PDT 2017","Fri Jun 23 04:33:35 PDT 2017","","","","137","100% (7/7)","100% (7/7)","100% (7/7)","0","I have A Whole New World stuck in my head.","Oh my God, the little mice in that movie are so cute!","Is that the Disney song?","Yeah, that's the one from Aladdin.","That's one of my all-time favorite Disney Movies.","But which one is your favorite?","Fern Gully I think.","Fern Gully isn't actually a Disney film!","Really? I always thought it was!","Nope! My favorite is The Rescuers.","",""
"391FPZIE4CGRD16BTBUTJYPSA0NUHS","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","3D3VGR7TA19NPL5P0YFNZDWLQFSR3S","A29AX5O8KL48F8","Submitted","Mon Jun 19 12:54:30 PDT 2017","Mon Jun 19 13:25:13 PDT 2017","Thu Jun 22 13:25:13 PDT 2017","","","","1843","100% (32/32)","100% (15/15)","0% (0/0)","0","Who is the most beautiful disney princess to you?","True more twists also or surprises than in disney's original  animated films like snow white.","In terms of spirit snow white, she was gentle and loving. You?","I am torn so many good ones. Maybe jasmine.","I liked how feisty she was. Also her outfit was pretty great.","Ya, disney does a great job creating great iconic looks.","Don't forget characters too. I think they have come a long way in developing characters.","Yes even though I love snow white also.. Jasmine for example is far more developed in personality and depth.","I think that could be said of most of their work, as time goes one it grows deeper in character development.","Yes true , characters are more complex now, take frozen people are not always just the obvious bad guy.","",""
"391FPZIE4CGRD16BTBUTJYPSA0NUHS","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","3GU1KF0O4JV7G3TN2ZQ4C1UIDOIBPA","APF1EAZT104LQ","Submitted","Mon Jun 19 11:02:06 PDT 2017","Mon Jun 19 11:04:08 PDT 2017","Thu Jun 22 11:04:08 PDT 2017","","","","122","100% (29/29)","100% (27/27)","100% (14/14)","0","The Sword in the Stone was a classic film.","Yes, and so is the one from The Fox and the Hound.","Yes, Merlin and Archimedes are amazing.","I don't think many people know about that one.","Yeah, it is a hidden classic in a way. But, the story is great.","What is your favorite part?","The wizard's duel of course.","Yes, I think that is a great scene.","I thought Archimedes was so funny.","He is definitely one of the top Disney owls.","",""
"391FPZIE4CGRD16BTBUTJYPSA0NUHS","3UMLY1W0PZ307736GG9V6EKP2KWK7M","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.40","Mon Jun 19 10:34:53 PDT 2017","9","BatchId:2840957;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:34:53 PDT 2017","","","3HVVDCPGTFM1L3F5T8D8PMTGN2WYTW","A2ZBJWQ9ZZHYYI","Submitted","Mon Jun 19 16:30:25 PDT 2017","Mon Jun 19 16:33:48 PDT 2017","Thu Jun 22 16:33:48 PDT 2017","","","","203","100% (5/5)","100% (5/5)","0% (0/0)","0","I rewatched The Little Mermaid over the weekend.","Yeah, when he's trapped in the kitchen with the chef cooking all the seafood, thats a great scene.","How was it.","Good, actually, I wasn't sure it would hold up over time.","Why is that?","Some movies from oru childhood loose their touch as we get old, this was still really good.","Did you like anything more then when you were a kid.","I found i liked the music more, maybe I understood the lyrics better.","I could see that.  The music for that movie was really good.","It was, and I liked Sabastion even more, he was really funny.","",""
