"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3PKJ68EHDNQIZLVHHCQFCWGHTMYHJW","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3BGYGHDBBYEH0JSLH8MHFVJL9L122R","A1XDVD860H3PX4","Approved","Thu Jun 22 12:51:26 PDT 2017","Thu Jun 22 12:56:15 PDT 2017","Sun Jun 25 12:56:15 PDT 2017","2017-06-25 19:57:08 UTC","","","289","100% (77/77)","100% (77/77)","100% (77/77)","0","Did you take the kids to see the new Beauty and the Beast?","But seriously it was good.","Yeah it was really good.","The special effects were out of this world.","Tell me about it.  The candle was awesome.","And just as funny as the cartoon.","I couldn't believe how close that was to the cartoon version.","Yea it couldn't have been closer.","Although the Gastone song was way funnier in the cartoon.","You can't have everything.","x",""
"3PKJ68EHDNQIZLVHHCQFCWGHTMYHJW","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3CFJTT4SXUKSX53TCNO4Y27A9X37I6","A34QZDSTKZ3JO9","Approved","Thu Jun 22 10:10:35 PDT 2017","Thu Jun 22 10:13:32 PDT 2017","Sun Jun 25 10:13:32 PDT 2017","2017-06-25 17:14:08 UTC","","","177","100% (200/200)","100% (189/189)","100% (157/157)","0","Did you like the Tarzan cartoon?","Yeah, you're right.  It was much more heartwarming.","The one by Disney?","Yeah, that one.","It was okay.  I just didn't think that it was one of their best.","Really?  I loved it.","Well, it came out just a couple years after Hercules.  Hercules was much better.","Yeah, I liked Hercules a lot better.","I mean, the popularity from Hercules still wasn't up when they released Tarzan.","Still, Tarzan was a totally different story.","x",""
"3PKJ68EHDNQIZLVHHCQFCWGHTMYHJW","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3DR23U6WE683FYYET71EIJ1062HTER","AO75QMMJUK1OD","Approved","Thu Jun 22 15:26:39 PDT 2017","Thu Jun 22 15:28:36 PDT 2017","Sun Jun 25 15:28:36 PDT 2017","2017-06-25 22:29:08 UTC","","","117","100% (1/1)","100% (1/1)","100% (1/1)","0","What is your favorite Disney movie?","Me too, it brings a whole new side to the classic movies.","Beauty and the Beast.","Oh, I love that one too!","Belle is my favorite princess.","I know, I love to see a female lead that is smart and loves books.","That's my favorite part!","Did you see the live action movie?","Yes, I thought it was great!","I love that Disney is doing more of those types of remakes.","x",""
"3PKJ68EHDNQIZLVHHCQFCWGHTMYHJW","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3DZQRBDBSM9ZQ052FNFSPN1HDU93SH","A1YKFB1EKM08EV","Approved","Thu Jun 22 14:10:40 PDT 2017","Thu Jun 22 14:36:40 PDT 2017","Sun Jun 25 14:36:40 PDT 2017","2017-06-25 21:37:08 UTC","","","1560","100% (18/18)","100% (18/18)","100% (18/18)","0","Do you know movie Lady and the Tramp?","I don't think they ever got the deserved recognition as a Disney villain that they deserved.","Oh yes! It was one of my favorites growing up.","I had a mutt that looked like Tramp when I was a kid. We called him Scoundrel, almost the same meaning.","I liked Lady because of her curly haired ears and big eyes. I think she was based off of some kind of spaniel.","Do you remember the cats in that movie?","Si and Am? They were siamese... if you please! That song was awesome!","They were horribly sneaky weren't they?","Aren't most cats?","Yes but these two gave new meaning to sneaky.","x",""
"3PKJ68EHDNQIZLVHHCQFCWGHTMYHJW","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3IXQG4FA2USMOGDGLAU7QBU39YB9BH","A1G3GG0Y268AR2","Approved","Thu Jun 22 18:56:15 PDT 2017","Thu Jun 22 19:00:05 PDT 2017","Sun Jun 25 19:00:05 PDT 2017","2017-06-26 02:00:08 UTC","","","230","100% (2/2)","100% (2/2)","100% (2/2)","0","Did you like the movie Wreck-It Ralph?","Me too!","Yes, I loved it! Vanellope is so cute.","What did you think of King Candy?","I was so shocked! Who would have thought he was Turbo.","They're making a sequel.","Really? When does it come out?","Maybe 2018, I'm not sure.","I'm going to watch it for sure!","I hope it's just as good as the first one.","x",""
"3PKJ68EHDNQIZLVHHCQFCWGHTMYHJW","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3KJYX6QCMA5Q36OVC3CKGH2D8ULJV8","A1B179AI3LZKWS","Approved","Thu Jun 22 13:29:49 PDT 2017","Thu Jun 22 13:39:58 PDT 2017","Sun Jun 25 13:39:58 PDT 2017","2017-06-25 20:40:08 UTC","","","609","100% (45/45)","100% (41/41)","100% (19/19)","0","We watched Disney's Mary Poppins last night.  Ever see it?","She was practically perfect.","Yeah but way back in the day!","Sounds like you liked it too?","Definitely, especially the music. ""A Spoonful of Sugar"" is my favorite.","Yeah, cute.  I like ""Supercalifragilisticexpialidocious.""","That's a mouthful.  I guess the cartoon animation was new at the time.","I don't remember other movies with that.","I wanted to be Mary Poppins for a while.","Ha ha! I see what you mean though.","x",""
"3PKJ68EHDNQIZLVHHCQFCWGHTMYHJW","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3XXU1SWE8NPZ9CKBF0BI2P94OBE0AH","A17LIM50IMQN7Y","Approved","Thu Jun 22 13:24:26 PDT 2017","Thu Jun 22 13:31:15 PDT 2017","Sun Jun 25 13:31:15 PDT 2017","2017-06-25 20:32:08 UTC","","","409","100% (12/12)","100% (6/6)","100% (6/6)","0","Have you ever seen Lilo and Stitch?","I know - it almost makes you feel like you are in the movie. Very captivating.","Yes, it's one of my favorites!","Oh, I really love that movie!","I know, it always makes me want to visit Hawaii.","I love the music in it too.","I agree! All the Elvis tunes are awesome.","There are so many funny characters in it.","I agree, a very colorful cast.","The imagery is awesome in it too!","x",""
"3PKJ68EHDNQIZLVHHCQFCWGHTMYHJW","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3YWRV122CTT16A3CG95OV5RGEBC8UG","AEWPAZBYA7XE","Approved","Thu Jun 22 07:19:02 PDT 2017","Thu Jun 22 07:21:05 PDT 2017","Sun Jun 25 07:21:05 PDT 2017","2017-06-25 14:21:08 UTC","","","123","100% (270/270)","100% (217/217)","100% (183/183)","0","They need to do Sword in the Stone as a live action.","That would be a good one to bring back.","I doubt they'll do it.","Why do you say that.","King Arthur just came out.","But that happens all the time.","What?","One type of movie is released, then a dozen more just like it crop up.","True. They might do it.","Seems like they're doing everything else.","x",""
"36D1BWBEHNV4L3YK1O005K2W8XBM2N","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","37TRT2X24RLBUSQP7MLKF5864XOJBA","A15340BRCER2UO","Approved","Thu Jun 22 04:37:41 PDT 2017","Thu Jun 22 04:39:03 PDT 2017","Sun Jun 25 04:39:03 PDT 2017","2017-06-25 11:39:08 UTC","","","82","100% (89/89)","100% (76/76)","100% (69/69)","0","Do you remember the Lion King?","Yeah, he was pretty funny","yes, very much so","Came out in 1994","Wow, that long ago. I still remember going to the theater to see it.","Yes, it was a long time ago. I still like it.","I haven't seen it in a while.","Some good songs and good characters.","Who was your favorite","I liked the warthog","x",""
"36D1BWBEHNV4L3YK1O005K2W8XBM2N","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","386PBUZZXGRN71C1YZAET84BHUDJLF","A2ECRNQ3X5LEXD","Approved","Thu Jun 22 06:43:21 PDT 2017","Thu Jun 22 07:07:01 PDT 2017","Sun Jun 25 07:07:01 PDT 2017","2017-06-25 14:07:08 UTC","","","1420","100% (235/235)","100% (202/202)","100% (168/168)","0","What disney movie is your favorite?","Me too.","I like toy story.","Which one?","I still like the first one.","Oh, I like all of them.","The last one was so sad!","I agree. People teared up.","I do not blame them.","I wish it could come back.","x",""
"36D1BWBEHNV4L3YK1O005K2W8XBM2N","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3DI28L7YXB826EM5ROH4CDI5EISE13","A1CF6U3GF7DZEJ","Approved","Thu Jun 22 09:26:57 PDT 2017","Thu Jun 22 09:32:23 PDT 2017","Sun Jun 25 09:32:23 PDT 2017","2017-06-25 16:33:08 UTC","","","326","100% (117/117)","100% (107/107)","100% (96/96)","0","I saw Fantasia at an animation festival.","Right.  A marvelous animated movie.","Cool.  When was it released?","1940.","Cool.  Who was the conductor?","Leopold Stokowski.","Neat.  What was your favorite piece?","The Rite of Spring.","Neat.  I liked the one with Mickey Mouse.  What piece was that?","The Sorcerer's Apprentice, by Dukas.","x",""
"36D1BWBEHNV4L3YK1O005K2W8XBM2N","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3DY4FPOOA2I71U78K8LTI8O4IA8RVZ","AH69J982YZLXT","Approved","Thu Jun 22 07:18:36 PDT 2017","Thu Jun 22 07:23:50 PDT 2017","Sun Jun 25 07:23:50 PDT 2017","2017-06-25 14:24:08 UTC","","","314","100% (69/69)","100% (69/69)","100% (69/69)","0","Inside Out was the best movie Disney did.","Jealousy was pretty funny, I guess.","C'mon, you can't say that!","Yes, I can.","What about The Lion King?","No, Inside out is better.","How so?","They touch on mental health! It's the first Disney movie to ever care about something.","Guess you're kind of right.","I'm super right! The character? Relatable! The side characters? Even more relatable.","x",""
"36D1BWBEHNV4L3YK1O005K2W8XBM2N","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3HHRAGRYX9Z67A2PPFZTWVU2GXPO9V","A24L4Y8HCZSUIF","Approved","Thu Jun 22 16:21:10 PDT 2017","Thu Jun 22 16:24:23 PDT 2017","Sun Jun 25 16:24:23 PDT 2017","2017-06-25 23:25:08 UTC","","","193","100% (38/38)","100% (38/38)","100% (38/38)","0","Are you going to see Cars 3 this summer?","You're probably right about that.","No, I don't think so. Are you going to see it?","I might. I think the graphics look awesome.","Yeah, I agree the graphics do look cool. I just think they need to be done with the Cars movies.","I'm willing to give Cars 3 a chance. Toy Story 3 ended up being one of the best movies, so maybe this will be okay.","Yeah, but Toy Story 2 was also good. Cars 2 wasn't that great.","I'm thinking maybe Pixar and Disney learned from their mistakes in the second Cars movie.","I hope so, otherwise Cars 3 will be even worse than Cars 2.","I bet Disney doesn't care though. The franchise is probably meant for kids who don't care much about the plot anyways.","x",""
"36D1BWBEHNV4L3YK1O005K2W8XBM2N","3EI427GH2XA057XYUL2TT8LJA4Z0VQ","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Thu Jun 22 00:36:44 PDT 2017","9","BatchId:2844892;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:36:44 PDT 2017","","","3MHW492WW17G4EUGF0PCW9UUBJQVMN","ATADQXPHL10Y8","Approved","Thu Jun 22 02:07:50 PDT 2017","Thu Jun 22 02:09:24 PDT 2017","Sun Jun 25 02:09:24 PDT 2017","2017-06-25 09:10:08 UTC","","","94","100% (431/431)","100% (261/261)","100% (213/213)","0","Honey I Shrunk the kids was probably the funniest non animated Disney movie.","They will just give it time, they love their animate films too","Yeah it spawned a series and alot of merch.","I think even Disney World made a ride based on it.","Rick Moranis did a great job as the father.","The way they made the spider huge was scary","It was good technology.","But the premise of the movie hasnt been since in forever","Yeah that kind of original content you mean right","Yeah like they havent written a movie like that","x",""
