"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"307FVKVSYR9V3E6K1WHZFH24XOP477","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:01 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:01 PDT 2017","","","37XITHEISX3B2L18TRQOSG0FX79RCP","AMYYL67LDKPDA","Submitted","Fri Jun 23 14:51:58 PDT 2017","Fri Jun 23 14:53:53 PDT 2017","Mon Jun 26 14:53:53 PDT 2017","","","","115","100% (167/167)","100% (167/167)","100% (167/167)","0","Am I the only one that didn't like Monsters Inc?","Be sure to write Pixar and let them know.","I'm sure there are others.","I just thought the movie had a good concept, but got old quick.","I don't think it got old, but preferred the kid not go into the monster world.","The plot was just bare.  Trying to make kids feel fear, I get it.","It was interesting how they built an economy around it.","I just don't think destroying a door would somehow prevent you from going back.","It is a kids movie, you know.","Still, I would have expected better.","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP477","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:01 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:01 PDT 2017","","","38YMOXR4MVTRU09TIUNRTFGMT0ZW6R","AD8JNBDMO3NED","Submitted","Fri Jun 23 21:10:06 PDT 2017","Fri Jun 23 21:15:15 PDT 2017","Mon Jun 26 21:15:15 PDT 2017","","","","309","100% (31/31)","100% (31/31)","100% (31/31)","0","have you seen the movie Brave?","agreed","are you talking about the movie where a red haired girl with a bow?","yea","Yea I've seen it, it was such an incredible movie, great music score too","I can't agree more, I listen the soundtrack on spotify all the time","Disney is really trying to give the troubled world a lot of good vibe","that's true, taking this movie for example, it's trying to promote social realization of female's importance in the world","yeah, that's the underlying tone. The magic with Disney movie is that, most of them are suitable for both adult and kids","yeah, now when I look back at some movies I watched, I can gain different insight as my life's knowledge build up","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP477","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:01 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:01 PDT 2017","","","3B3WTRP3DCWS03DK2H1WPIRZFUH29V","A2K56J9POYUFCA","Submitted","Fri Jun 23 21:17:17 PDT 2017","Fri Jun 23 21:20:14 PDT 2017","Mon Jun 26 21:20:14 PDT 2017","","","","177","0% (0/0)","0% (0/0)","0% (0/0)","0","What was your impression of the Toy Story series?","They sure give a new meaning to toys, don't they?","Oh, they were fun and entertaining to watch.","I watched two of them, haven't caught up with the latest.","You should watch it before the latest releases.","What? Another is in the pipeline?","Yes, set for release some time around July 2018","Well I have time to catch up then. What will be the story in the latest movie?","Heard there might be a love story between Woody and Bo Beep.","Really? I love all the characters of Toy Story.","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP477","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:01 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:01 PDT 2017","","","3ERET4BTVN3NHJHARN70PEDTWUXK9T","A3RYTY3QHRXNIY","Submitted","Fri Jun 23 21:05:24 PDT 2017","Fri Jun 23 21:06:46 PDT 2017","Mon Jun 26 21:06:46 PDT 2017","","","","82","100% (479/479)","100% (413/413)","100% (358/358)","0","Do you like disney movies","Same here","Yes i love them","Me too","They are great for families","Exactly","I love watching movies like frozen with my kids","And tangled","Yes those are great movies","My kids always talk me into buying them","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP477","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:01 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:01 PDT 2017","","","3FE7TXL1LJHYS2U6JJCIBDHOPU02QW","A15J1TJ75G35SR","Submitted","Fri Jun 23 15:45:17 PDT 2017","Fri Jun 23 16:02:26 PDT 2017","Mon Jun 26 16:02:26 PDT 2017","","","","1029","100% (25/25)","100% (25/25)","100% (25/25)","0","Every time I watch The Fox and The Hound I cry.","The Mad Hatter is so funny. He is my favorite character.","I cry every time I watch Bambi.","They are both such sad Disney movies.","Let's talk about some happy movies.","Okay. Alice in Wonderland always manages to lift my spirits.","I like when the White Rabbit is running late. That scene always makes me laugh.","I like when the Flowers call Alice a weed, and she is so offended.","I know. The way the Flower says it so matter of factly is what makes it so funny.","My other favorite part has got to be the mad tea party.","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP477","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:01 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:01 PDT 2017","","","3HRMW88U17K0BDT0C31NBG44IVX0M1","A3FA1KFSHFVKPM","Submitted","Fri Jun 23 20:22:35 PDT 2017","Fri Jun 23 20:35:29 PDT 2017","Mon Jun 26 20:35:29 PDT 2017","","","","774","0% (0/0)","0% (0/0)","0% (0/0)","0","What do you think about the Cinderella Disney movies?","No, I thing the stepmom stayed single and just harassed Cinderella.","Cinderella is a Disney classic but there are so many versions out there.","Are all the versions made by Disney?","I believe most are made by Disney and others by major companies.","What is your best version of the Disney Cinderella?","I think all of them are good and can't pick a favorite.","They all have a stepmom and two step sisters.  What happened to the father?","I think the father passes away early in all the films.","What about the stepmom in Cinderella?  Did she ever get remarried?","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP477","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:01 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:01 PDT 2017","","","3OJSZ2ATDTQGLH8E535A9T354E4577","A6WHP446UTU9J","Submitted","Fri Jun 23 16:36:55 PDT 2017","Fri Jun 23 16:44:08 PDT 2017","Mon Jun 26 16:44:08 PDT 2017","","","","433","0% (0/0)","0% (0/0)","0% (0/0)","0","Hey you look like Elsa from Frozen in that blue dress!","Well he is the most cuddly character!","Oh sure, I just need a long blonde braid.","So if you're Elsa, does that make me Olaf?","Oh no way! You're lots smarter than Olaf!","At least I'm trustworthy, so Hans.","Yeah Hans was a traitor!","Maybe I should go to the costume store and dress like Anna.","Oh sure. ' cause I've always wanted a sister!","So I guess that leaves us Sven?","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP477","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:01 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:01 PDT 2017","","","3WLEIWSYHPBLF9V30TPO2ZPNY7J2HF","A39PKC5DMX5FJN","Submitted","Fri Jun 23 21:04:41 PDT 2017","Fri Jun 23 21:18:25 PDT 2017","Mon Jun 26 21:18:25 PDT 2017","","","","824","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you ever see Brave?","It was a good family movie, great mother/daughter relationship","Oh my goodness, yes!  That movie was awesome!","It was beautiful to look at.  And the movie was so awesome!","I know!  How great was it that she decided to stand up for herself and not be forced to marry any of those losers?","Yeah, that arrow contest was really cool","Also, I loved her relationship with her mom","Wasn't it great when her mom  was turned into a bear, but she still kept her personality, down to wearing her crown?","The mother  was payed by Emma Thompson","Yeah,  and Merida was Kellly McDonald","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP74A","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:00 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:00 PDT 2017","","","30BXRYBRP5R7RPTAEDEVQ65C2E0HWY","A3T7ULXYBG6HP6","Submitted","Fri Jun 23 15:52:54 PDT 2017","Fri Jun 23 15:59:44 PDT 2017","Mon Jun 26 15:59:44 PDT 2017","","","","410","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you see the new Cars 3 movie?","Cool, I'll see about taking the kids this weekend.","Not yet, have you?","Yes, we went the first day it came out! I think they get better and better each movie.","Really? Did they have the same characters in this one?","Yes, all the same characters Mater, Sally, Mack, and more.","Great I love Mater he is one of my favorite characters!","I know I think the actor Larry the Cable Guy who plays him does a great job.","I do too he really makes Mater believable and funny.","I definitely recommend going and seeing it because it had some great comedic moments and a great story line.","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP74A","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:00 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:00 PDT 2017","","","33M4IA01QHVZ5JC3KNMB6TLPYP0XR0","AMYYL67LDKPDA","Submitted","Fri Jun 23 15:31:59 PDT 2017","Fri Jun 23 15:35:55 PDT 2017","Mon Jun 26 15:35:55 PDT 2017","","","","236","100% (167/167)","100% (167/167)","100% (167/167)","0","What was the name of the girl in Peter Pan?","Very proud of myself.  I'm a champ!","You must be talking about Wendy.","No, the fairy.  Who was the fairy?","Tinkerbell?","Yes, Tinkerbell.  That's who I'm thinking of.","How can you forget Tink?  She's iconic and had about five other movies made of her.","I'm not the Disney aficionado that you are.","I know my Disney.  Even those that don't know Disney know Tinkerbell.","Well, now I've been educated properly.  You must be proud of yourself.","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP74A","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:00 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:00 PDT 2017","","","37QW5D2ZRHGLRXB8R4AOG49STIQS8R","AW6DFFL8QE1FH","Submitted","Fri Jun 23 20:24:57 PDT 2017","Fri Jun 23 20:33:19 PDT 2017","Mon Jun 26 20:33:19 PDT 2017","","","","502","0% (0/0)","0% (0/0)","0% (0/0)","0","What is your favorite movie of all time?","Oh my god! It's been 23 years. I feel old.","I am a big fan of animated movies.So, I can list a few.","Any particular movie you liked?","Disney has created some high quality movies over recent years but The Lion King still takes the cake.","Oh yes! It brings back the memories of my childhood.","I still remember that I cried when Mufasa died.","It was a heart breaking moment. Any sweet moments you had?","I adored the young Simba. Loved it when he roars for the first time.","It released in 1994. Can't believe it's been 23 years.","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP74A","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:00 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:00 PDT 2017","","","39GHHAVOMGLR9T5GS7BX7R20VDC4JB","A1WBGYZ6Y8NJ9","Submitted","Fri Jun 23 17:31:01 PDT 2017","Fri Jun 23 17:32:06 PDT 2017","Mon Jun 26 17:32:06 PDT 2017","","","","65","100% (407/407)","100% (364/364)","100% (323/323)","0","Can we talk about Disney","Well then lets fix that","Sure we can if you want","I do want too","What do you wanna say","I just like want another lion king so bad","Their was a sequel to the first though","Their was!","You have never seen it?!","Nope","x",""
"307FVKVSYR9V3E6K1WHZFH24XOP74A","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Fri Jun 23 14:16:00 PDT 2017","9","BatchId:2847015;OriginalHitTemplateId:920937340;","7200","259200","Fri Jun 30 14:16:00 PDT 2017","","","39O5D9O87UMJJJG6I1PSAIXZRTDC3Q","A1EX951NW7YPG6","Submitted","Fri Jun 23 20:21:39 PDT 2017","Fri Jun 23 20:25:48 PDT 2017","Mon Jun 26 20:25:48 PDT 2017","","","","249","0% (0/0)","0% (0/0)","0% (0/0)","0","the goofy movie was funny","no I would rather go with friends","I liked how his son and him had one last road trip","I know but Goofy really is silly","he is I can imagine a kid being embarassed of a dad that acts like that","seriously though, he was embarrassing at some points","he means well though he loved his son","he did  that is true and in the end he knew it","I wish I could go on a road trip like that","I have been on one and it was fun, not with my parents though","x",""
