"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3MIVREZQVHSQNY02INDLMP8VYBNQKI","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3RGU30DZTB27DJUMYBBTTLJ0EN3MJT","A17I88FWG7XU6A","Approved","Fri May 19 13:32:51 PDT 2017","Fri May 19 13:39:38 PDT 2017","Mon May 22 13:39:38 PDT 2017","Sat May 20 17:33:49 PDT 2017","","","407","100% (27/27)","100% (27/27)","100% (27/27)","0","How in the world are the Minnesota Twins leading the AL Central","Yeah, but I have to believe that the Cleveland Indians may be the best team in this division.","These guys were really close to winning it all last year. People have forgotten that quickly","I agree with you. This is a dangerous team that is not getting the respect that they deserve.","Yeah I think they will overtake the Twins in no time.","The Twins are just not good enough to sustain this division over 162 games.","However, if they keep playing this well on the road and begin to hit at home anything is possible.","Yeah, but that is a lot of ""ifs"". I just don't see it happening.","It would be a really cool story though if they could pull it off.","Well don't hold your breath because the Twins are going down.","Sometimes baseball is funny and the best team doesn't always win.","Yeah this is a great surprise to me too.","I couldn't have said it better myself.","Right now they have been road warriors. They have one of the best road records in baseball.","Yeah they have won 11 and lost 5 on the road so far.","Not bad. Not bad at all. This is what has allowed them to be in first place.","Yeah, but they shouldn't be jumping for joy because they are only .500 at home.","Indeed. They are also only one game ahead of the Tigers and Indians.","Yeah those teams are right on their heels. No time to sleep.","For sure, this maybe a battle all the way to the end of the season between these teams.","",""
"3MIVREZQVHSQNY02INDLMP8VYBNQKI","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3TPWUS5F8AVGAHIUSL0UFF8WM5MCWA","A15DOG848KIX05","Approved","Fri May 19 10:44:24 PDT 2017","Fri May 19 10:50:18 PDT 2017","Mon May 22 10:50:18 PDT 2017","Fri May 19 12:35:06 PDT 2017","","","354","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see last night's baseball game between the Baltimore Orioles and New York Yankees?","Yeah, I like the young core that the Yankees have with Judge, Gary Sanchez and Didi Gregorius.","I really wasn't sure why the Yankees let Brian McCann go to Houston, but now I see why watching Sanchez.","Yeah, the 20 homeruns he hit last year are definitely no fluke.","I agree and Judge is already at 15 in his rookie season and we are only in May.","Wow, 15 already! I did not realize it was that many.","Yeah, and when he hits one it is long gone over the fence.","I know, his longest was around 460 feet this year.","Was that the longest homerun in the Major Leagues this year?","No, it was close but someone hit a ball farther in Miami.","Mike Stanton?","Yeah, I cannot believe that Brad Brach blew another save.","But of course :-)","The Yankees have owned him this season.","True, but did you see the homerun by Aaron Judge in the 14th inning to win it?","Ha, by then I was fast asleep.","I was exhausted but it was totally worth staying up for, he hit it in the black seats at the stadium.","Seriously?  Isn't he just the second one to do that?","Certainly is, Alex Rodriguez did it 5 years ago.","That Judge kid looks to be an amazing young talent.","",""
"3Q9SPIIRWJGPVIN2I5Z2K0NLH0AWAD","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","31JLPPHS2VOKS8D986YJ5IRGDRJ3O2","A11YAGDS1WDZ72","Approved","Sat May 20 06:37:41 PDT 2017","Sat May 20 06:43:09 PDT 2017","Tue May 23 06:43:09 PDT 2017","Sat May 20 17:37:46 PDT 2017","","","328","100% (1/1)","100% (1/1)","100% (1/1)","0","How are the Nats doing this season?","Yes, it was supposed to end after this season, but they managed to sign him to one more year.","Oh, how much?","21.6 million. Quite a contract.","That is a ton of money.","Yeah, I hope he's worth it. Nats need to win a pennant while they have him, Scherzer, and Strasburg.","Yeah, they've got quite a bit of talent, it'd be a shame not to capitalize now.","The team is in great shape, I think they can compete. The Cubs look good too though.","Yeah, making the postseason is just the first step. Think they can make it to the World Series?","Well, I was worried about the Cubs after last season, but they seem to be underperforming so far.","Yeah, maybe they'll make it.","Pretty well! Leading their division.","I hope so!","Think they'll make the postseason?","Pretty confident.","Who else could knock them out?","The NL East isn't looking great this year, I think they'll win the division pretty easily.","Yeah, I saw the Mets aren't doing nearly as well as last year.","No, not at all.","Bryce Harper's contract is ending soon, right?","",""
"3Q9SPIIRWJGPVIN2I5Z2K0NLH0AWAD","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3B837J3LDPQR92Q4QDGO7L4XGUHSR7","A214JTAHTAWUKA","Approved","Sat May 20 12:06:06 PDT 2017","Sat May 20 12:12:17 PDT 2017","Tue May 23 12:12:17 PDT 2017","Sat May 20 17:37:46 PDT 2017","","","371","100% (24/24)","100% (24/24)","100% (11/11)","0","How about them Cubs beating the Reds?","They did have a zero to five lose at the Cardinals.","The Card just really beat them bad. It was awful.They scored no innings, they were off their game .","Everyone has bad days, they only lost by three to the Brewers.","And two to the Cardinals in the second game.","The Cardinals are having a good season, so it is not like they got skunked by a bad team.","They Cardinals are doing great. I really see them in the finals.","I think they have a chance to make it to the last bout.","They may even win if they keep it up.","But, I am still hoping the Cubs pull back and take it all home.","Who do you think beside them might make it?","That was crazy! I did not see that coming.","It is hard to say, the Cub, Cards, maybe the Yankees if they get lucky.","Me either, what was the score again?","It was five to nine. I was really happy about it.","They did well, they had a good last few games.","They have, only three loses.","And  four wins! How do you think their season will go?","I think it will be great I mean they had a good margin in wins too, by points.","Most the games by two points. But they had some bad loses.","",""
"3Q9SPIIRWJGPVIN2I5Z2K0NLH0AWAD","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3EG49X351V66J0EJSZJDVYUTZMN6XD","ATADQXPHL10Y8","Approved","Sat May 20 03:58:11 PDT 2017","Sat May 20 04:05:46 PDT 2017","Tue May 23 04:05:46 PDT 2017","Sat May 20 17:37:46 PDT 2017","","","455","100% (122/122)","100% (122/122)","100% (62/62)","0","Who is the first traded player this year?","It kills the Yankees philosophy","Well they abandoned that when Steinbrenner died.","DO you think he would sit through an era like this?","No he had no patience for it thats why they havent been good for so long","Did the Orioles window of opportunity close?","It will if they cant resign Machado","What makes you think they wont","The writing is on the wall with him","That they dont like him?","No that the coach is losing the team.","It seems to start earlier but I really have no clue.","I dont see that at all","The trade deadline has been quiet lately.","I think more teams are filling voids in from the inside","To avoid losing their farm?","The competition level hasnt been to the point where you need to make a splash","So we could see a team just promote from within","I think thats the direction they are going in","Thats interesting","",""
"3Q9SPIIRWJGPVIN2I5Z2K0NLH0AWAD","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3GLB5JMZFYPUINY8DCRNDI4QDG1GD6","A2USG1JP96FTV","Approved","Fri May 19 10:04:46 PDT 2017","Fri May 19 10:13:18 PDT 2017","Mon May 22 10:13:18 PDT 2017","Sat May 20 17:37:46 PDT 2017","","","512","100% (2/2)","100% (2/2)","100% (2/2)","0","So what do you think about the Sox this year?","Hopefully they're in contention come August.","Well, David Price goes tonight I think in Pawtucket.","That would be a big help. Sale can't do it alone.","True that. But he's been must see TV this spring.","The guy has struck out double-digits seven games in a row and counting.","When's his next start.","I'm not sure but I think it might be tonight as well.","Yeah. But it's a late start west coast game.","I hate those games. Oakland tonight right?","Yeah. I'm not sure how they're doing this year.","They could use a third-base man.","Me neither. But hey, Billy Beane always has them close it seems.","I know. It's the worst in the AL.","I can't believe they really thought Sandoval would be the answer.","He looked good in Spring Training.","True. He actually lost weight.","He did. Maybe he'll be OK when he's back off IR.","I think they should bring up the kid from Portland.","I think he needs at least a few months there. Maybe August.","",""
"3Q9SPIIRWJGPVIN2I5Z2K0NLH0AWAD","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3JAOYWH7VJYY1PZSCNJ14EQ8IDR9L9","A37JA32OJCPHML","Approved","Fri May 19 12:39:30 PDT 2017","Fri May 19 12:45:08 PDT 2017","Mon May 22 12:45:08 PDT 2017","Sat May 20 01:28:50 PDT 2017","","","338","100% (1/1)","100% (1/1)","100% (1/1)","0","The SEC baseball tournament is the weekend after next","I don't doubt that a bit. Their home stadium has those short alleys in right.","I know, they hit a lot of homeruns in that stadium","What about Ole Miss?","They have solid pitching but their bats sometimes don't show up.","True, but they've played better at the end of the season. Bortles is hitting well","I could see them making a run in the tournament","They did last year before their regional collapse","Yeah, that game against Texas A&M was exciting, very back and forth","I missed it but I was not surprised that Florida won the next day","What do you think of Auburn?","Yeah, I think Florida will probably win it all","They seemed to be cruising to an easy conference title but have collapsed the last few weeks","I know they're favored but they always seem to choke in these tournaments","What about Kentucky?","They're traditionally terrible but their hitting is amazing this season","I know, they're the only SEC team that has never been to Omaha","Wow, I didn't know that","After Vanderbilt's recent rise they've become the undisputed cellar-dweller of the SEC","I was listening to Head-to-head the other day and they predicted they would host a regional","",""
"3Q9SPIIRWJGPVIN2I5Z2K0NLH0AWAD","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3OXV7EAXLFKU32758ACPOI5PSPX36H","A8RDXT4ZILHQT","Approved","Fri May 19 07:42:54 PDT 2017","Fri May 19 07:45:50 PDT 2017","Mon May 22 07:45:50 PDT 2017","Sat May 20 17:37:46 PDT 2017","","","176","100% (22/22)","100% (22/22)","100% (13/13)","0","I love Montreal.","They're good at short-games.","They're terrible at getting the puck.","They love to not get the puck.","They don't ever get it but when they do they kill.","Yeah, they love that.","They're actually terrible at play but they're amazing at fighting.","Haha, yeah.","They can't play hockey for garbage.","That's kinda true.","But they play fists like nothing else.","They're good at fighting.","Of course.","They're absurdly good at fighting.","They love to fight.","They love to kill.","Same.","They murder like nothing.","I mean, that's me.","Murder players.","",""
"3Q9SPIIRWJGPVIN2I5Z2K0NLH0AWAD","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3PM8NZGV8ZAZTIX378XB13BKZORXQV","A3OWGVIP4VYSPV","Approved","Sat May 20 17:24:17 PDT 2017","Sat May 20 17:29:06 PDT 2017","Tue May 23 17:29:06 PDT 2017","Sat May 20 17:37:47 PDT 2017","","","289","100% (44/44)","100% (44/44)","100% (22/22)","0","So you're going to be on my new baseball team, right?","I've never been as good at pitching, though.","You weren't bad in school.","No, but I wasn't great either.","We'll get you there.","I appreciate that. I'm sure if anyone can you can.","I helped Cam get a lot better when we used to practice.","Oh, Cam is great now. That was ouy helping him?","It was. We used to practice a lot.","Well if you can get me as good as him I'll consider you a miracle worker.","Cam plays for the Stars now.","Yes. When are practices?","Hopefully we don't play against them.","Saturdays at ten A.M.","I will definitely be there and if you want we can meet on other days to practice. My pitching is a big rusty.","That's an area I'm great in so I will help you with it.","Thanks. I want to be able to pitch really well.","You already bat well and you are a good catcher also.","Right so if I can learn to pitch I'll be a triple threat.","You will indeed.","",""
"3Q9SPIIRWJGPVIN2I5Z2K0NLH0AWAD","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3R3YRB5GRGXFPYWRD7P2RWXB1NZAUI","A1TBCRHU8HGCRU","Approved","Sat May 20 06:54:17 PDT 2017","Sat May 20 07:15:00 PDT 2017","Tue May 23 07:15:00 PDT 2017","Sat May 20 17:37:47 PDT 2017","","","1243","100% (2/2)","100% (2/2)","100% (2/2)","0","Did you see the Dodgers beat the Marlins last night?","Wood, who made his first three appearances of the season out of the bullpen, extended his scoreless innings streak to 20 1/3 innings - spanning three-plus starts.","Was strike out epic?","yeah, He has struck out 29, walked four and allowed 13 hits during that stretch.","Yes! continue.","The left-hander also lowered his ERA to 1.88, best in the National League.","Were the coaches upset?","Mattingly and Geren exchanged heated words during the benches-emptying ninth and had to be restrained from each other.","Anything else interesting happen?","Taylor, 26, finished a triple shy of the cycle. The home run gave him a career-high five.","I must say, that sounded like a fun game.","Yes! It had a little bit of everything going on.","It was. It sure was.","Are you serious? You knnow i missed it, that's why I am asking.","Alex Wood extending his scoreless streak, balls leaving the yard and players clearing the benches.","That sounds exciting, give me more!","Dodgers reliever Ross Stripling and bench coach Bob Geren, along with Marlins manager Don Mattingly were all ejected after benches and bullpens emptied in the top of the ninth.","How was Cody Bellinger?","Cody Bellinger hit a two-run homer.","Talk about Wood!","",""
"3Q9SPIIRWJGPVIN2I5Z2K0NLH0AWAD","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3VAR3R6G1QV6T5JFKNTFWZZRTDP8OD","A2XNO2KWLLGW6Z","Approved","Sat May 20 10:58:30 PDT 2017","Sat May 20 12:08:19 PDT 2017","Tue May 23 12:08:19 PDT 2017","Sat May 20 17:37:47 PDT 2017","","","4189","100% (5/5)","100% (5/5)","100% (5/5)","0","Did you hear that MLB has an agreement with Facebook to allow Facebook to broadcast a game ever Friday, with no blackouts?","I think it is very telling that no source I can find discloses how much MLB was paid for this deal, just that it was deal.","MLB is more popular than ever. It's still America's game. The ratings are through the roof.","Do you have a source on that?","Yup, a source on Forbes.com says ratings were up 1% last year.","Were television ratings up for certain games or what?","9 clubs had number 1 rankings across all television networks and 16 out of 29 clubs ranked in the top 3 across television networks.","So are these ratings only taking into account primetime games?","Yes, the ratings are for regular season primetime games.","I guess that's pretty believable data since many fans watch throughout the summer months.","I agree and now with more free games streaming on Facebook you can expect ratings to go up even more.","Yup I did. Not a bad deal at all. Even though you may not be able to watch your favorite team each week, it's still cool.","That's true, I wish the NFL would do something like this. HA just kidding that'll never happen.","MLB.tv already has a free game of the day but it has blackout restrictions.","I wonder if the Facebook game will be different from the MLB one.","I'm sure it will be the same. Yahoo has a free game every day and it's always the same as the MLB's free game.","Sounds like the MLB is desperate.","Why do you say that?","Just like any sale, the MLB is trying to get people ""in the door"" to sample the product by giving it away for free.Most Americans have lost interest in baseball.","I doubt they're giving it away for free.","",""
"3SA4EMRVJVW3AWSJEHOE303CFHW0PW","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","37UQDCYH6YPXJBNTBUNNDRX4EMYV7X","ATADQXPHL10Y8","Approved","Sat May 20 03:25:49 PDT 2017","Sat May 20 03:44:43 PDT 2017","Tue May 23 03:44:43 PDT 2017","Sat May 20 17:37:50 PDT 2017","","","1134","100% (122/122)","100% (122/122)","100% (62/62)","0","Are we at a point where steroids may have been better for the game?","I dont see it happening yet","It will turn eventually","I cant see that ever happening.","They will get better and learn to adjust","So you think this is just temporary?","Yes, a sub 3 ERA will not be the norm.","I just think when people hit homers more fans come out","Yeah but what were they worth knowing everyone was juicing?","I think people can forget about that.","Tell that to Rafael Palmeiro","No way how can you say that?","Thats a different case. He juiced from day one.","Scoring was better back then","And the pitching was terrible.","There were great pitchers still available.","But people want to see scoring.","They do but they can solve that.","How?","Analytics is turning lineups into hit machines","",""
"3SA4EMRVJVW3AWSJEHOE303CFHW0PW","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","39OWYR0EPLLR2YX4YO8J8IEFUPTFY0","A1HWI4N1RJGKYY","Approved","Fri May 19 07:04:32 PDT 2017","Fri May 19 08:19:49 PDT 2017","Mon May 22 08:19:49 PDT 2017","Sat May 20 17:37:50 PDT 2017","","","4517","100% (64/64)","100% (64/64)","100% (20/20)","0","Afternoon.","The Red Sox.","Oh okay.  You from Boston?","Yeah born and bred.","Oh okay neat.","Do you have a team?","Yeah I like the Rangers.","You from Texas.","That's where I grew up, don't live there anymore.","I see.","Good chatting.","Hi.","You too.","How are you?","Well and you?","Yep good.  You like baseball?","Yeah I like it.","Do you have a favorite team?","Yeah I'm a Sox fan.","White or Red?","",""
"3SA4EMRVJVW3AWSJEHOE303CFHW0PW","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3C8HJ7UOP8OXDYZQGXEFHF7QXLLZMW","A17I88FWG7XU6A","Approved","Fri May 19 15:07:51 PDT 2017","Fri May 19 15:25:52 PDT 2017","Mon May 22 15:25:52 PDT 2017","Sat May 20 17:37:51 PDT 2017","","","1081","100% (27/27)","100% (27/27)","100% (27/27)","0","Boy the Mets are really spiraling out of control.","Yeah, things had started out so well for this team this year.","Yeah they were 0-6 this last road trip. Abysmal.","Yeah and they are going up against Trout who has hit 5 home runs in 6 games","Yeah this couldn't be worse for the Mets","I smell another loss coming to this team.","Maybe they can right the ship. It is still early in the season and anything can happen.","Maybe you are correct, but they better start turning this thing around fast.","Yeah they have definitely looked like a underachieving ball club.","Exactly and their pitching has left a lot to be desired.","Their startes are not giving them quality innings right now.","They have looked horrible lately.","Nope. And I fear more of the same tonight.","yeah everything seems to have fell apart for this team","These guys have lost 7 in a row.","Yeah and 8 out of their last 10","It doesn't get any easier because they have to face an Angels team with Mike Trout","Well they have DeGrom on the mound tonight, maybe they can get a win.","They desperately need it. Right now they are 8 1/2 games behind the Nationals","They can't worry about the Nationals right now. They have to worry about not dropping to last place","",""
"3SA4EMRVJVW3AWSJEHOE303CFHW0PW","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3DUZQ9U6SNIJ297LZXLY8IT01YTVSY","A1EOVMNNT8Q370","Approved","Fri May 19 08:49:11 PDT 2017","Fri May 19 08:54:22 PDT 2017","Mon May 22 08:54:22 PDT 2017","Fri May 19 10:18:25 PDT 2017","","","311","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see the cubs game?","Well it's about time they won.","I know it took forever for them to win.","I can't believe it started to rain and it went into overtime.","What a world series.","I thought for sure the Indians would take it.","I know right I thought the same thing.","good thing they did not win.","Yeah, Go cubs you earned that victory.","Yes it was a well deserved trophy.","I love baseball season in the summer.","Oh yeah, It was great.","I like baseball quite a bit myself.","Did you see how they won the world series.","Yes, I was very happy that they won.","I think It was about time right.","I think so I mean It's been long over due.","I was at home when I flipped the TV and saw they were playing.","This was so cool I started watching and felt glad they would win.","That is nice I am so happy they won!","",""
"3SA4EMRVJVW3AWSJEHOE303CFHW0PW","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3EJPLAJKENAVOVEYTH7YSJA47MO6ZD","AVHJ2SNIMGZ91","Approved","Sat May 20 06:43:30 PDT 2017","Sat May 20 06:50:07 PDT 2017","Tue May 23 06:50:07 PDT 2017","Sat May 20 17:37:51 PDT 2017","","","397","100% (5/5)","100% (5/5)","100% (1/1)","0","Did you see the Tigers play the Rangers last night?","Too bad they didn't pull it together a little sooner. Tigers usually play pretty well, but this season isn't going so good.","I wish I knew what was holding them back.  They have some great players!","Yeah they do.  I'm a big fan of Verlander.","Oh me too!  He's a favorite but I like Cabrera better.","Wouldn't it be great if they got it together and won the world series?","Yeah it would.  When was the last time they held that title?","I think it was back in 1984.","Wow!  That long ago huh?  I think they've held the World Series title only 4 times.","I think they could do it again.  It wasn't that long ago that it looked like a good possibility that they would go far again.","Well, if they are going to get any title, they need to bring a stronger game.","Yeah, too bad they lost.","I agree!","What was the final score? I didn't see the end of the game.","Rangers beat the TIgers 5-3","Too bad they lost!  Don't they play the Rangers again today?","Yes, at 7:15 tonight.","I'll have to watch that game.  I think next week they play the Astros.","I think so too.  So when I was watching the game the tigers only had 2 runs.  When did they get the third?","They didn't get the third run until the 9th inning.","",""
"3SA4EMRVJVW3AWSJEHOE303CFHW0PW","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3JZQSN0I3R4RG7C44IMD1I7BPU2FG3","A2XJAGYVNVPCP0","Approved","Fri May 19 12:49:27 PDT 2017","Fri May 19 12:58:34 PDT 2017","Mon May 22 12:58:34 PDT 2017","Sat May 20 17:37:51 PDT 2017","","","547","100% (42/42)","100% (42/42)","100% (26/26)","0","Hey Steve, you seem to know a lot about baseball. Care to see how much you know?","Walter Alston","That one was too easy.","Give me another one.","Okay.  Which National League umpire died of a heart attack on Opening Day in 1997?","I think that was John McSherry. He was the home plate umpire on Opening Day on April 1st in a game with the Reds hosting the Expos.","Who was the first player in baseball history to hit more than 25 home runs in a season?","That would be Ned Williamson, who played for the Chicago White Stockings in 1884. His 27 home runs, along with his team's 142 total home runs was a fluke.","Man. How do you know all of this?","My dad gave me a book on baseball trivia when I was ten. I have been studying it for nearly 10 years now.","You cheater! No wonder you know so much about baseball.","What do you have in mind, Carl?","I didn't cheat.","I want to test your knowledge of baseball.","Fine. Go ahead.","In the National League in the 1890s many seasons had 12 teams. Which team was boycotted by the other 11 teams, who refused to play games in that team's home ballpark?","The Cleveland Spiders. They were a pretty good team, too.","How did you know that?","Lucky guess. Next question.","Which National League manager was the first to win four World Series?","",""
"3SA4EMRVJVW3AWSJEHOE303CFHW0PW","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3OWEPKL08A6KB6EK931W3A3RSIGN7Q","ATBIPUCO3EKS6","Approved","Fri May 19 14:09:23 PDT 2017","Fri May 19 14:18:21 PDT 2017","Mon May 22 14:18:21 PDT 2017","Sat May 20 17:37:51 PDT 2017","","","538","100% (4/4)","100% (4/4)","100% (1/1)","0","Did you watch the Dodgers game last night?","Did you see Turner get hurt?","Yeah, hopefully it's not too bad.","At least they have a lot of depth to sort it out.","Yeah, there's a bunch of good players that are stuck in AAA because of it.","They'll just keep rotating guys up and down from the big club.","Just like they did last year with the pitchers.","Yeah, they didn't care if they were great or not. As long as they ate up innings,","Well, it kind of worked out for them last  year.","Yeah, they had a lot of pitchers hurt and just filled in the gaps with guys up for one start and then back down.","Either way, management seems to have things under control.","Yeah, it was pretty good.","Yeah, they've planned well.","It's nice to see Puig producing.","I had a feeling he would. He's finally getting serious.","He has another year left on his contract too.","He needs to realize that he can make some serious money if he gets his act together.","Well, if he does then all the better for the Dodgers right now.","His contract is pretty team friendly right now. Only 6 million a year.","That's why they were willing to put up will all his nonsense. He has value.","",""
