"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"360ZO6N6J1DFLNJJMXFFF7AADLTM9M","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3E1QT0TDFQ3WXJ8CMSGAC235ILQI8R","A39KHMYFO61LKN","Approved","Thu May 25 08:50:53 PDT 2017","Thu May 25 09:31:29 PDT 2017","Sun May 28 09:31:29 PDT 2017","Fri May 26 03:05:23 PDT 2017","","","2436","100% (4/4)","100% (4/4)","100% (3/3)","0","Help! I can't get that Do What I want song by Lil Uzi Vert out of my head.","It has to be Stand By Me by Ben E. King. That song just grabs you for a moment.","A Boogie With Da Hoodie is on fire!","I'm telling ya. He's the next big star in the rap scene.","Not a metal fan are you?","I'm picky when it comes to metal.I can listen to Killswitch Engage all day.","So what song did you guys slowed danced to?","I can't remember but it was by Of Monsters and Men.","Is it me or did the 80's have like the best music?","I would argue the 70's but the 80's did have Blondie.","Hans Zimmer is incredible! How does he do it?","That hook is contagious man.","Beats me. I just listen to his greatness.","DId you know Rae Sremmurd bakwards is Ear Drummers?","No way. Brilliant!","Blink 182 still has it. Their new album is pretty good.","I don't know. I think Neighborhoods was their last great hit.","Beat it and Billie Jean still holds up against anything out today.","True. Michael Jackson is still the king of pop.","What's your favorite oldies song?","",""
"360ZO6N6J1DFLNJJMXFFF7AADLTM9M","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3JPSL1DZ5TT2U8CIG6DGD15HUA4ANR","AVATZZQZ0U741","Approved","Thu May 25 16:47:55 PDT 2017","Thu May 25 16:55:29 PDT 2017","Sun May 28 16:55:29 PDT 2017","Fri May 26 03:05:23 PDT 2017","","","454","94% (15/16)","94% (15/16)","100% (10/10)","0","I'm trying to get a group together to play music. Know anyone?","Sweet, my roommate plays guitar.","Nice. Would you be able to put he in touch with him?","Yeah definitely. I'll give you his number.","Do you know if he currently has any bands or projects or anything going on?","Not that I'm aware of.","Cool. Maybe he knows some other folks too that might be interested.","How long have you been playing drums?","About 10 years. What about ypur roommate?","I think about the same, but I know he started playing music altogether when he was like 6.","That's sweet!","Depends. What kind of music?","Yeah, I'll be sure to tell him we talked about this.","I guess pop punk kinda.","One of my roommates might be interested. Where do you practice?","I don't have a space yet, just trying toguage some interest first.","I have a pretty huge basement that we've rented out for shows before.","That's sweet! Would it be cool if I borrowed it to jam with your roommate if he's interested?","Yeah totally. I'll ask him if he wants to play. What musicians are you looking for?","Well I'm a drummer, so anything but a drummer!","",""
"360ZO6N6J1DFLNJJMXFFF7AADLTM9M","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3NOKK93PR221QFGH3CCJJX1Z1WNEEL","A3UJVTH2ZKYBGU","Approved","Thu May 25 14:04:05 PDT 2017","Thu May 25 14:13:58 PDT 2017","Sun May 28 14:13:58 PDT 2017","Fri May 26 03:05:23 PDT 2017","","","593","100% (63/63)","100% (63/63)","100% (20/20)","0","Whay do got think of the music of today?","Just like the day John Lennon died.","Who next in the music world?","Maybe some rapper.","Yeah, nobody would care.","I bet they will say it was an East Coast west coast thing.","Yeah the music has changed.","A world without music would not be good.","That is why I don't listen to the radio anymore.","I still listen to vinyl.","Once again, classic sound.","I don't.","Only in the old stuff.","I know what you mean.","Music today does not sound good.","Yup, ever since Michael died it's changed.","Jackson was one of the best in our business.","I was so sad the day he died.","Me too.","That will go down in history.","",""
"360ZO6N6J1DFLNJJMXFFF7AADLTM9M","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3OLF68YTNAVQ6GZ1IIU35WW8SHKFAN","ATADQXPHL10Y8","Approved","Thu May 25 03:27:38 PDT 2017","Thu May 25 03:32:16 PDT 2017","Sun May 28 03:32:16 PDT 2017","Fri May 26 03:05:23 PDT 2017","","","278","100% (170/170)","100% (170/170)","100% (48/48)","0","Have you ever listened to the band Thursday?","When was it released?","2002 it came out on what was an indie label called Victory Records.","Oh wow I have heard of that label.","They dont treat their bands well","How so?","I dont know specifics but alot of their former roster sues them eventually.","They sign contracts and know what is going on.","True I just dont think they read the fine print sometimes.","Where is the band from?","A city in New Jersey, I think New Brunswick.","No I have not, what kind of music?","I used to live there, I will definitely listen to them now.","I would say post hardcore.","I have never heard of that genre.","Its like harder rock and hardcore but minus heavy screaming","Sounds interesting.","I love it and they perfected it.","I will check them out whats their best album?","The album is called Full Collapse.","",""
"360ZO6N6J1DFLNJJMXFFF7AADLTM9M","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3UJ1CZ6IZIJ24FS6T63L4KZ1PUJ5SY","A11QDNT3W7DT7K","Approved","Thu May 25 12:14:56 PDT 2017","Thu May 25 12:19:59 PDT 2017","Sun May 28 12:19:59 PDT 2017","Fri May 26 03:05:23 PDT 2017","","","303","100% (48/48)","100% (48/48)","100% (30/30)","0","What do you think of opera, Mr. PhD-in-Music?","Well, know how you can always remember the refrain? You can always hear the melody after the song is over?","Yeah.","Well, not with Wagner. Nothing repeats. Nothing can be remembered.","That sounds awful.","It is. Even with the score I'm lost.","What about other opera composers?","Well, they're not as bad.","But still, you hate them?","Yeah, they're far too long and always in a language I don't understand.","Don't they provide subtitles or text?","I hate it an insane amount.","Yes, some do, but it's impossible to watch the lyrics and the action.","What, why?","Well, it's the height of music. It's THE genre you'd write in the 19th century to be a serious composer.","So, what's so bad about it?","Once we got to Richard Wagner, it became impossible to listen to.","Why?","Well, he believes in never-ending music. There is no repeating music whatsoever.","Why is that bad?","",""
"3RWO3EJELH33HLD1A0SEH5MMKEGP1C","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3DEL4X4EL7F82KOPYIE5EPEMZD2XYP","A11QDNT3W7DT7K","Approved","Thu May 25 09:47:05 PDT 2017","Thu May 25 09:50:59 PDT 2017","Sun May 28 09:50:59 PDT 2017","Fri May 26 03:11:32 PDT 2017","","","234","100% (48/48)","100% (48/48)","100% (30/30)","0","What is your favorite and least favorite genres of music?","Well, everyone sings about the latter. But you don't need songs about cars in any genre.","What's wrong with the twang and guitar? Are their timbres not to your liking?","WOW, you used ""timbres"" correctly! And yes, that's basically it.","I know what that means! I like them.","The voices are just depressing. I can't take country accents seriously.","Yeah, I can see that in life.","Why do you hate classical so much?","It's snobby, and new music just sounds awful.","Have you HEARD new music? What's the most recent piece you've heard?","They made us listen to Stravinsky's ballets.","Ooh, that's easy. Top-40 pop and country, in that order.","Those are from the 1910s. They're over 100 years old...","I LOVE country. How dare you.","Go ahead, defend it.","It's simple music for simple people.","Simple doesn't mean good.","Why do you hate it?","I can't stand the country twang, the whiney steel guitar, and just how depressing the lyrics are.","What's wrong with trucks and bad relationships?","",""
"3RWO3EJELH33HLD1A0SEH5MMKEGP1C","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3EG49X351V66J0EJSZJDVYUT031X6H","A2UNSF09FWX9S8","Approved","Thu May 25 08:31:18 PDT 2017","Thu May 25 08:37:17 PDT 2017","Sun May 28 08:37:17 PDT 2017","Fri May 26 03:11:33 PDT 2017","","","359","100% (6/6)","100% (6/6)","100% (3/3)","0","What's your favorite music genre?","Don't care for most of it but Eminimem does have some clever lyrics","Been to any concerts lately","No, have you seen ticket prices. Wow!","I was going to spend $400 to see a concert last year, but I couldn't get the time off work.","Yeah, decent tickets can easily run $200 each","I like to support local artists.","That's great.","Yes, I buy their music online.","Some of them will become major artists.","I attended a Def Lepard concert when they were a warm up band.","Probably country and western.","Wow! you are really old!","I like classic rock.","oh yea, like the 80s","I was a big fan of AC/DC as a kid","Isn't Axy their lead now?","I hate almost all music from the 90s.","Lost decade I'd say.","What do you think of rap.","",""
"3RWO3EJELH33HLD1A0SEH5MMKEGP1C","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3IX2EGZR7CDYAZ7E3J7AFKDALSOJR1","A3GM1Y0H93CZT1","Approved","Thu May 25 03:17:21 PDT 2017","Thu May 25 03:24:09 PDT 2017","Sun May 28 03:24:09 PDT 2017","Fri May 26 03:11:33 PDT 2017","","","408","100% (12/12)","100% (12/12)","100% (10/10)","0","What do you think about Frank Ocean?","I know what you mean, sometimes its hard to settle on only one song.","Did you know he started out as a ghost writer?","No! I had no idea.","Yeah, he did that until he joined Odd Future in 2010.","Odd Future?","They're another hip hop group. You should check them out.","I definitely will!","Have you seen Frank preform live?","No not yet.","We should get tickets if he ever comes around.","I really like his stuff, he's super original.","Absolutely, I'd love that.","I feel the same way.","Yeah, I haven't heard anything like him ever.","What is your favorite song by him?","Probably, ""Nature Feels.""","Oh I've heard that one.","What about you?","I don't think I can pick a favorite.","",""
"3RWO3EJELH33HLD1A0SEH5MMKEGP1C","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3M0BCWMB8WQX0CQOEL4Z4V2E527WB9","AFMOVIW8MDHT3","Approved","Thu May 25 08:39:50 PDT 2017","Thu May 25 08:57:18 PDT 2017","Sun May 28 08:57:18 PDT 2017","Fri May 26 03:11:33 PDT 2017","","","1048","100% (1/1)","100% (1/1)","100% (1/1)","0","Do you know Taylor Swift's first number one song?","Isn't it called ""Our Song""?","You got it!","I like that song but haven't heard it for a while.","I haven't heard for a long time too!","Now I want to hear some Taylor Swift!","I do too.","Do you have any of her music?","Of course I do!","Well, turn it on and lets start dancing.","I can't dance but I'll definitely find a Taylor Swift CD to listen too!","I actually don't know!","Great! The Our Song single if you have it!","I'll give you a hint if you want to try and guess.","Okay, I'll give it a try.","She opened for Rascal Flatts' Me and My Gang Tour.","Oh my, I have no idea!","She composed it for a talent show during her freshmen year in high school.","Was it about a boyfriend she had who she didn't have a song with?","Yes, but what is the name of the song?","",""
"3RWO3EJELH33HLD1A0SEH5MMKEGP1C","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3M1CVSFP61ZNX5PAWY5XHV0MZJVQAU","A3HMDGRGC5JB7E","Approved","Thu May 25 05:03:17 PDT 2017","Thu May 25 05:05:42 PDT 2017","Sun May 28 05:05:42 PDT 2017","Fri May 26 03:11:33 PDT 2017","","","145","100% (5/5)","100% (5/5)","100% (3/3)","0","Who is your favorite singer?","That sounds like it's amazing I'll go look it up.","It really is.  It touches my soul.","Wow.  Now I have to go check it out.","You can find the video on youtube.  He does an amazing job.","Ok I'll look thanks!","What's your favorite Johnny song?","Well, I knew of him from that movie, so basically anything off the sound track.","That was a great movie.","It opened up my eyes to all sorts of new music.","Isn't it great where music can take you?","I've always liked Johnny Cash.","It really is!","Really?  I think he's great too.","What's your favorite song by him?","Actually, have you heard his cover of ""Hurt""?","No, who is it originally by?","I think Nine Inch Nails.","Oh wow, ok.","It's a beautiful, and sad song.","",""
"3RWO3EJELH33HLD1A0SEH5MMKEGP1C","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3OONKJ5DKDDPV3HMNZDPN1PS21PBOV","AEWPAZBYA7XE","Approved","Thu May 25 11:00:30 PDT 2017","Thu May 25 11:06:34 PDT 2017","Sun May 28 11:06:34 PDT 2017","Fri May 26 03:11:33 PDT 2017","","","364","100% (53/53)","100% (53/53)","100% (40/40)","0","Did you see Straight Out of Compton?","I agree, but it was still good.","I didn't say it wasn't, but the historical facts might need investigated.","I love the part we Cube says ""Bye, Felicia"".","I know! I about lost it.","Well appart from historal accuracy, It was wildly entertaining.","Yeah, gave me a bit of perspective on the whole NWA controversey.","Yeah, I remeber hearing about it all when I was a kid.","Don't date yourself there Gramps!","Shut up! Were the same age.","I know. Just like to get your goat.","Yeah, that was a pretty good flick.","Totally Gangsta!","Did you know that was Ice Cube's son playing him?","I didn't! Thats why he looked the part.","Yeah, pretty interesting, but I've gotta beleive there was some bias in there.","How do you mean?","Well, Cube (I believe) wrote and produced it.","Yeah, there might have be a little bias in there!","Would have been better if they had more outside influence.","",""
"3RWO3EJELH33HLD1A0SEH5MMKEGP1C","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3SUWZRL0MZ7XD0N2XUTL799MKXP6EG","A214JTAHTAWUKA","Approved","Thu May 25 08:14:59 PDT 2017","Thu May 25 09:30:32 PDT 2017","Sun May 28 09:30:32 PDT 2017","Fri May 26 03:11:33 PDT 2017","","","4533","100% (39/39)","100% (39/39)","100% (15/15)","0","What do you think of Paulo Nutini?","I liked it in the shoes song. What is his best song?","Coming up Easy. It is deep, but has a great beat.","I think I heard that one, is that the one that in the video there is a Rabbit?","That's the one! It is really pretty. Know any other sort of not well known people that are good?","There is a guy called Xavier Rudd, from Australia.","What does he sing?","He has a lot, but he does a cover, of ""No Woman, No cry"".","There are alot of covers of that one.","There are. But his is the only one I know that has a didgeridoo.","In the Bob Marley song?","Who is that?","Yes, and he plays all his own music. It is something to see.","He is the guy that sang the ""New Shoes"" song.","Oh, I heard that. Never knew who sung it.","He does not really have a lot of hits in the states, but his stuff is really good.","What kind of other stuff does he sing?","He sort of mixes pop, with folk, and blues, and singer songwriter.","So a really good mix of sounds.","Yes. His voice is haunting. Really, unbelievably beautiful .","",""
"3RWO3EJELH33HLD1A0SEH5MMKEGP1C","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3WR9XG3T645YPY4ERYM041XR2JQ74L","AIIAYS92CK5HK","Approved","Thu May 25 10:21:45 PDT 2017","Thu May 25 10:26:19 PDT 2017","Sun May 28 10:26:19 PDT 2017","Fri May 26 03:11:33 PDT 2017","","","274","100% (10/10)","100% (10/10)","100% (10/10)","0","What do you think of country music?","yes, I saw both of them in concert before. It was great.","I do like some new artists, but very few.","Who do you listen to?","I like Chris Young. He has so many good songs!","Yes, I have heard his songs.","My favorite by Chris Young is ""We Went.""","Is that the one about the robbers?","Yes! The video was really good too.","I like that one too. I also like Brantley Gilbert.","I agree, Brantley Gilbert has some great hits too.","I like the old country music.","I hope he comes out with a new album soon!","You do not like the new music like Luke Bryan?","No, the music sounds too much like Pop.","What about Jason Aldean?","I do like Jason Aldean, he has some really good songs.","What kind of older country do you like?","I like older stuff like Merle Haggard and Hank Sr.","Do you listen to any old Tim McGraw or Kenny Chesney?","",""
"3RWO3EJELH33HLD1A0SEH5MMKEGP1C","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3WT783CTPCBOMEKJXU4YS1VBDMVBCL","A14HQNH7COGDK2","Approved","Thu May 25 09:29:02 PDT 2017","Thu May 25 09:47:31 PDT 2017","Sun May 28 09:47:31 PDT 2017","Fri May 26 03:11:33 PDT 2017","","","1109","100% (27/27)","100% (27/27)","100% (15/15)","0","Have you ever noticed how dying can make a musician more popular?","Maybe. But then there's all those songs about aging, like Closing Time.","And divorce, like Tower of Song.","Tower of Song's about more than divorce.","Maybe for you it is. I'm still getting divorced.","Well, keep istening to Leonard.","I will. I listened to him alive, and I'll listen to  him now he's dead.","A true fan.","Yep. So are you. He was here for us, through all the phases of our lives.","And now we're old, and his stuff is still here.","Just like we're here for each other.","Yeah! After Leonard Cohen died,  a  song of his was featured on the first and last Saturday Night Live shows of the season.","Yep. Wanna listen to some music?","Must of got him new fans. Of course, it's a great song.","Sure. But lots of living musicians write great stuff.","Yeah. It's a wonder their managers don't do them in.","But then they couldn't keep grinding out those hits.","L. Cohen wrote great stuff all his life.","Yeah. It's strange. Poets, like he was, are supposed to peak in their twenties.","Of course, maybe we just like him because he reminds us of our lost youth.","",""
"3TL87MO8CMJ4GFSBP7ESPQHWGEYFL5","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","31QTRG6Q2U73TBMYCR4OKCSJXE9YPI","A3GM1Y0H93CZT1","Approved","Thu May 25 03:17:59 PDT 2017","Thu May 25 04:23:55 PDT 2017","Sun May 28 04:23:55 PDT 2017","Fri May 26 03:11:36 PDT 2017","","","3956","100% (12/12)","100% (12/12)","100% (10/10)","0","Hey, do you want to go see Twenty One Pilots next month?","I'll have to check out their old stuff. So when is the show?","Its on the 23rd.","I wonder if they'll be shooting any videos there.","I haven't hear anything yet, but its totally possible.","I know, they love to have their fans in their videos.","And we'd love to be in one of their videos!","I know that's right!","I hope they have a good opening band.","I'm sure they will, they usually do.","This is very true.","Yeah, that sounds like fun. I didn't know you were a fan.","Alrighty, well, let's go order our tickets!","Are you serious? I've liked them ever since 2009.","Wow. I didn't realize they'd been around that long.","Well, they didn't really make it big until Blurry Face came out.","I always thought that Blurry Face was their debut album.","A lot of people tend to think that, but it was actually their 4th.","I never knew!","Yup, they'd released 2 self titled albums before that and an album called Vessel.","",""
"3TL87MO8CMJ4GFSBP7ESPQHWGEYFL5","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3DQQ64TANHFZ46RYXQM0ZF73M6SWP0","A3RYTY3QHRXNIY","Approved","Thu May 25 09:32:20 PDT 2017","Thu May 25 09:37:34 PDT 2017","Sun May 28 09:37:34 PDT 2017","Fri May 26 03:11:36 PDT 2017","","","314","100% (57/57)","100% (57/57)","100% (40/40)","0","Let's talk about music","Me either Lauren was good too, I hope she comes out with something.","Me too, especially since she was so close to winning.","Shes a great country singer.","I would definitely buy an album she comes out with","Me too, I bet it will be great.","She was amazing in all her performances.","I really like that guy too, I think his name was jesse","The one with the beard?","Yea he was amazing","He was, I enjoyed watching him","That sounds great","I thought he was going to win for a minute.","Did you watch the voice this season?","Yes it was a great season","There was a lot of talent and the judges were awesome","I know, I hate that Alicia and Gwen are leaving. They made the show awesome.","Miley wasn't bad last time, though she did have a really diverse team.","I'm glad Chris won the whole thing","He's so talented I can't wait to see what he comes up with.","",""
"3TL87MO8CMJ4GFSBP7ESPQHWGEYFL5","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3MD9PLUKKJ83VGKQSYTFUUWQ3VDNZ7","AO33H4GL9KZX9","Approved","Thu May 25 17:42:08 PDT 2017","Thu May 25 18:01:39 PDT 2017","Sun May 28 18:01:39 PDT 2017","Fri May 26 03:11:36 PDT 2017","","","1171","100% (52/52)","100% (52/52)","100% (22/22)","0","I wonder what the earliest musical instrument is.","I'm sure there are, but I have no idea what they're called.","Maybe musical ethnographic history.","You just made that up","Yes, but sounds likely.","i think some of what we know about ancient musical scales from mostly from Greece.","Interesting. How did they figure that?","well, they have records of how the tones were produced. it's called systema teleion.","Why do you know these things?","They're interesting tidbits of history. anyway. The major breakthrough in music theory came by the way of the mathematician Pythagoras.","The triangle guy?","That's easy. Human voice.","yes. The triangle guy. He figured out that the frequency of a vibrating string is proportional to the inverse of the length of the string. Generating the scales from that is just dividing the string arithmetically. 1:1 is unison, 2:1 is the octave, 3:2 is the fifth, 4:3 is the fourth and so on.","That's not an instrument.","Well, what is a musical instrument? A device? Or a tool? Does it have to be fabricated? Human voice has been used to make music for all of humanity for all we know.","Yes, yes, but to be an instrument, it has to be fabricated.","Then the earliest ""discovered"" musical instrument is a flute made of ivory found in Germany. It was dated to 42,000 years ago.","That's pretty old, I wonder what notes it makes","That's a great question. Not sure. They should really do a study on the pitch of the flute. It will be so interesting.","I wonder if there are academics who specialize on such things.","",""
"3TL87MO8CMJ4GFSBP7ESPQHWGEYFL5","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3OE22WJIGJI7CE3823MOHWCG6OYUQP","A2I9PUZT19ZBO8","Approved","Fri May 26 03:58:05 PDT 2017","Fri May 26 04:18:55 PDT 2017","Mon May 29 04:18:55 PDT 2017","Sat May 27 02:22:00 PDT 2017","","","1250","100% (8/8)","100% (8/8)","100% (3/3)","0","Ever hear Cathy Richardson?","I never knew that. So that's when they got this new girl?","No, they've had several other singers. Cathy Richardson joined around 2007 or 2008.","I just found a video of her doing White Rabbit. She's hot!","The live one where she's being really dramatic?","Ahuh. She's almost like an actress.","She actually is an actress too.","This is a great video. She sounds a lot like Grace too.","Definitely. Maybe even better!","Is she still with them?","I don't think so. She has her own band called Macrodots.","No. Who is she?","Funny name!","She's a cute blonde singer who was with Jeffershon Starship for awhile.","What happened to Grace Slick?","She's been gone for years. Many years.","I just saw a video with her a few months ago. She was all white but still with them.","I saw that video too. It was just a guest appearance.","Really? So when did she leave?","Probably before I was born, sometime in the 70s.","",""
"3TL87MO8CMJ4GFSBP7ESPQHWGEYFL5","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu May 25 02:47:29 PDT 2017","9","BatchId:2814930;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 01 02:47:29 PDT 2017","","","3P59JYT76MEBKIMY0N6DGISB74IT2O","AYCLMGBGZN95I","Approved","Fri May 26 05:49:53 PDT 2017","Fri May 26 06:08:46 PDT 2017","Mon May 29 06:08:46 PDT 2017","Sat May 27 02:22:00 PDT 2017","","","1133","100% (10/10)","100% (10/10)","100% (10/10)","0","Hey, do you like to listen to parodies of songs?","Yes, in fact, Weird Al said he did get permission.","Maybe Coolio just did not like this version?","Who knows?  I really enjoyed it, and I love the video as well.","Yes, he always has some amazing and fun videos!","He does, and he puts on a great concert, too!","You have been to a Weird Al concert?  That's awesome.","Yes!  We had three generations go to the concert.","And everyone enjoyed it?","They sure did.  You should go if you get the chance.","I wiil look into it!  Sounds like fun!","I sure do!  Do you have a favorite parody musical artist?","You will love it!  Weird Al is awesome!","I sure do!  I have been listening to ""Weird Al"" for a while now.","I love Weird Al!  What is your favorite song?","It changes from time to time.  It is really hard to say!","I think my favorite is called One More MInute.  It is not so much a parody as a silly song.","I love silly songs!  That is one of my favorites, along with Amish Paradise!","I like that one too!  Do you know the artist for Gangsta Paradise said he did not give Al permission to parody that at first?","Really?  I thought Al always got permission first!","",""
