"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3X878VYTIEC51U39LDDI6LZVMBA7F4","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3AQF3RZ559CPJENYS5DRPRUMXNV6F4","A1WBGYZ6Y8NJ9","Approved","Wed Jun 21 12:56:58 PDT 2017","Wed Jun 21 13:31:45 PDT 2017","Sat Jun 24 13:31:45 PDT 2017","Fri Jun 23 01:51:31 PDT 2017","","","2087","100% (536/536)","100% (493/493)","100% (295/295)","0","Did you see that performance","I guess","What performance","The one with Lady Gaga","Oh with that rock band","Yeah they played with metallica","It was decent i suppose","It was so much more than that","Was it?","It was the  best ever","x",""
"3X878VYTIEC51U39LDDI6LZVMBA7F4","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3HUTX6F6VVHV7QHQ46KEM8MOAY2O24","A1YBZWXXW358IF","Submitted","Mon Jun 26 14:24:34 PDT 2017","Mon Jun 26 14:27:46 PDT 2017","Thu Jun 29 14:27:46 PDT 2017","","","","192","100% (137/137)","100% (137/137)","100% (136/136)","0","Didn't Lady Gaga used to write songs for other artists?","Glad she decided to sing her own songs","Yes she did.","I heard brittney spears was one of them.","Yes,and also new kids on the block.","Oh I didn't know that.","She also wrote for fergie.","Wow,that's cool.","She's done a lot","She sure has.","x",""
"3X878VYTIEC51U39LDDI6LZVMBA7F4","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3OJSZ2ATDTQGLH8E535A9T354HZ75A","A2HU7QYCZFHAR4","Submitted","Mon Jun 26 03:46:57 PDT 2017","Mon Jun 26 03:55:02 PDT 2017","Thu Jun 29 03:55:02 PDT 2017","","","","485","0% (0/0)","0% (0/0)","0% (0/0)","0","I so enjoyed Lady Gaga's half time superbowl  show.","Lady Gaga has such a wonderful voice. It is so easy to listen to.","Her voice has such great pitch.","My favorite song is born this way.","I really liked her on Tony Bennett 90th birthday show.","She is such a great showmanship with her songs.","My favorite song is bad romance.","Lady Gaga is young and refreshing.","I am so glad she stopped wearing those ridiculous outfits.","It is so nice that her and Tony Bennett sing so well together.","x",""
"3X878VYTIEC51U39LDDI6LZVMBA7F4","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3QBD8R3Z22D5A4WD8K32FNJMUAO4O2","A3HEDIGLDT2NF3","Submitted","Mon Jun 26 08:04:45 PDT 2017","Mon Jun 26 08:10:08 PDT 2017","Thu Jun 29 08:10:08 PDT 2017","","","","323","100% (5/5)","100% (5/5)","100% (5/5)","0","Do you like her most recent album, ""Joanne""?","I agree.","I do. It was quite a departure. You?","I'm not a huge fan of it.","Keep listening. I think it will grow on you.","Do you think that Lady Gaga is a feminist?","Absolutely. She empowers women.","Have you ever seen Lady Gaga live?","Just once. She's an incredible performer. You?","I've seen her twice. It's amazing how she can sing and dance so well.","x",""
"3X878VYTIEC51U39LDDI6LZVMBA7F4","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3QEMNNSB2YTBPUN7K9NT75RXHSGD7V","A12QXTXOL1IS00","Approved","Thu Jun 22 13:20:13 PDT 2017","Thu Jun 22 13:30:00 PDT 2017","Sun Jun 25 13:30:00 PDT 2017","Fri Jun 23 01:51:31 PDT 2017","","","587","100% (9/9)","100% (9/9)","100% (9/9)","0","what did you think of lady Gaga's ''million reasons''?","to be honest both,before her songs were amazing and now her songs and super amazing","it was amazing its like  my own love story","whats your favorite lady gaga song","my favorite its Paparazzi,what about you?","Bad romance,it has a strong feeling to it","well you are right bad romance really sounds amazing","So what do u like about Lady Gaga?","she is a great sing all her song are uplifting","which lady gaga do you like the old one or the new lady gaga","x",""
"3X878VYTIEC51U39LDDI6LZVMBA7F4","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3VJ40NV2QJHPRPB3NL4ANVVEA9EOTR","A1HWI4N1RJGKYY","Submitted","Mon Jun 26 10:09:02 PDT 2017","Mon Jun 26 10:09:40 PDT 2017","Thu Jun 29 10:09:40 PDT 2017","","","","38","100% (353/353)","100% (250/250)","100% (112/112)","0","Hi.","I bet it would be.","Hi.","Do you like Lady Gaga?","Yeah I do enjoy her.","Have you ever been to one of her shows?","Like a live show?","Yeah.","No I never have.  Have you?","No I haven't, but I've heard they are incredible.","x",""
"3X878VYTIEC51U39LDDI6LZVMBA7F4","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3X87C8JFV75RX1B4DYRO2VUSNP7SQZ","AVU1N78F92K93","Approved","Sat Jun 24 13:31:28 PDT 2017","Sat Jun 24 13:33:56 PDT 2017","Tue Jun 27 13:33:56 PDT 2017","2017-06-27 20:34:08 UTC","","","148","100% (14/14)","100% (14/14)","100% (14/14)","0","Did you see Lady Gaga cohost on RuPaul's Drag Race?","I agree! Lady Gaga is sure one of a kind. Can't wait to see what she comes up with next.","Yes! She was so great! It was so nice seeing her on the set.","I know, especially since they're almost impersonating her anyways. I loved when they lip synced to her, ""Poker Face.""","Speaking of ""Poker Face"", what's your favorite song by her overall?","I think I'd say it's, ""Born This Way"" since it has so much meaning behind it.","I really like the meaning behind it as well, but the beat is not my favorite.","That's true. As far as beats go, I think I like ""Applause.""","That beat is amazing! And the video is phenomenal.","Her videos are always great. They're so flashy and unique.","x",""
"3X878VYTIEC51U39LDDI6LZVMBA7F4","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3Y54SXRO1MFK4UV0J7GJM1N3RFVUT6","A3813T1LF3NUBO","Approved","Tue Jun 20 10:16:14 PDT 2017","Tue Jun 20 10:22:56 PDT 2017","Fri Jun 23 10:22:56 PDT 2017","Fri Jun 23 01:51:31 PDT 2017","","","402","100% (1/1)","100% (1/1)","100% (1/1)","0","What is your favorite Lady Gaga song from 2016?","It is understandable, she is getting older and wants to be taken seriously as an artist.","I love Perfect Illusion, it has a great beat.  What is yours out of all of her songs?","Monster, I like singing along to it.","What do you think about her music videos?","They are always so creative and have fun dances.","Yeah, they are really artistic.  I was surprised to see Alexander Skarsgård in one too.","She does the artistic look with her outfits too.","I'm glad to see that she has moved on from meat dresses, that was taking it too far.","Yeah, her look has toned down lately and seems to be less about shock value.","x",""
"389A2A304OCKG7JF9C28J045HKC0CM","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3CTOC39K38KOSGNZU594A3MAL3GJ7Z","A3RYTY3QHRXNIY","Approved","Tue Jun 20 18:40:00 PDT 2017","Tue Jun 20 18:59:49 PDT 2017","Fri Jun 23 18:59:49 PDT 2017","Fri Jun 23 01:51:13 PDT 2017","","","1189","100% (556/556)","100% (490/490)","100% (240/240)","0","Who is your favorite artist","Its a fun song","I really like lady gaga","What songs do you like","Bad romance","Any other songs?","Poker fsc9e","Those are good songs","What songs do you like","I like poker face","x",""
"389A2A304OCKG7JF9C28J045HKC0CM","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3EFE17QCRDZEK8C1U84UTH2RWZESH0","A2ECRNQ3X5LEXD","Approved","Thu Jun 22 23:22:52 PDT 2017","Thu Jun 22 23:24:24 PDT 2017","Sun Jun 25 23:24:24 PDT 2017","Fri Jun 23 01:51:13 PDT 2017","","","92","100% (238/238)","100% (205/205)","100% (171/171)","0","I have been listening to a lot of Lady Gaga recently. Have you?","Same to you.","No actually I have not.","That is a shame.","I heard she came out with a new album though.","She did and it was fantastic.","I feel like she is not as popular now.","That is only because she stays under the radar.","That is very true.","Well anyways it was nice talking to you.","x",""
"389A2A304OCKG7JF9C28J045HKC0CM","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3FE7TXL1LJHYS2U6JJCIBDHOOJUQ2R","AJE0K0QN4T6F0","Approved","Tue Jun 20 23:25:40 PDT 2017","Tue Jun 20 23:33:51 PDT 2017","Fri Jun 23 23:33:51 PDT 2017","Fri Jun 23 01:51:13 PDT 2017","","","491","100% (3/3)","100% (3/3)","100% (2/2)","0","Have you listened to (Gaga's new-ish album) Joanne yet?","And yet, it will sell and we'll all dance to it. Gaga is a witch.","No, but I like the singles I've heard so far. Anything that takes us away from the memory of Artpop…","Oh my goodness, I know, right? She even had the sense to keep it out of that halftime show.","Yeah, I hope she's realized its best to leave all of that era in the past. She went full Art School Kid and it was bad.","Very very cringey. This Joanne phase seems to be a lot more grounded. I'm not sure I understand the hats but I I ever understand her hats?","Ha, fair point. At least she's stopped referring to hats as vital organs. ""asking me to remove my hat is like asking me to remove my liver"" Oh please.","Back to the music, cause if we stick with the fashion, we'll just be confused, I like the genre shift in Joanne and Cheek To Cheek to less dancehall and more, everything else. She's best with a simple backing.","Yes yes yes. Keep it simple! She's got the voice and the talent. Not everything has to be remixed with 12 guests and a yak.","A yaaaaaaaak! She would. You know that's gonna be the midlife crisis Madonna phase: yak music.","x",""
"389A2A304OCKG7JF9C28J045HKC0CM","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3IKZ72A5B5AXQZTQRMZ8R2G8TOQFNG","A253RKS1MZTGFU","Approved","Sat Jun 24 12:45:10 PDT 2017","Sat Jun 24 13:07:42 PDT 2017","Tue Jun 27 13:07:42 PDT 2017","2017-06-27 20:08:08 UTC","","","1352","100% (10/10)","100% (10/10)","100% (9/9)","0","What do you think of Lady Gaga?","I would love to meet her and express how i think she is a great pop star.","I like her, she gives me a sense of Madonna, but she is original as well.","Do you listen to her music?","Yes, one of my favorite songs of hers is Paparazzi.","Have you ever seen her in concert?","No but i do watch her live performances.","Have you bought any of her albums?","No, but i have a couple of her songs dowloaded.","Would you ever want to meet Lady Gaga?","x",""
"389A2A304OCKG7JF9C28J045HKC0CM","3REZD5NBDJPX22TJ2TD2L0F3MHCVYK","Create a dialog on Lady Gaga's music for ten sentences","Create a dialog on Lady Gaga's music for ten sentences","dialog, chat, pop, lady gaga, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:59:35 PDT 2017","9","BatchId:2842569;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:59:35 PDT 2017","","","3LEP4MGT3HUYR6QXXQZ9C7DT0O8DBU","A346UAH34GVOZX","Submitted","Mon Jun 26 10:24:58 PDT 2017","Mon Jun 26 10:32:57 PDT 2017","Thu Jun 29 10:32:57 PDT 2017","","","","479","100% (34/34)","100% (34/34)","100% (27/27)","0","Did you hear about the new remake of A Star is Born with Lady Gaga?","I hope it's a blockbuster. I can't wait to see it.","I did not know this! She's going to play the rising star?","Yes, with Bradley Cooper as the falling movie star.","They are going to look mighty fine together.","This a country western remake, so we'll see and hear a different Gaga.","I think she'll do great. She's always reinventing herself.","I saw her do A-Yo live on Saturday Night Live. She was fantastic.","I saw it too. It was kind of a rockin' country song, and she did such a great job.","As an actress, she will be using her given name, Stefani Germanotta. That'll be different too.","x",""
