"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3XU9MCX6VO6VIJBC6WWHRJW6DO02RO","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:32 PDT 2017","","","3QAVNHZ3ENYC689X4TX1091RND0ALD","A1VVY6OM5X5N0C","Approved","Tue May 09 21:32:22 PDT 2017","Tue May 09 21:59:53 PDT 2017","Fri May 12 21:59:53 PDT 2017","Wed May 10 00:50:36 PDT 2017","","","1651","100% (2/2)","100% (2/2)","100% (2/2)","0","Last night a pregnant Beyonce was out wearing the new Gucci duster.","They even have custom Gucci tour jackets that match","It is good to see that pregnancy has not deterred her from having great style","It hasn't deterred her from wearing her statement high heels either.","Her Ferragamo dress from her latest date was simple chic","It was the ultimate little black dress.","She paired is with thigh high boots","It really tied the outfit together","There is something so classic about the little black dress","It is a piece that will never go out of style","She paired her dress with a pair of Tom Ford glasses.","Yes it apart of the 2017 spring line","The Tom Ford were the perfect pair with little black dress","The duster was paisley, silk and on a green background","She paired it with jeans and a white tee","Beyonce style staple it the white tee, jeans, and heels.","Even while pregnant she does not stray away from this style statement","Her daughter Blue was also seen wearing a spring Gucci dress","It was green and matched her mothers perfectly","They have both been spotted wearing a lot of Gucci lately","",""
"3XQ4XW3OD967JYBPLLWMHT12ZQJ2SC","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:32 PDT 2017","","","3EICBYG645QU4XIVLMHFQPENJXGCJR","A2C27YTQSQ1GXS","Approved","Wed May 10 07:17:34 PDT 2017","Wed May 10 07:32:15 PDT 2017","Sat May 13 07:32:15 PDT 2017","Wed May 10 07:34:33 PDT 2017","","","881","100% (5/5)","100% (5/5)","100% (5/5)","0","How to get ink out of clothes","Paris is known as the city of fashion","The fashion designer, Bill Blas belongs to which country?","He belongs to the u.s","What is the real name of French fashion designer Coco Chanel?","The real name is Gabrielle Bonheur Coco Chanel","Who started fashion magazine?","Samuel Beeton is the one who started fashion magazine","What is cassock?","A cassock is a Clergymen’s longer outer garment.","What is the name of hereditary dress of Indian Women?","It has been said that denatured alcohol is a way to get ink out","Saree is the name of the hereditary dress of india","How do you tie a windsor knot","A windsor knot is the knot that most people use to do their ties up.","When did bare midriffs become acceptable?","During the 1930s","When did women start wearing pants?","Woman started wearing pants in the 19th century","Do you know which city is known as the world of fashion?","",""
"3XQ4XW3OD967JYBPLLWMHT12ZQJ2SC","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:32 PDT 2017","","","3FTOP5WARGIAA5NF96OVVOCM9SK0JQ","ANPPHBBUC57HS","Approved","Tue May 09 08:04:03 PDT 2017","Tue May 09 08:08:59 PDT 2017","Fri May 12 08:08:59 PDT 2017","Tue May 09 11:09:20 PDT 2017","","","296","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see the outfits at the Met Gala this year?","She looked like an inflatable Gumby doll.","You know who looked surprisingly good, though? Janelle Monae.","Yes, she wasn't as crazy as she is sometimes. I liked the feather skirt.","Jennifer Lopez was pretty toned-down, too.","Her dress was a pretty color, but really blah style.","Serena Williams, too: great color, bland style.","Oh, I didn't see her. What was it like?","Gorgeous green, full skirt, vee neck. It showed off her baby bump nicely.","Maternity red carpet looks are always a mixed bag.","Agreed. Chrissy Teigen always wore great maternity clothes.","Yes, wasn't Rihanna's outfit crazy?","Yup. And Jenna Tatum, too.","It looked like it was made of old wallpaper. But Halle Berry's dress was great.","I loved that it looked like record albums.","I loved Chrissy Teigen's dress, too.","I know, and John Legend in his white dinner jacket was a nice accessory.","Speaking of men, Kanye's starburst jacket was pretty cool.","Yeah, but Kim's dress was awful.","Not as awful as Pharrell Williams' wife, though.","",""
"3XQ4XW3OD967JYBPLLWMHT12ZQJ2SC","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:32 PDT 2017","","","3IJXV6UZ1YD2FON8L1MA3JY96OMIRT","AWN3GO4GLDWTL","Approved","Wed May 10 18:31:38 PDT 2017","Wed May 10 18:39:50 PDT 2017","Sat May 13 18:39:50 PDT 2017","Thu May 11 00:16:42 PDT 2017","","","492","100% (12/12)","100% (12/12)","100% (12/12)","0","What did Kim Kardashinan wear yesterday?","Well who doesn't like skin. She is hot and why not use clothing to express that.","A valid point. Clothing is as much of an expression of who you are as your facebook page.","I don't know if that is true in my case. Maybe if all my posts are old and not hip.","Are you wearing tights?","Yes, I like to wear them under my pants.","That must get uncomfortable. How do you do it?","Well you know what they say suffer for fashion. And it is my own style, why not?","Well maybe cuz it can't feel very good to have your junk up in those.","It actually breaths quite well considering it  wasn't meant to be used as a male accessory","Do you ever read the instructions? It could be hazardous to your health.","How am I supposed to know, I don't know fashion.","Well I never read anything about that. All I know is it looks great.","Yes you do, I know you secretly watch that show.","Okay, okay, it's true, she wore that little black catour dress that has the really low cut.","I be she looked like a slut. I mean she is a slut right? Her style really says so.","Ha, yea, she is a bit like that. I bet she doesn't put out though, I mean have you heard that she wears designer nose rings.","Really is that for some kind of S&M sort of fantasy?","I bet it is. I mean it is made to order, supposedly, but the point is when people dress like that they ask for a certain audience.","And I guess we are both in that audience because I mean we both like to see skin.","",""
"3XQ4XW3OD967JYBPLLWMHT12ZQJ2SC","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:32 PDT 2017","","","3U5NZHP4LSWH7GW92R00YCXF5HSHPS","A22MREX05K7V9Y","Approved","Tue May 09 19:39:42 PDT 2017","Tue May 09 21:05:55 PDT 2017","Fri May 12 21:05:55 PDT 2017","Wed May 10 00:50:36 PDT 2017","","","5173","100% (6/6)","100% (6/6)","100% (6/6)","0","Who was the best dressed at the Met Gala this year?","What about Blake Lively's dress?? I adored her dress!!!","Can you remind me what she wore? I completely cannot recall...","She wore a plunging gold gown heavily embellished with fringe-style beading and blue feathers that cascaded down the train.","Oh my, that was gorgeous! Although I did not particularly like her sleeves, they hung too loosely and it made her arm a bit flabby.","I can see where you're coming from. I still love the feathers though!","Yes, those were great! Let's talk about Kendall Jenner...","Oh yes! What is there NOT to talk about? She was stunning!","Kendall always brings her A game. Those 85,000 crystals were to die for!","I was speechless when I saw her. Her shoes matched perfectly! Definitely a show stopper.","I loved this year's gala! I want to wear one of those dresses one day.","There were many choices, but I really liked Rihanna's outfit. It flowed with the theme. And those shoes! Wow!","It was indeed amazing. I look forward to next year!","She was very beautiful. Very different and stayed with the designer theme, Rei Kawakubo.","I agree completely. What did you think of Kim Kardashian's look?","It was definitely simple, white dress yet elegant. Her makeup matched perfectly with the dress.","I did not expect that from her at all. I thought it was a very interesting choice.","Yeah...I also really enjoyed Jennifer Lopez's dress! It had a certain flare and beautiful colors!","It was gorgeous! It reminded me a little bit of Elsa though from Frozen!","Haha! Yes. I guess it does have that characteristic.","",""
"3MGHRFQY2LJXJAKK54KXGRWOJDUY01","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:33 PDT 2017","","","3KGTPGBS6YFQKV1N0SWNLEECO1LU2A","A2H29J9I5X9Z2Q","Approved","Thu May 11 08:25:56 PDT 2017","Thu May 11 08:36:47 PDT 2017","Sun May 14 08:36:47 PDT 2017","Thu May 11 08:49:21 PDT 2017","","","651","100% (8/8)","100% (8/8)","100% (8/8)","0","Did you see the fashion at the 2017 MTV Movie Awards? What did you think?","Agreed. She's so beautiful, she could've worn something more tasteful.","Rebel Wilson looked great at the MTV Movie Awards. She looks like she's lost weight, too.","I thought she looked like she lost weight, too. I didn't care for her dress though. It was cut weird around her arm.","I hated Emma Watson's outfit. I thought she looked like a gladiator. It was weird to me.","Yes, the sequins were way too much. I didn't get that look at all.","Amber Rose looked hot in the red dress. That color looked awesome on her.","She did look good, but her chest is too big. It looked like it was popping out of the dress.","Farrah Abraham from ""Teen Mom"" looked like a disaster. She is a trainwreck.","I completely agree! She looked like she was ready to pop out of a bottle and grant wishes. Yuck.","Zac Efron looked very handsome. His outfit reminded me of a 50s type style.","I did! I thought Zendaya and Hailee Steinfield looked beautiful.","I didn't think I would like all the white on him, but you're right, it did look nice!","They were both named best dressed!","I didn't know that. That's awesome. I didn't like Noah Cyrus' outfit. Too baggy and too black.","I agree. She looked like she was in her pajamas. Didn't seem appropriate.","Katherine Langford from ""13 Reasons Why"" looked beautiful in the red dress she was wearing.","She did. I thought the entire cast of ""13 reasons why"" looked great. Almost like they blended well together.","Did you see Kendall Jenner's outfit? What did you think?","I did. I thought it was a mess. I didn't like the strings that were all over her legs. Looked cheap to me.","",""
"3M47JKRKCXVDIFFHUP2KQFID31E86Z","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:33 PDT 2017","","","3BEFOD78W7NHA1B1V4OPNJUGVJGM4O","AWN3GO4GLDWTL","Approved","Wed May 10 18:12:51 PDT 2017","Wed May 10 18:18:14 PDT 2017","Sat May 13 18:18:14 PDT 2017","Thu May 11 00:16:41 PDT 2017","","","323","100% (12/12)","100% (12/12)","100% (12/12)","0","Do you like my tie?","No I haven't","They have an excerpt on ties and how to successfully dress.","What did they say about complementing the eyes?","They said it was a very hot thing to do.","Well I am not sure if I would use the word hot","Right me niether","So what is the rest of the issue about?","Oh, you now ca-tour dresses from Spain and the latest happenings in paris","Wasn't it fashion week last week","I don't think so, I think fashion week is in the fall.","No it has too much going on.","Oh that's right where is my sense for fashion","How do you like my tie? It's azul","Blue is a nice colour on you it compliments your eyes","I think complimenting my eyes is important.","How else do you like to express your dress?","Well that is a funny way to say fashion","Suits and ties are not always fashionable.","Have you read the latest issue of vouge?","",""
"3M47JKRKCXVDIFFHUP2KQFID31E86Z","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:33 PDT 2017","","","3YDTZAI2WYAKECPC2I5R3R6DXI141Y","A2WQWHBN0BF4U7","Approved","Thu May 11 07:26:05 PDT 2017","Thu May 11 07:55:06 PDT 2017","Sun May 14 07:55:06 PDT 2017","Thu May 11 08:26:51 PDT 2017","","","1741","100% (1/1)","100% (1/1)","100% (1/1)","0","i also dig cooper 's outfit","oh no way,do you think will smith will rock a sleeve,black pant,a Paul smith shoe and Hermes belt for a piety $2000,it should be way more than that.","if what will smith wore you think would cost $6000 then what would you say of Daniel Craig who was just so stunning and stole the red carpet.","oyeah Daniel was actually the man on the red carpet , that jacket was way too cool,his stylist must have put a great deal in making him look that way.","stylist?i heard he styles himself.","if he does then he could make some extra more money being a stylist.lol","oyeah. so about the purse you want to buy which have you decided to purchase.","am still  indecisive","why don't you check out the CHANNEL  purse Jenifer Lawrence had on for the Oscars i think it was lovely","yeah i love that purse jenny had, would have been a good choice but then i reckon it would be  too expensive.","true though but you should check for the price first as CHANNEL purses are not that all expensive","oh really,i thought it was too colorful for a guy like cooper.","OK i would check to see if i can afford it.","i wouldn't think so,as the jacket had patches of black","true though.","do you think will smith was too casual ?","oh not at all, i just felt he wanted to keep it simple and just do the white long sleeve and black pant,","i felt its a terrible way to dress for an event like the oscar.","that's how you see it,but what you'd call casual is well worth $6000","nah it can be that expensive,i would say $2000","",""
"31GN6YMHLPMTVE9WZ5LT50HR3XDSWJ","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:33 PDT 2017","","","3EF8EXOTT2PAHU8X5PSV9TVWF6B1JO","A1WT5ERSKZLIUN","Approved","Wed May 10 20:36:33 PDT 2017","Wed May 10 20:44:37 PDT 2017","Sat May 13 20:44:37 PDT 2017","Thu May 11 00:16:40 PDT 2017","","","484","100% (1/1)","100% (1/1)","100% (1/1)","0","Wow, did you see what Jenna was wearing this morning?","Like what? She's just going to get mad if we try to act like the hosts on ""What not to wear""...","I don't know, she might be grateful. Who knows, maybe this is the begining of a career in fashon!","No way, I have style, but I could never make it as a designer.","Honey, if you can pull off overalls, you can be a fashon guru. Just go talk to her! She needs your advice!","Well, maybe after lunch I could grab some magazines and look through them with her. Point out some nice new trends...","That's the spirit! I just hate to see fashon disasters walking around.. in overalls...","Haha, yeah me too, I guess it would be doing the world a favor.","Totally, not to mention you would be doing Jenna a huge favor!","Yeah, I suppose you're right. I'll give it a try.","I can go with you too, I've been meaning to ask her if she wants to go shopping this weekend for some new tops.","I did! I can't believe she would wear that! I think I was 2 the last time I put on overalls...","Oh, that would be perfect, we can all go and help her out!","I'm surprised you ever wore overalls at all, actually.","I did, my mom even has a picture of me wearing them.. ugh.","Haha, I've got to see that! But still, I bet you wore them better than Jenna did.","Yeah, my diaper really filled out the tush! Haha.","Better than no tush! I wish I had more of a back end, I don't look good in most jeans because I need to tone up.","Oh, I don't know, I think the jeans you're wearing now are fine.","Well, they're better than Jenna's overalls. Maybe we should say something to her?","",""
"31GN6YMHLPMTVE9WZ5LT50HR3XDSWJ","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:33 PDT 2017","","","3ND9UOO81LW9DLC05YTTIYYIF7SWLL","AWN3GO4GLDWTL","Approved","Wed May 10 18:23:21 PDT 2017","Wed May 10 18:31:37 PDT 2017","Sat May 13 18:31:37 PDT 2017","Thu May 11 00:16:40 PDT 2017","","","496","100% (12/12)","100% (12/12)","100% (12/12)","0","What is that brand you are wearing.","Was it not until I found fashion did my life get better. So fashion really made you confident?","Yes indeed. I found that being able to express myself anyway I wanted I was able to grow as a person.","So what styles attract you the most?","Well, let's see, I really like to dress in modern styles that have lots of colour. What about you?","Well I would have to say formal wear is my favorite. I just like to look posh.","Is that because you aren't posh?","Pretty much. I only really wear what people would like to see me in. In that way I am a push-over","That is true, but where did you get your shoes?","Well I got them at pay-less actually, they where a steal.","And they are so cute on you. I wish I had shoes like that.","It's a designer out of the UK called UK designs.","I know I like that they are high tops and have an extreme amount of colours.","It's very well fitted, is it supposed to be that tight?","Yes and no, It may have shrunk in the wash cycle","Well that is a shame.","Thanks, am I able to pull off a tight look?","Not at all but your confidence is the think that rocks through","Wow I never thought of my self esteem effecting my fashion","Well it really can, trust me, I was once very nervousness and lacked confidence in everything.","",""
"3UQ1LLR26A29KOB3ERS0BP65JK2LAN","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:33 PDT 2017","","","3ITXP059PXDABE7RI87F5UI55OQJSS","A3OWGVIP4VYSPV","Approved","Tue May 09 13:16:10 PDT 2017","Tue May 09 13:18:59 PDT 2017","Fri May 12 13:18:59 PDT 2017","Wed May 10 00:50:36 PDT 2017","","","169","100% (14/14)","100% (14/14)","100% (14/14)","0","Did you see the new jewelry I made?","Do you enjoy making jewelry?","I really do.","That's great.","I especially like doing necklaces with chai links.","Those are great. I love this one you made today.","Thanks. Those take a lot of time but are fun to do.","Could you teach me to do it?","Sure. Let's start now.","What do you need?","The rings and clasps.","Yes. It's great.","Thanks. I will get some.","I am selling it now.","Are you making money at it?","Not much but it's a hobby I really enjoy?","Where do you get all those pretty charms and stuff?","Fire Mountain is one place.","I'll have to check that out.","They have a website.","",""
"3UQ1LLR26A29KOB3ERS0BP65JK2LAN","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:33 PDT 2017","","","3V0Z7YWSIZUQXAQN5I6SH0GV2WD2V2","A2ANRYLQ9923GR","Approved","Wed May 10 11:52:33 PDT 2017","Wed May 10 12:04:15 PDT 2017","Sat May 13 12:04:15 PDT 2017","Wed May 10 12:59:03 PDT 2017","","","702","100% (1/1)","100% (1/1)","100% (1/1)","0","What are your thought on he new UFC fight kits?","what do the kits look like ?","they have two types, in year one it was the fighters name on the shirt and the name on the shorts with a white on black colors and a triangle accent on the bottom of the fight kit .","whas there a reebok logo on it ?","of course !","what did the second generation look like ?","it was based on the same concept , but now it was more bolder colors instead of the whie acents, entire kits were designed to be yellow or green for brazil and all blue for the nited states . It basically took more of the white highlights from the first generation and replaced them with black.","do you have a pictre you can show me on your phone ?","yes, take a look !","These are ok but not the best design , why is there a monster logo on the champions fight kit ?","so the UFC can have hand selected brands to partner with reebok.","What do you mean , what changed from the last ones . I have honestly not been keeping p with anything","Thats so unfair but a really good business play .","Well, let's see the fighters no longer have the ability to design their own figh gear, like the shorts or the womens tops","so what does the FC have in place now?","The company standardized the uniforms through a reebok deal to try to make the fighters a little more uniform and look like a legit sport .","are you telling me that the fighters no longer have the ability to add sponsers logos on the fight kits ?","yes , the sad part is that , through this new deal the fighter make less money because on average most of them would bottom out at around eighty thosand a fight for the sponsed gear.","That does not make any sense , not the fighters are getting paid less and have accepted a deal with reebok ?","yes","",""
"37Y5RYYI0PZ8KEEM9AHF7JVYCZJSXC","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:34 PDT 2017","","","336YQZE83W8Z6KF1997ZSB0UUVO5MK","A23NJOKU9E2EPA","Approved","Tue May 09 09:09:55 PDT 2017","Tue May 09 09:19:22 PDT 2017","Fri May 12 09:19:22 PDT 2017","Tue May 09 11:09:19 PDT 2017","","","567","100% (3/3)","100% (3/3)","100% (3/3)","0","Do you think that patterns will work well this summer?","A pale yellow with sheer material...?","No.","Alright. No.","How about silver?","Silver could work though likely bronze or gold...?","A short pants leg?","Maybe.","What about summer dresses?","I like flowy material somewhat.","Then what about floral prints on a dark background?","No. It's 2017.","Solid. With a touch of silver. Too much?","They're light.","They're too busy on the eyes.","Then what will work?","That's a good question. Black. White.","You like simple?","Yes I like simple.","Then how about colors like yellow?","",""
"37Y5RYYI0PZ8KEEM9AHF7JVYCZJSXC","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:34 PDT 2017","","","33LKR6A5KFE4VX42HJ6ZBZI5DGM1TT","A31XWXIA1FWEQL","Approved","Thu May 11 06:14:02 PDT 2017","Thu May 11 06:42:03 PDT 2017","Sun May 14 06:42:03 PDT 2017","Thu May 11 08:36:04 PDT 2017","","","1681","100% (1/1)","100% (1/1)","100% (1/1)","0","How do you feel about monokinis?","Not al all.","Are there colors you prefer?","I like black because it's classic.","I think I prefer bright fun colors.","{}","{}","{}","{}","{}","{}","I like them.  You don't have to show so much skin and still be stylish","{}","You would get weird tan lines though.","This is true.","I guess you could alternate with a regular bikini to even out the tan.","For my personally it doesn' matter.","How about swimsuits with multiple straps, do you like those?","Yeah I find them ineresting.","And I suppose you don't mind the unusual tan lines?","",""
"37Y5RYYI0PZ8KEEM9AHF7JVYCZJSXC","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:34 PDT 2017","","","34QN5IT0T0LLQORWI2R46Y38UZD08U","A3EMLHDNTDTXEF","Approved","Wed May 10 11:05:26 PDT 2017","Wed May 10 11:22:46 PDT 2017","Sat May 13 11:22:46 PDT 2017","Wed May 10 12:59:02 PDT 2017","","","1040","100% (1/1)","100% (1/1)","100% (1/1)","0","Which dress do you think I should get? The pink one, or the blue one?","A poncho?... With which dress?","With either dress.","Oh dear.","''Oh dear?'' What's that supposed to mean?","Well, I don't think those items would suit one another well.","That response is a little more muted compared to your initial reaction. Do you doubt my fashion sense?","Well, yes; honestly.","I can't believe this. I thought we were friends.","We are, I'm just being honest with you.","Well you could have been a little nicer about it. You know I like to make a statement in my fashion choices.","Depends where you plan to wear them.","Yes, yes. I know. Well what are friends for?","How'd you mean?","Well, I wouldn't wear a pink dress to a chinese take-out; I love the stuff, I'd probably make a mess of the dress.","I see what you mean, it could get stains on it.","Right. Also, what where you thinking of wearing with them?","Well, I thought with the blue one I might wear brogues; and the pink one, trainers.","I meant in terms of, say, a cardigan; or...","Oh, of course. Well, I'm not certain, then. Maybe a poncho?","",""
"37Y5RYYI0PZ8KEEM9AHF7JVYCZJSXC","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:34 PDT 2017","","","3A4NIXBJ77TD89IM1WN690WRHT8MLQ","AEJMW2LLLCVFI","Approved","Tue May 09 20:40:29 PDT 2017","Tue May 09 20:43:57 PDT 2017","Fri May 12 20:43:57 PDT 2017","Wed May 10 00:50:36 PDT 2017","","","208","100% (8/8)","100% (8/8)","100% (8/8)","0","What are you wearing?","You could?","Yes, it would be my treat.","That works for me.","Where should we start?","Maybe at the mall?","The mall it is.","How much can we spend?","How much does a new wardrobe cost.","About two thousand.","That sounds about right.","I am not sure.","I'm going to be in style for once!","Can I look at the tag?","I guess so.","The tag has been removed,","I bought it at a thrift store.","You shop at those?","Yeah, when I'm short on money.","I could take you shopping.","",""
"37Y5RYYI0PZ8KEEM9AHF7JVYCZJSXC","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:34 PDT 2017","","","3E1QT0TDFQ3WXJ8CMSGAC234GXYI8J","A15GKHNAWVZ9HD","Approved","Wed May 10 21:00:22 PDT 2017","Wed May 10 21:06:13 PDT 2017","Sat May 13 21:06:13 PDT 2017","Thu May 11 00:16:41 PDT 2017","","","351","100% (4/4)","100% (4/4)","100% (4/4)","0","This w0rld is crazy about fashion.","Which one?","Like India, china or indonesia.","Yes, they are very colorful and with varieties.","I have seen so many kind of fashion designs in india, and they are gorgeous.","I agree, but have to be careful about quality.","Now, a days, it is easy to buy then to customized. Do u think so?","Yes, marketing is very easy and cheaper.","Internet has made it very easy and affordable.","I myself got so many through internet.","which site?","I like old fashion.","ebay","why so?","It has modesty?","What is particular about it?","It is not revealing and not half naked.","But today fashion is quite comfortable and general.","Yes, that is right,pants and shirt is universal .","When it comes to fashion, I think asian countries are leading.","",""
"3UXQ63NLAAGE3YGVK5SW60QB12NLBI","3XMLB3JQD71MPW3MVHOMRZA2U6IK0E","Create a dialog on fashion for twenty sentences","Create a dialog on fashion for twenty sentences","dialog, chat, fashion","$0.40","Tue May 09 07:36:27 PDT 2017","9","BatchId:2796411;OriginalHitTemplateId:920937340;","7200","259200","Thu May 11 08:32:34 PDT 2017","","","3K2755HG5TXO4N2D2SL5VX4DBV2FDS","AEJMW2LLLCVFI","Approved","Wed May 10 18:27:57 PDT 2017","Wed May 10 18:32:46 PDT 2017","Sat May 13 18:32:46 PDT 2017","Thu May 11 00:16:41 PDT 2017","","","289","100% (8/8)","100% (8/8)","100% (8/8)","0","What is coming into fashion?","The same as it always is.","Who do they always target?","Teens and young adults.","Why are they targeted?","They are impressionable.","Is that the only reason?","No, they also have money.","What does that demographic spend money on now?","Mostly athletic goods.","Any wild predictions for the future?","In what time frame?","Shorter shorts.","This Spring.","I think vibrant colors are in.","What is out?","I think grey and black.","How about fabric type?","That will stay the same.","Is there a demegraphic that the designers are targeting?","",""
