"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"367O8HRHKG2HMCQCPZFAA8Y0KZE4S0","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","34BBWHLWHB57NK4UKVWGQI6R2TFIWW","A2FI2VTA8JVYS6","Submitted","Sun Jun 25 07:47:32 PDT 2017","Sun Jun 25 07:58:53 PDT 2017","Wed Jun 28 07:58:53 PDT 2017","","","","681","100% (118/118)","100% (109/109)","100% (81/81)","0","Have you heard the song by Rag'n'Bone man called Skin?","Ok thank you for telling me.","I dont recognize it.","It is a sweet song that is emotional.","I like the sound of that.","He talks about love and people, it is powerful.","That sounds meaningful and special.","Yes it is emotionally gripping and powerful.","That sounds like a powerful song.","Yes he sings a great tune.","x",""
"367O8HRHKG2HMCQCPZFAA8Y0KZE4S0","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","351SEKWQS1BUAXUUOFPIQNONCFDMDD","A2ECRNQ3X5LEXD","Approved","Thu Jun 22 06:50:36 PDT 2017","Thu Jun 22 06:52:15 PDT 2017","Sun Jun 25 06:52:15 PDT 2017","Fri Jun 23 01:48:15 PDT 2017","","","99","100% (238/238)","100% (205/205)","100% (171/171)","0","Do you ever hear pop music?","I agree.","Yeah I love pop music.","Who is your favorite?","I like christina aguliera.","I like her too! What song is your favorite?","I like the song walk away.","Oh that song is fantastic.","I miss her music.","Me too. But she is good on the voice.","x",""
"367O8HRHKG2HMCQCPZFAA8Y0KZE4S0","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3BGYGHDBBYEH0JSLH8MHFVJL9PV22T","AD8JNBDMO3NED","Submitted","Sat Jun 24 13:20:59 PDT 2017","Sat Jun 24 13:25:29 PDT 2017","Tue Jun 27 13:25:29 PDT 2017","","","","270","100% (50/50)","100% (50/50)","100% (50/50)","0","How do you like Avril Lavigne?","i agree","I really like her, listening to her album I can almost feel her progression in life as a human being.","I feel the same, she's such a great singer, and she creates those music with her souls","I think that's the magic that makes her songs attactive, isn't it?","I can't agree more, I listen to her albums from Let Go to Goodbye Lullaby","oh, you know her song from Goodbye Lullaby was featured as the main theme music of Alice in Wonderland?","yeah, I recognized her voice immediately after I hearing the music","it's great, isn't it? But it's also kinda, I don't know sad? to see her away from her street punk style music","yea, she's married and definitely more mature now, but I do miss her old style, simply cool and careless, the feeling of letting go","x",""
"367O8HRHKG2HMCQCPZFAA8Y0KZE4S0","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3FIJLY1B6VYXTK5371C0VRL3SRMFPI","A2Z750U1HCWVEE","Approved","Wed Jun 21 06:09:56 PDT 2017","Wed Jun 21 06:39:26 PDT 2017","Sat Jun 24 06:39:26 PDT 2017","Fri Jun 23 01:48:15 PDT 2017","","","1770","100% (15/15)","100% (12/12)","100% (12/12)","0","What are your thoughts on the Biebs?","Now, that's a whole other conversation for another time.","Ah, the Biebs.  He's quite a character.","Yeah, but is he talented?","I would say that he is quite talented.  Some music is better than other stuff.","He has really been able to ride waves well.","Yes, somehow he gets ahead of the wave and profits well.","Some of his stuff is garbage.","I agree, but some of his younger material was more relevant to that time period.","Would you let your young daughter listen to him?","x",""
"367O8HRHKG2HMCQCPZFAA8Y0KZE4S0","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3HRMW88U17K0BDT0C31NBG44ITT0MT","A19X9J18Q19NGY","Approved","Thu Jun 22 21:57:18 PDT 2017","Thu Jun 22 21:59:00 PDT 2017","Sun Jun 25 21:59:00 PDT 2017","Fri Jun 23 01:48:15 PDT 2017","","","102","100% (18/18)","100% (18/18)","100% (18/18)","0","I'm listening to Justin Timberlake!","The video was too. I love that song.","He is a great artist.","I like his song Sexy Back.","That's his best one!","I also like his old stuff when he was with Backstreet Boys!","Yeah but I like him better now.","Have you seen his music video for Cry Me A River?","Yeah! He had a Britney lookalike!","That song was totally about her.","x",""
"367O8HRHKG2HMCQCPZFAA8Y0KZE4S0","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3OLQQLKKNTJ91V29HDNAGDER85RJEN","A3DQ9Q6YTN0TAT","Submitted","Sun Jun 25 20:02:28 PDT 2017","Sun Jun 25 20:06:18 PDT 2017","Wed Jun 28 20:06:18 PDT 2017","","","","230","100% (1/1)","100% (1/1)","100% (1/1)","0","What's your favorite genre of music?","I see, they are pretty good. They inspired a lot of the modern artists.","I like pop music, I know call me mainstream.","What? No, I like pop music too, who are your favorite artists?","Well, I like Justin Bieber.","So you are a belieber?","Well, yes and no. I'm not that crazy about him. How about you? Who do you like?","Well, I'm into the older artists.","Like who?","I like Elvis Presly and Michael Jackson, and some more bands along that line.","x",""
"367O8HRHKG2HMCQCPZFAA8Y0KZE4S0","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3P1L2B7AD2J18C3YEC2J14LXGW1LOU","A42MGR8VOZVA","Submitted","Sun Jun 25 19:02:47 PDT 2017","Sun Jun 25 19:20:04 PDT 2017","Wed Jun 28 19:20:04 PDT 2017","","","","1037","100% (91/91)","100% (71/71)","100% (71/71)","0","I really love Biance, have you heard any of her latest work?","I believe she has made over 9 records.","I love her too, she is quite the entertainer.","What is your favorite album of hers?","Dangerously in Love is my favorite!","I liked  Lemonade in 2016.","What songs on there did you enjoy?","Pray You Catch Me and  Hold Up are my favorites on that album.","Sandcastles and Freedom are the ones I like on that one.","She has won many awards for her talent.","x",""
"367O8HRHKG2HMCQCPZFAA8Y0KZE4S0","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3TK8OJTYM2FMPHRT7GH4DDOPHTSVPL","A1LFOS4GL90HWU","Approved","Thu Jun 22 13:40:52 PDT 2017","Thu Jun 22 13:44:15 PDT 2017","Sun Jun 25 13:44:15 PDT 2017","Fri Jun 23 01:48:15 PDT 2017","","","203","100% (14/14)","100% (14/14)","100% (14/14)","0","Do you like pop music?","I secretly like Taylor Swift but she is so successful that I hate her too.","Yeah I have a bunch of those Now CDs with pop artists.","Who is your favorite?","I like Britney Spears before she got all trashy.","Yeah I  like Oops I Did It Again.","She had some good hits.","Is Adele considered a pop artist?","I don't know- she is more soulful.","I really admire Adele's voice.","x",""
"322ZSN9Z5GEI1C3REZK0KDUMMIS4TP","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","345LHZDEDYMF5DX64SAS4OJ5YVMU3O","A2IJESQ9WKC5RE","Submitted","Sun Jun 25 13:39:35 PDT 2017","Sun Jun 25 15:08:51 PDT 2017","Wed Jun 28 15:08:51 PDT 2017","","","","5356","100% (1/1)","100% (1/1)","100% (1/1)","0","who is your favorite Hip-hop star?","You should give her early work a chance most of is as great as her current work.","Rihanna is currently dominating my spotify.","I enjoy her music, especially her recent hit ""Work"".","I still get  ""Umbrella"" tuck in my head all the time.","She adds a great energy to her music which is part of the reason most of it is so catchy.","Did you know Rihanna had her first top 100 hit 12 years ago?","No, I did not know that what was the song.","Considering she is 27 years old so she has been making music for a long time. The song was called ""Pon de Replay"".","I have never heard it but I will give it a listen.","x",""
"322ZSN9Z5GEI1C3REZK0KDUMMIS4TP","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","34Q075JO1Y73FO7BJHIPROG1KLW10Q","A9AGWXBGQV61L","Submitted","Sat Jun 24 12:37:53 PDT 2017","Sat Jun 24 12:41:42 PDT 2017","Tue Jun 27 12:41:42 PDT 2017","","","","229","100% (3/3)","100% (3/3)","100% (3/3)","0","Let's talk about pop music, what is your favorite current hit?","That sounds fun, I would love to go to something like that.","I am liking anything by Bebe Rexha right now.","Oh yeah, i like her too.","I feel pop music is more diversified now than it used to be.","What do you mean by that?","I mean there are so many artists and styles that it is hard to keep up with all of them.","Yeah I see what you mean, it used to be you would hear the same old song over and over again on the radio.","Do you ever go to concerts?","Yes there is an event in my town every year called Firefly where bands play all weekend.","x",""
"322ZSN9Z5GEI1C3REZK0KDUMMIS4TP","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3B1NLC6UG0Q37K1YILIIDCLFT6FPGK","ATADQXPHL10Y8","Approved","Wed Jun 21 01:46:10 PDT 2017","Wed Jun 21 01:48:19 PDT 2017","Sat Jun 24 01:48:19 PDT 2017","Fri Jun 23 01:48:11 PDT 2017","","","129","100% (466/466)","100% (296/296)","100% (224/224)","0","Who is the best pop artist out right now?","No that you wouldnt listen to her as one of the top pop performers.","Tough to say between Bruno Mars and Beyonce.","How about Nicki Minaj?","I would say shes more of a rapper.","Or Katy Perry?","No she is not that big","Thats crazy she had her own Super Bowl performance","I think thats terrible.","That she performed?","x",""
"322ZSN9Z5GEI1C3REZK0KDUMMIS4TP","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3D8YOU6S9FEE2WKONU8QBRVP8NGU6O","A31XNLA9REVGXL","Submitted","Mon Jun 26 07:44:28 PDT 2017","Mon Jun 26 07:50:19 PDT 2017","Thu Jun 29 07:50:19 PDT 2017","","","","351","100% (34/34)","100% (30/30)","100% (24/24)","0","Do you like Adele?","Yes that one is great too.","Yes I especially like her song Hello.","That is also my favorite song of her's.","She has such a range with her voice.","Yes for sure. Not all singers have that.","What about Rihanna?","Yes she has many songs I like.","I love the Rehab the one she sings with Justine Timberlake.","Yes that one is pretty cool. My favorite is Umbrella.","x",""
"322ZSN9Z5GEI1C3REZK0KDUMMIS4TP","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3FQ5JJ512MI86LL4SXQ57F8D06ENK4","A2R2HMURPYBWWC","Approved","Tue Jun 20 11:28:42 PDT 2017","Tue Jun 20 12:50:24 PDT 2017","Fri Jun 23 12:50:24 PDT 2017","Fri Jun 23 01:48:11 PDT 2017","","","4902","100% (92/92)","100% (87/87)","100% (80/80)","0","You really need to listen to One Republic.","I can see that! It is a fantastic song.","Who are they again? The name sounds familiar.","They have a song called ""Secrets"" which I really like.","I think I know that song!","Yes and they also did a song with Timbaland back in 2006 or 2007 called ""Apologize.""","Oh now that one I do remember!","It has a lot of memories for me because I met my husband at that time.","Oh how cool!","Yes so the song ""Apologize"" by One Republic holds a lot of meaning for me.","x",""
"322ZSN9Z5GEI1C3REZK0KDUMMIS4TP","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3HFNH7HEMI8O7W2DIYX7DHBPY1RQG0","A3RYTY3QHRXNIY","Approved","Tue Jun 20 18:35:25 PDT 2017","Tue Jun 20 18:36:57 PDT 2017","Fri Jun 23 18:36:57 PDT 2017","Fri Jun 23 01:48:11 PDT 2017","","","92","100% (526/526)","100% (460/460)","100% (385/385)","0","Whos your favorite artist.","Very empowering","I love katy perry","Shes really talented","Who do you like","I think ed sheeran is my favorite","Hes really good too","They both put out good pop songs","I like roar by katy perry","Thats a great song","x",""
"322ZSN9Z5GEI1C3REZK0KDUMMIS4TP","3PUZG2R74SE0610K7V7I1DHXESC452","Create a dialog on pop music for ten sentences","Create a dialog on pop music for ten sentences","dialog, chat, pop, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 09:53:34 PDT 2017","9","BatchId:2842560;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 09:53:34 PDT 2017","","","3HMIGG0U4M0INJNHQA2DYQXTA55Y8Y","A2GMFKPE64NQQC","Submitted","Sun Jun 25 06:11:54 PDT 2017","Sun Jun 25 06:13:26 PDT 2017","Wed Jun 28 06:13:26 PDT 2017","","","","92","100% (19/19)","100% (19/19)","100% (18/18)","0","What's your favorite pop song?","Oh, that's a great dance song!","I really like Backstreet's Back.","Really? Why that song?","I always thought Nick Carter's line about being sexual was hilarious.","Okay, I can see that.","What's your favorite pop song?","That's a tough one, but I think it's Can't Get You Out Of My Head.","By Kylie Minogue?","Yep, that's the one.","x",""
